id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
55010,US,"This easy-drinking wine is full of fruit in the aromas and flavors and has a smooth, non-tannic texture and full body. Its concentrated raspberry and red cherry aromas are followed by ripe plum and cherry flavors, with juicy acidity.",Shake Ridge Vineyards,89,29.0,California,Amador County,Sierra Foothills,Jim Gordon,@gordone_cellars,Yorba 2012 Shake Ridge Vineyards Barbera (Amador County),Barbera,Yorba
55011,Italy,"Jasmine, wisteria and white stone fruit aromas lead the nose, while the bright silky palate offers green apple, juicy white peach and citrus. Crisp acidity and a lively refined perlage provide balance.",Col del Forno Rive di Refrontolo Brut,89,22.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Andreola 2016 Col del Forno Rive di Refrontolo Brut  (Valdobbiadene Prosecco Superiore),Glera,Andreola
55012,France,"A touch of reduction clings to the nose, masking the fruit. On the palate, however, lemon and crisp green apple freshness prevail, carried by a soft lively mousse. This is dry, light and has a lovely backdrop of yeasty autolytic notes and a very clean finish.",Blanc de Blancs,89,25.0,Alsace,Crémant d'Alsace,,Anne Krebiehl MW,@AnneInVino,Boeckel 2015 Blanc de Blancs Sparkling (Crémant d'Alsace),Sparkling Blend,Boeckel
55013,France,"The nonvintage blend from this producer reveals the house style with its crisp character, tangy citrus fruits and great acidity. It is floral, fruity while also sitting on the dry side of Brut. Drink this finely balanced wine now.",Brut Réserve,89,44.0,Champagne,Champagne,,Roger Voss,@vossroger,Boizel NV Brut Réserve  (Champagne),Champagne Blend,Boizel
55014,Italy,"Delicate but enticing scents of white spring flower and pear waft out of the glass. On the refreshing palate, vibrant acidity and small continuous beads underscore yellow apple, lemon zest and a hint of white pear.",Prior,89,17.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Bortolomiol 2016 Prior  (Valdobbiadene Prosecco Superiore),Glera,Bortolomiol
55015,France,"A lovely note of mirabelle plum and sponge cake appears on the nose. The palate is fresh and vivid, light-bodied and dry, enlivened by frothy fizz that highlights fresh citrus accents. The finish is very clean, dry and appetizing—ideal apéritif material.",Blanc de Noirs,89,20.0,Alsace,Crémant d'Alsace,,Anne Krebiehl MW,@AnneInVino,Bott Frères NV Blanc de Noirs Sparkling (Crémant d'Alsace),Sparkling Blend,Bott Frères
55016,US,"Coming from Waterbrook Estate, Blackrock and Summit View vineyards, this offers high-toned aromas, with notes of flower, soil and bittersweet chocolate. The palate is full of bold flavors backed by lively acidity and firm, slightly dry tannins. It's a high-quality example of the variety, though it could use some steak to tame the tannins.",,89,36.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Browne Family Vineyards 2014 Petit Verdot (Columbia Valley (WA)),Petit Verdot,Browne Family Vineyards
55017,US,"Fresh nectarine, wet stone, cider apple and cut grass notes show on the nose of this bottling. The flavors are rounded, with Anjou pear, Granny Smith apple and citrus touches, upright tannins and prominent malic acids.",,89,26.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Roark Wine Co. 2016 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,Roark Wine Co.
55018,US,"Dark plum and black currant fruit meet light licorice spice, violet and cedar aromas on the dense and dark nose of this bottling. The flavors are very wound-up and shy still, with char, loamy earth and floral notes. A core of cassis hides behind a veil of stiff tannins, and acidity pops on the finish.",,89,30.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,San Simeon 2014 Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,San Simeon
55019,Italy,"Alluring scents of wisteria and citrus blossom drift out of the glass. On the palate, fresh acidity brightens green apple, white peach and nectarine while an elegant mousse lends finesse. It has a crisp lingering finish.",Col de Sas Extra Dry,89,15.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Spagnol 2016 Col de Sas Extra Dry  (Valdobbiadene Prosecco Superiore),Glera,Spagnol
55020,Italy,"Floral scents of wisteria and hawthorn mingle with white stone-fruit aromas. On the creamy, rather sweet palate, bright acidity lifts green apple, white peach and candied lemon peel while a confectionery note wraps around the finish. It's polished, with a silky mousse.",Domus-Picta Dry,89,18.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Spagnol 2016 Domus-Picta Dry  (Valdobbiadene Prosecco Superiore),Glera,Spagnol
55021,US,"This drinks a bit lighter than previous vintages, with light strawberry and thin, tart cherry fruit. The tannins are astringent and slightly green. It's worth cellaring until 2019 to let additional bottle age smooth out the finish.",Temperance Hill Vineyard,89,38.0,Oregon,Eola-Amity Hills,Willamette Valley,Paul Gregutt,@paulgwine ,St. Innocent 2015 Temperance Hill Vineyard Pinot Noir (Eola-Amity Hills),Pinot Noir,St. Innocent
55022,South Africa,"A blend of 60% Shiraz and 40% Cinsault, this is a well-balanced and attractive wine. It offers up hints of black tea, bergamot and turned earth that grace the black plum and berry core. Medium tannins lend a framing structure to the ripe fruit flavors, finishing on whispers of pencil lead and toasted oak.",Le Rouge,89,16.0,Swartland,,,Lauren Buzzeo,@laurbuzz,Terre Brûlée 2016 Le Rouge Red (Swartland),Rhône-style Red Blend,Terre Brûlée
55023,New Zealand,"The nose on this Pinot is the kind that makes it impulsive to keep on smelling. Exotic Middle Eastern spices mix with tamarind, earth, meat and oak spice. There's power to the tannins but they're fine-grained and balanced by plenty of acidity and a savory, oak spiced finish.",,89,18.0,Marlborough,,,,,The Better Half 2015 Pinot Noir (Marlborough),Pinot Noir,The Better Half
55024,Argentina,"Bold aromas of cola, forest floor and minty blackberry lead to a muscle-bound palate that's more ripe and saturated than outright hard. Oaky, chocolaty berry flavors are dense, while oak-based flavors of maple and woodspice take over on the finish.",Perfiles Grava,89,20.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Trapiche 2015 Perfiles Grava Cabernet Sauvignon (Mendoza),Cabernet Sauvignon,Trapiche
55025,Italy,Honeysuckle and green apple aromas follow over to the foaming palate along with white peach and grapefruit. A candied lemon drop note caps off the finish while bright acidity lifts the rich flavors.,Extra Dry,89,19.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Villa Sandi NV Extra Dry  (Valdobbiadene Prosecco Superiore),Glera,Villa Sandi
55026,New Zealand,"A ripe, powerful Pinot, this wine is bursting with sweet cherry, chocolate and vanillan oak spice. The palate brings forth more ripe fruit with chewy but well structured tannins and a savory finish. Drink now–2024.",RKV Reserve,89,120.0,Central Otago,,,,,Amisfield 2012 RKV Reserve Pinot Noir (Central Otago),Pinot Noir,Amisfield
55027,France,"An aromatic nose of ripe red and yellow apple promises fruit-forward fizz. On the palate, these notes are intensified by the very vivid frothy bubbles as they burst. There is apple crispness and lots of fruit on the light dry palate. It's an ideal and invigorating apéritif.",,89,23.0,Alsace,Crémant d'Alsace,,Anne Krebiehl MW,@AnneInVino,Jean-Baptiste Adam NV Sparkling (Crémant d'Alsace),Sparkling Blend,Jean-Baptiste Adam
55028,US,"There's a lot of unripeness going on here, showing up as lean, tobaccoey flavors verging on mint. Drinks acidic and thin, and while there are some black cherry flavors, the wine is basically herbal. Yet it's not without its charms.",,85,18.0,California,Santa Barbara County,Central Coast,,,Rusack 2001 Pinot Noir (Santa Barbara County),Pinot Noir,Rusack
55029,Italy,"A 50-50 blend of Pinot Grigio and Sauvignon Blanc that's crisp and ripe, and offers a touch of spice. A lovely, fresh, green wine.",Due Uve,85,13.0,Northeastern Italy,Delle Venezie,,Roger Voss,@vossroger,Bertani 2002 Due Uve White (Delle Venezie),White Blend,Bertani
55030,US,"Crystal Valley is a Cosentino brand, and this single-vineyard wine is fruity and tasty, with the rich, honeyed texture of a fully ripe wine. Has a kiss of oak and a nice, long, citrusy finish.",Mohr-Fry Vineyards,85,14.0,California,Lodi,Central Valley,,,Crystal Valley Cellars 2001 Mohr-Fry Vineyards Sauvignon Blanc (Lodi),Sauvignon Blanc,Crystal Valley Cellars
55031,Chile,"Pungent aromas of lemony oak, peanuts and maple are the opening act. The next act is a big, sweet palate with monster extraction and the flavors of brandied black cherries. For some it might be too sweet, especially when the acidity kicks in to create a juicy palate feel not unlike fruit juice.",Reserve,85,15.0,Rapel Valley,,,Michael Schachner,@wineschach,Dallas Conté 1999 Reserve Cabernet Sauvignon-Merlot (Rapel Valley),Cabernet Sauvignon-Merlot,Dallas Conté
55032,Italy,"Fairly simple on the nose, but solid, with ripe pears leading the way. The flavors pick up some interesting graphite notes, extending through the minerally finish. Surprisingly full-bodied.",,85,10.0,Northeastern Italy,Delle Venezie,,Joe Czerwinski,@JoeCz,Ecco Domani 2002 Pinot Grigio (Delle Venezie),Pinot Grigio,Ecco Domani
55033,US,"It's Pinot-esque in the cherry and raspberry flavors and light, silky tannins, which make for easy drinking. Crisp acidity boosts the flavors and adds zest and life. Certainly a simple wine of little depth, but will suffice for an inexpensive Pinot Noir.",Private Selection,85,13.0,California,Central Coast,Central Coast,,,Robert Mondavi 2001 Private Selection Pinot Noir (Central Coast),Pinot Noir,Robert Mondavi
55034,US,"Fruity and simple, a mélange of thorn bush berry and tree fruit flavors encased in silky tannins and adequate acids. A good candidate for a tutorial on Pinot Noir.",,85,26.0,California,Carneros,Napa-Sonoma,,,Saintsbury 2001 Pinot Noir (Carneros),Pinot Noir,Saintsbury
55035,Italy,"Flavors of ripe peaches and fresh, clean fruit make for an immediately attractive wine. It is balanced with a layer of acidity and vibrant white currants.",Sortesele,85,13.0,Northeastern Italy,Trentino,,Roger Voss,@vossroger,Santi 2002 Sortesele Pinot Grigio (Trentino),Pinot Grigio,Santi
55036,Italy,"Simple, attractive crisp wine, with a pleasant depth of flavor. It has fresh fruit, a light toast touch and soft acidity.",,85,10.0,Northeastern Italy,Friuli Aquileia,,Roger Voss,@vossroger,Tenuta Cà Bolani 2002 Pinot Grigio (Friuli Aquileia),Pinot Grigio,Tenuta Cà Bolani
55037,US,"Tastes strong and distinctive, with well-etched white pepper, black raspberry, tobacco and herb flavors. This earthy wine feels silky smooth on the palate, with crisp acids, but is a little one-dimensional for the price.",,85,30.0,California,Edna Valley,Central Coast,,,Wedell Cellars 2000 Pinot Noir (Edna Valley),Pinot Noir,Wedell Cellars
55038,Chile,"Pungent, with grapefruit and grassy aromas that are true to the variety. The palate is fresh, the flavors good and fruity. There's mango and tangerine, and also some garden-fresh asparagus in the mix. The finish, too, is perfectly fresh; it's there one moment and gone the next.",,85,10.0,Casablanca Valley,,,Michael Schachner,@wineschach,Viña Casas del Bosque 2002 Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Viña Casas del Bosque
55039,Chile,"A no-frills mass-appeal wine with a pretty color, ripe aromatics and a hint of oak. The palate is solid and full-flavored, while the finish is smooth and easy. Ripe, clean and round.",,85,8.0,Central Valley,,,Michael Schachner,@wineschach,Valdivieso 2001 Cabernet Sauvignon (Central Valley),Cabernet Sauvignon,Valdivieso
55040,US,"From coastal counties between Mendocino and Santa Barbara, a nice, supple wine that has plenty of Pinot character. Don't expect depth or ageability, but this black raspberry-flavored wine has soft, silky tannins and a spicy finish.",Vintner's Reserve,85,14.0,California,California,California Other,,,Kendall-Jackson 2001 Vintner's Reserve Pinot Noir (California),Pinot Noir,Kendall-Jackson
55041,Italy,"This barrique-aged Chardonnay tastes a bit too much of barrique, with toasty, cinnamon and vanilla flavors dominating the underlying melon and peach fruit. It's sexy wood, but it's just too prominent; tone down the makeup and let this beauty's natural good looks shine through.","Were Dreams, Now it is Just Wine",85,55.0,Northeastern Italy,Venezia Giulia,,Joe Czerwinski,@JoeCz,"Jermann 2000 Were Dreams, Now it is Just Wine Chardonnay (Venezia Giulia)",Chardonnay,Jermann
55042,Chile,"There is some green bean and ashtray aromas on the nose, but also some maple-like wood. The palate is also slightly green at its center, but surrounding that is a fair amount of plum and cranberry. The finish is smooth, properly textured and tannic enough to create a dry, cheek-gripping feel. There's definitely some character here.",Reserve,85,11.0,Rio Claro,,,Michael Schachner,@wineschach,Aresti 2001 Reserve Carmenère (Rio Claro),Carmenère,Aresti
55043,Chile,"The nose is all black fruit and some cinnamon spice. Next up is a palate of cassis, plum and cherry, while the finish is round and buttery. Taken as a whole the wine is fairly focused, with an easygoing character and nothing too out of whack.",,85,8.0,Rapel Valley,,,Michael Schachner,@wineschach,Casa Julia 2002 Merlot (Rapel Valley),Merlot,Casa Julia
55044,US,"A curious wine. On the plus side is a tantalizingly tasty flavor, like fully-ripened raspberries and cherries crushed into a delicious nectar, then sprinkled with honey and white pepper. A good overlay of toasty oak adds richness. Yet there's a syrupy sweetness, like cough medicine, that detracts.",Bien Nacido Vineyard,85,36.0,California,Santa Maria Valley,Central Coast,,,Longoria 2001 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Longoria
55045,Italy,"Atypically gold in color, this also smells atypically ripe, of red apples and strawberries. Flavors are of baked Golden Delicious, complete with a dusting of cinnamon. Low acid makes it plump, and it finishes short.",,85,16.0,Northeastern Italy,Friuli Aquileia,,Joe Czerwinski,@JoeCz,Merk 2001 Pinot Grigio (Friuli Aquileia),Pinot Grigio,Merk
55046,US,"This rosé boasts slightly meaty aromas, plus a healthy dose of limes and berries. Feels big in the mouth and slightly soft, so maybe it's not totally dry, or maybe it's just an oversized rosé with relatively low acidity. Either way, it'll go down just fine this summer.",Lot 57 - Limited Edition,85,9.0,California,California,California Other,Joe Czerwinski,@JoeCz,Joliesse 2002 Lot 57 - Limited Edition Shiraz (California),Shiraz,Joliesse
55047,Italy,"This inexpensive, delicious fresh wine has good depth of concentration and long, vanilla flavors.",,85,9.0,Northeastern Italy,Delle Venezie,,Roger Voss,@vossroger,Kris 2002 Pinot Grigio (Delle Venezie),Pinot Grigio,Kris
55048,US,"From up in the Chalone highlands, this is a fruity wine, filled up upfront flavors of cherries, raspberries, cola and spices. The structure is simple, with silky tannins and decent acids supporting the flavors without establishing any great depth or complexities.",Michaud Vineyard,85,50.0,California,Chalone,Central Coast,,,Testarossa 2001 Michaud Vineyard Pinot Noir (Chalone),Pinot Noir,Testarossa
55049,Chile,"The cherry and cinnamon aromas are true and inviting, and they stand up to the oak that's been thrown at this Pinot. The flavor profile deals raspberry and cherry amid oaky shadings. The finish is toasty and warm, with some coffee popping up late in the game. Fresh, fruity and true.",Reserve,85,16.0,Casablanca Valley,,,Michael Schachner,@wineschach,Viña Casas del Bosque 2001 Reserve Pinot Noir (Casablanca Valley),Pinot Noir,Viña Casas del Bosque
55050,Chile,"Compact and full in the nose, with a fine level of berry fruit and some attractive wood spice. The mouth offers sweet berry flavors and some toasty oak, while the finish is round and soft. There's little complexity or style—what you smell and taste at first is what you get.",Single Vineyard Reserve,85,17.0,Lontué Valley,,,Michael Schachner,@wineschach,Valdivieso 2000 Single Vineyard Reserve Malbec (Lontué Valley),Malbec,Valdivieso
55051,Chile,"The bouquet is fairly exotic as it kicks up some cinnamon and forest floor. But there's also some lemony oak that doesn't really fit in. The flavors of cherry and cassis are tasty but they carry an acidic tang, and that aggressive acidity continues all the way through to the back end, thus leaving a sharp impression on the palate.",Single Vineyard Reserve,85,17.0,Central Valley,,,Michael Schachner,@wineschach,Valdivieso 2000 Single Vineyard Reserve Merlot (Central Valley),Merlot,Valdivieso
55052,Chile,"Herbal and spicy, with some rubbery notes to the nose and a bit of pickle to the flavors. The plum fruit on the palate is round and peppery, while the wine finishes warm and full. Decent fruit but not rich.",Reserve Oak Aged,84,10.0,Colchagua Valley,,,Michael Schachner,@wineschach,Montes 2000 Reserve Oak Aged Cabernet Sauvignon (Colchagua Valley),Cabernet Sauvignon,Montes
55053,Chile,"The nose has some pine-based cleaner aromas to it, but not much luscious fruit. The palate has apple, pear and melon flavors, but they are more vague than distinct. The finish is a continuation of what you get on the palate, but at the end you get a hint of toffee or caramel. Straightforward and basic; not nuanced or exotic.",Morande Pionero,84,7.0,Central Valley,,,Michael Schachner,@wineschach,Morandé 2001 Morande Pionero Chardonnay (Central Valley),Chardonnay,Morandé
55054,Australia,"One of the first to use the now famed acronym for Grenache, Shiraz, Mourvèdre blends, Oatley's GSM is luscious yet broody, with oak that should integrate better with a little more time in the bottle. Think ripe cherry, dark chocolate and black olive notes. The palate is medium in weight and has a bitter, oaky finish. Drink 2018–2022.",,87,20.0,South Australia,McLaren Vale,,,,Robert Oatley 2015 G-S-M (McLaren Vale),G-S-M,Robert Oatley
55055,US,"Freshly squeezed red currants, rose petals, sweet sagebrush and potpourri-like perfume arise on the nose of this bottling. Those florals extend to the palate, where it meshes with rhubarb and pressed-strawberry flavors.",,87,30.0,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,@mattkettmann,Russian Ridge 2013 Pinot Noir (Santa Cruz Mountains),Pinot Noir,Russian Ridge
55056,US,"A slightly redder shade of pink, this bottling offers strawberry gum and watermelon juice aromas, which play toward the juicier style of rosé. There is solid zip on the sip, cutting through the riper flavors of plum and orange peel.",Rosé of,87,19.0,California,Monterey,Central Coast,Matt Kettmann,@mattkettmann,Scheid Vineyards 2016 Rosé of Pinot Noir (Monterey),Pinot Noir,Scheid Vineyards
55057,Italy,"Charred earth, toast, underbrush and roasted nut aromas come together on this. The palate shows the heat of the vintage, offering raisin and clove alongside close-grained tannins. Drink sooner rather than later to capture the remaining fruit.",Capitel Nicalò,87,22.0,Veneto,Valpolicella Superiore,,Kerin O’Keefe,@kerinokeefe,Tedeschi 2015 Capitel Nicalò  (Valpolicella Superiore),Red Blend,Tedeschi
55058,US,"Fruity in flavor and nicely rounded in texture, this medium-bodied wine from Napa-based Mason Cellars incorporates grapes from around the state. It has a good balance between lively acidity and rather ripe apple and melon flavors.",,87,14.0,California,California,California Other,Jim Gordon,@gordone_cellars,Three Pears 2016 Pinot Grigio (California),Pinot Grigio,Three Pears
55059,Chile,"Aromatically, this coastal SB from a cold, wet year is caught between citric and vegetal. On the palate, this feels tangy but that's about it. Salty, green-leaning citrus flavors finish strong, although that's not necessarily a ringing compliment.",T.H. Terroir Hunter,87,22.0,Leyda Valley,,,Michael Schachner,@wineschach,Undurraga 2016 T.H. Terroir Hunter Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Undurraga
55060,Italy,"Made with organically grown Corvina, Rondinella and Molinara grapes, this opens with aromas suggesting black plum, baking spice and a touch of ginger. The vivacious palate shows raspberry jam, clove and white pepper alongside rather assertive tannins. Enjoy soon.",Arusnatico,87,38.0,Veneto,Valpolicella Ripasso,,Kerin O’Keefe,@kerinokeefe,Valentina Cubi 2014 Arusnatico  (Valpolicella Ripasso),Red Blend,Valentina Cubi
55061,Italy,"This has subdued aromas suggesting black-skinned fruit and baking spice. The straightforward palate evokes raspberry jam, clove and a hint of star anise alongside supple tannins. Enjoy soon.",,87,25.0,Piedmont,Barbera d'Asti Superiore,,Kerin O’Keefe,@kerinokeefe,Villa Fiorita 2013  Barbera d'Asti Superiore,Barbera,Villa Fiorita
55062,US,"A rich nose of sweet orange mousse, lemon syrup and ripe apple flesh shows on this bottling from the Paso Robles producer. Lemon peels, pineapple and coconut flesh show on the sip, which is dusted with a touch of sea salt.",,87,22.0,California,Monterey,Central Coast,Matt Kettmann,@mattkettmann,Vina Robles 2016 Chardonnay (Monterey),Chardonnay,Vina Robles
55063,US,"This is the only bottling of this variety I am aware of in the state. The aromas are intriguing: all high toned, with notes of herb, barrel spice and ripe blackberry. The flavors are full bore, holding nothing back. The tannins bring a slight sense of astringency. There's promise.",Estate Wilridge Vineyard,87,40.0,Washington,Naches Heights,Columbia Valley,Sean P. Sullivan,@wawinereport,Wilridge 2015 Estate Wilridge Vineyard Sagrantino (Naches Heights),Sagrantino,Wilridge
55064,Portugal,"Part of a series highlighting the principal varieties of the Douro, this wine is made from the grape that is known as Tempranillo in Spain. It is structured and dense, with red-berry fruits and the beginnings of the smooth texture more familiar with the grape. The mineral texture and acidity give further complexity. Drink from 2018.",,87,15.0,Douro,,,Roger Voss,@vossroger,Adega Vila Real 2015 Tinta Roriz (Douro),Tinta Roriz,Adega Vila Real
55065,Chile,"Generic plum and berry aromas are compact. On the palate, this is tight and blocky in feel, like a brick of cement. Raspberry and plum flavors are limited and dense, while this tastes of mild oak on a slightly hot and fiery finish.",Reserva,87,16.0,Bío Bío Valley,,,Michael Schachner,@wineschach,Agustinos 2016 Reserva Pinot Noir (Bío Bío Valley),Pinot Noir,Agustinos
55066,Chile,"Herbal berry aromas are slightly green and leafy, with spicy oak notes. A lively palate is medium-bodied and balanced. Flavors of plum, tomato, herbs and spice are common for Carmenère, while a crisp, solid finish is a proper conclusion.",Bellavista Reserva,87,15.0,Curicó Valley,,,Michael Schachner,@wineschach,Aresti 2015 Bellavista Reserva Carmenère (Curicó Valley),Carmenère,Aresti
55067,Portugal,"Named after a traditional Portuguese dance, the wine is full of red fruits, soft tannins with a rich texture. It is made to be drunk young, its red berry and red-currant fruits well integrated into the structure and acidity. Drink now.",Charamba Reserva,87,10.0,Douro,,,Roger Voss,@vossroger,Aveleda 2015 Charamba Reserva Red (Douro),Portuguese Red,Aveleda
55068,France,"Named after the Bay of Biscay near Gascony, this wine is light, fruity and crisp. It has an herbal character, refreshing green fruit and lively acidity. Drink now.",,87,11.0,Southwest France,Côtes de Gascogne,,Roger Voss,@vossroger,Biscaye Baie 2016 Sauvignon Blanc (Côtes de Gascogne),Sauvignon Blanc,Biscaye Baie
55069,Portugal,"Firmly tannic, this wine is richly endowed with a solid structure and also with bold black fruits. It comes from the producer's main Douro vineyard. Concentrated and ripe, it will age and should be drunk from 2018.",Quinta da Soalheira,87,10.0,Douro,,,Roger Voss,@vossroger,Borges 2015 Quinta da Soalheira Red (Douro),Portuguese Red,Borges
55070,Portugal,"This fruity young wine has a ripe spring in its step. It has red-berry fruitiness as well as sweeter candied fruits balanced by an edge of spirit and acidity. This is an easy style of Port, ready to drink at any time.",Reserva Ruby,87,14.0,Port,,,Roger Voss,@vossroger,Borges NV Reserva Ruby  (Port),Port,Borges
55071,Uruguay,"Warm earthy berry aromas are mostly solid. This Tannat has a fresh rubbery mouthfeel and dark peppery flavors of mixed black fruits. The finish deals chocolate, coffee and spice notes. For entry-level Uruguayan Tannat, this is a good one.",Ombú,87,11.0,Atlantida,,,Michael Schachner,@wineschach,Bracco Bosca 2015 Ombú Tannat (Atlantida),Tannat,Bracco Bosca
55072,Brazil,Mild citrus aromas are aided by crushed mineral notes. This rosé feels chunky as it blows up on the palate with a cloud of foam. Apricot and orange flavors finish foamy and yeasty in flavor.,Cave Amadeu Rosé Brut,87,25.0,Pinto Bandeira,,,Michael Schachner,@wineschach,Cave Geisse NV Cave Amadeu Rosé Brut Pinot Noir (Pinto Bandeira),Pinot Noir,Cave Geisse
55073,France,"Baked apple aromas and crisp green fruit flavors set up this bright, fruity wine. With its lively character and juicy citrus notes, it could age a few more months. Save it for summer 2018.",Cuvée Classique,87,15.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château des Tourtes 2016 Cuvée Classique  (Blaye Côtes de Bordeaux),Bordeaux-style White Blend,Château des Tourtes
55074,France,"This second wine of Château du Cèdre is floral, with plenty of tannic structure and ripe, juicy black fruit. Drink from late 2018.",Chatons du Cèdre,87,13.0,Southwest France,Cahors,,Roger Voss,@vossroger,Château du Cèdre 2015 Chatons du Cèdre Malbec-Merlot (Cahors),Malbec-Merlot,Château du Cèdre
55075,France,"Rich and fruity, this wine is packed with blackberry and damson flavors. The firm tannins at the back are balanced, giving an attractive character that will be ready to drink from 2020.",Cuvée Viva,87,18.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Gigault 2015 Cuvée Viva  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château Gigault
55076,France,"With its strong aromatic character, this wine layers firm tannins and intense acidity. Underneath all this, there is some fine fruit potential, evoking ripe blackberries. Drink from 2020.",,87,22.0,Bordeaux,Côtes de Bordeaux,,Roger Voss,@vossroger,Château le Doyenne 2015  Côtes de Bordeaux,Bordeaux-style Red Blend,Château le Doyenne
