id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
50033,Spain,"Apple and pear aromas provide a smooth entry to a round, slightly creamy palate. Grapefruit, green-herb, pear and apple flavors lean toward sweet and ripe, while the finish holds onto just enough acidic zest.",,87,12.0,Northern Spain,Rueda,,Michael Schachner,@wineschach,Los Navales de Martúe 2014 Verdejo (Rueda),Verdejo,Los Navales de Martúe
50034,Chile,"Spicy plum aromas show a nuance of smoke on the nose. This has a linear, high-acid palate, with lightly oaked, toasty flavors of currant and plum.",Estate Reserve,87,14.0,Leyda Valley,,,Michael Schachner,@wineschach,Millaman 2012 Estate Reserve Pinot Noir (Leyda Valley),Pinot Noir,Millaman
50035,France,"The two signature white grapes of Côtes de Gascogne give a wine flavored with tropical fruit and honey. It is delicate, ripe and just off dry. The wine is ready to drink although it will be better at the end of 2015.",No. 4 Gros & Petit Manseng,87,11.0,Southwest France,Côtes de Gascogne,,Roger Voss,@vossroger,Domaine Uby 2014 No. 4 Gros & Petit Manseng White (Côtes de Gascogne),Gros and Petit Manseng,Domaine Uby
50036,US,"As tasty as a pear tart, this combines mild pear, vanilla and almond flavors on a smooth texture. Medium bodied, balanced slightly to the soft side, and quite fruity, it will make a satisfying glass at cocktail time or with dinner.",Sundial,87,10.0,California,California,California Other,Jim Gordon,@gordone_cellars,Fetzer 2013 Sundial Chardonnay (California),Chardonnay,Fetzer
50037,Chile,"Light, perfumed aromas are feint on the nose. The palate is intense and tightly presented. Raspberry flavors are direct prior to transitioning to oak and related peppery spice. A hot sensation rises up on a snappy finish.",Coleccion Limited Edition,87,22.0,San Antonio,,,Michael Schachner,@wineschach,Apaltagua 2013 Coleccion Limited Edition Pinot Noir (San Antonio),Pinot Noir,Apaltagua
50038,US,"A brick color on the rim agrees with very tasty and mature flavors to indicate this wine should be enjoyed now. It smells like dried leaves on the forest floor, and tastes rather beefy and savory in flavor with hints of Worcestershire sauce and balsamic vinegar. It is medium to full bodied and smooth in texture.",The Butler,87,55.0,California,Mendocino County,,Jim Gordon,@gordone_cellars,Bonterra 2009 The Butler Red (Mendocino County),Rhône-style Red Blend,Bonterra
50039,Italy,"Made from 80% Sangiovese, blended with Cabernet Franc, Cabernet Sauvignon and Merlot, this straightforward wine offers sensations of raw red berry, white pepper, cedar and a hint of grilled herbs. The fruit is drying out, so drink soon.",Pergolaia,87,28.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Caiarossa 2010 Pergolaia Red (Toscana),Red Blend,Caiarossa
50040,Spain,"Raspberry and red-plum aromas are floral and fresh, but simple. This has a hard, almost metallic mouthfeel and red-fruit flavors of strawberry and raspberry. A wiry, short finish is raw and snappy in feel, with a hint of oak.",The Invisible Man,87,17.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Casa Rojo 2011 The Invisible Man  (Rioja),Tempranillo,Casa Rojo
50041,Italy,"Made entirely of the Alpine grape Prié Blanc, planted in the highest vineyards in Europe, this vibrant sparkler opens with aromas of green apple, white spring flowers and a hint of resin. The palate offers ripe Bartlett pear, creamy Granny Smith and Alpine herb alongside brisk acidity and persistent bubbles.",Extra Brut Metodo Classico,87,28.0,Italy Other,Vino Spumante,,Kerin O’Keefe,@kerinokeefe,Cave du Vin Blanc de Morgex et de la Salle 2011 Extra Brut Metodo Classico Prié Blanc (Vino Spumante),Prié Blanc,Cave du Vin Blanc de Morgex et de la Salle
50042,Portugal,"A Portuguese classic, this fresh and fruity wine comes from a small zone in the heart of the Lisboa region. It is citrus flavored with delicious lime and pear flavors, fine acidity and a bright, zesty aftertaste. Drink now.",Bucellas,87,12.0,Bucelas,,,Roger Voss,@vossroger,Caves Velhas 2014 Bucellas Arinto (Bucelas),Arinto,Caves Velhas
50043,Italy,"A 50-50 blend of Cabernet Sauvignon and Sangiovese, this has a subdued nose that doesn't give much away. The palate offers dried black cherries, blackberry extract, vanilla, licorice and new oak but the fruit is drying up quickly, leaving an abrupt, astringent finish.",Arcibaldo,87,65.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Cennatoio 2010 Arcibaldo Red (Toscana),Red Blend,Cennatoio
50044,Italy,"Cedar, black currants, prune and tobacco aromas unfold in the glass. The warm, forward palate delivers dried black cherry, licorice, black pepper and tobacco alongside astringent tannins. While the tannins need to unwind, it's shy on fresh acidity and the fruit is starting to dry up—a result of the hot vintage—so drink sooner rather than later.",,87,35.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,San Fabiano Calcinaia 2011 Cabernet Sauvignon (Toscana),Cabernet Sauvignon,San Fabiano Calcinaia
50045,Chile,"Lime and passion fruit aromas are subtle and appealing. This delivers a fresh, alert palate and crisp, lightly brined flavors of lettuce, apple and cucumber. On the finish, it runs peppery but not overly aggressive.",Reserve,87,10.0,Maule Valley,,,Michael Schachner,@wineschach,Santa Alba 2014 Reserve Sauvignon Blanc (Maule Valley),Sauvignon Blanc,Santa Alba
50046,US,"A strong earthiness greets the nose on this appellation blend. Turned loam and black dirt show first, followed by cocoa, cran-raspberry and vanilla bean. The earth shows on the palate too, with juniper, pepper, rhubarb and rose petals balanced by a orange-rind bitterness.",,87,20.0,California,Central Coast,Central Coast,Matt Kettmann,@mattkettmann,Sarah's Vineyard 2012 Pinot Noir (Central Coast),Pinot Noir,Sarah's Vineyard
50047,US,"Tart cran-apple fruit—some of it from 35-year-old vines—is at the heart of this vineyard-designated cuvée. It has a woody/earthy undertone, tart acids and some stiffening tannins.",OSU Woodhall III,87,26.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Spindrift Cellars 2013 OSU Woodhall III Pinot Noir (Willamette Valley),Pinot Noir,Spindrift Cellars
50048,Italy,"This 100% Syrah offers aromas of mature black currant, charred earth and a whiff of cedar. The palate delivers dried black cherries, clove, ground pepper and powdered sage alongside raspy tannins that leave a drying, astringent finish.",Marchesale,87,70.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Terre del Marchesato 2011 Marchesale Syrah (Toscana),Syrah,Terre del Marchesato
50049,Italy,"A 50-50 blend of Merlot and Syrah, this easygoing wine opens with aromas of red currant, graphite and cracked peppercorn. The lively palate offers blackberries, blueberries and clove alongside tangy acidity and dusty tannins.",Inedito,87,18.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Terre del Marchesato 2013 Inedito Red (Toscana),Red Blend,Terre del Marchesato
50050,France,"Burgundy- and California-based Boisset's Rhône outpost has turned out an excellent value in this medium-bodied, firmly structured 2012. Black cherry and leather notes predominate, but pick up welcome hints of espresso, black olive and clove. Drink now–2017.",,87,11.0,Rhône Valley,Côtes du Rhône,,Joe Czerwinski,@JoeCz,Louis Bernard 2012 Red (Côtes du Rhône),Rhône-style Red Blend,Louis Bernard
50051,Spain,"Ripe plum and berry aromas share the nose with heavy oak notes. This Tempranillo feels dry and tannic, while initially it tastes mostly like sawdust and oak. Deep digging and patience reveal briary berry and salty notes amid a lot of wood.",Barrica,87,17.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Martín Berdugo 2012 Barrica  (Ribera del Duero),Tempranillo,Martín Berdugo
50052,Spain,"Initial aromas of wet cement, black cherry and cassis grow more rubbery, reduced and animal-driven the longer this Syrah sits around. Bright, fresh and fiercely tannic, this deals dark-berry flavors, peppery spice and raw oak on top of dry, herbal notes. Oaky but not overly charred or pushy on the finish.",Parvus,87,24.0,Catalonia,Alella,,Michael Schachner,@wineschach,Alta Alella 2012 Parvus Syrah (Alella),Syrah,Alta Alella
50053,France,"One of many excellent values to be found among the 2012 Southern Rhône wines, this is supple in style, with ripe cherry and chocolate accented by vanilla and sandalwood. Drink now–2016.",Esprít Barville,87,12.0,Rhône Valley,Côtes du Rhône,,Joe Czerwinski,@JoeCz,Brotte 2012 Esprít Barville Red (Côtes du Rhône),Rhône-style Red Blend,Brotte
50054,US,"This has a very deep-red color with a reddish-purple rim, followed by very ripe, jammy aromas like boysenberry jam with spicy, smoky oak accents. Flavors are ripe, effusive and nearly sweet, as the wine goes for broke in terms of well-ripened grape flavors and generous helpings of sweet-spicy oak.",,87,22.0,California,Monterey-Santa Barbara-Sonoma,California Other,Jim Gordon,@gordone_cellars,Meiomi 2013 Pinot Noir (Monterey-Santa Barbara-Sonoma),Pinot Noir,Meiomi
50055,Italy,"Aromas of Spanish broom, honeysuckle and a yeasty note lead the nose of this Sicilian sparkler from Mount Etna. The palate offers ripe apple, candied citrus and bitter walnuts alongside persistent bubbles and zesty acidity.",Brut Metodo Classico,87,20.0,Italy Other,Vino Spumante,,Kerin O’Keefe,@kerinokeefe,Murgo 2010 Brut Metodo Classico Nerello Mascalese (Vino Spumante),Nerello Mascalese,Murgo
50056,US,"Dried cherries, black slate, brown spice and leather greet the nose on this affordable red from the esteemed regional producer that makes many Zinfandels each vintage. The palate shows black cherries and a plum skin acidity, with some rocky elements providing further intrigue.",Incredible,87,15.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Peachy Canyon 2012 Incredible Zinfandel (Paso Robles),Zinfandel,Peachy Canyon
50057,Italy,"Made with 85% Merlot blended with varying amounts of Petit Verdot, Sangiovese and Cabernet Sauvignon, this opens with aromas of truffle, underbrush, baked plum and dark cooking spice. The palate delivers licorice, roasted coffee bean and blueberry extract alongside astringent tannins that dry out the palate. While the tannins are still aggressive, the fruit richness is starting to dry out.",Fuochi,87,40.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Poggioventoso 2010 Fuochi Red (Toscana),Red Blend,Poggioventoso
50058,Chile,"Polkura's first value-priced Syrah opens with earthy black-fruit aromas that are thick yet not precise in character. The palate feels wide, chunky and not particularly elegant. Flavors of baking spice and herbal blackberry finish peppery and chunky, with a touch of resiny oak.",Lote D,87,14.0,Marchigue,,,Michael Schachner,@wineschach,Polkura 2012 Lote D Syrah (Marchigue),Syrah,Polkura
50059,US,"A ripe, soft and well-integrated package of mountain fruit stars in this vineyard-designate, from a site high atop the Mayacamas Mountains that is famous for Zin. Spicy cinnamon spins itself through husky layers of black fruit and leather.",Monte Rosso Vineyard,90,55.0,California,Sonoma Valley,Sonoma,Virginie Boone,@vboone,August Briggs 2012 Monte Rosso Vineyard Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,August Briggs
50060,France,"The lifted, lemony scent promises purity and poise, while the palate delivers what nature provided: pure, crunchy fruit and the flavor of stone. This is dry and clean-cut in its traditional style, with potential to develop.",,90,15.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Boeckel 2014 Riesling (Alsace),Riesling,Boeckel
50061,US,"Light and delicate on the nose with lime blossoms and damp herbs, this top-end bottling from Fred Brander shows lots of peppery energy once sipped. The tense palate is more about texture than flavors, yet wet cement, ripe lime, grass and oregano do make flashy appearances.",au Naturel,90,30.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Brander 2013 au Naturel Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,Brander
50062,Italy,"This polished, savory red offers aromas and flavors of black raspberry, black currant, flint, graphite, and dried Alpine herbs. Easy drinking and well balanced, it has supple tannins and snappy acidity that make it very approachable now. It ends on a smoky note.",,90,29.0,Northeastern Italy,Vigneti delle Dolomiti,,Kerin O’Keefe,@kerinokeefe,Foradori 2012 Teroldego (Vigneti delle Dolomiti),Teroldego,Foradori
50063,US,"This wine, combined with 10% Petite Sirah, impresses in grip and softness, offering big, rich waves of raspberry, cinnamon and allspice, before unveiling a leathery finish. An all-around likable wine, it's ready to enjoy now.",The Sophisticate,90,25.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Four Vines 2012 The Sophisticate Zinfandel (Sonoma County),Zinfandel,Four Vines
50064,US,"Rich, ripe black-cherry and plum flavors penetrate throughout this plump, juicy Cabernet Franc. It's decadent and forward in style, but lingering notes of spice and tea leaves lend complexity to the palate.",,90,20.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Fox Run 2013 Cabernet Franc (Finger Lakes),Cabernet Franc,Fox Run
50065,France,"Rounded red apple with an edge of peppery spice and a whole lot of grapefruit zest makes for a lively, textured and vivid palate. This is fresh, pure and totally appetizing. The finish similarly leaves the impression of peppery red apples.",Herrenweg,90,22.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,François Baur 2014 Herrenweg Riesling (Alsace),Riesling,François Baur
50066,US,"There's a reductive element to the nose of this wine, indicating the powerful nature of the vintage but also the wine's youth. Let it open to unveil an intensity of baked apple and white peach, along with heartier highlights of crème brûlée and vanilla toast. With a medium body and length, it has enough acidity to remain vibrant. It's sourced from a who's who of the region's vineyards.",Russian River Selection,90,35.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Gary Farrell 2013 Russian River Selection Chardonnay (Russian River Valley),Chardonnay,Gary Farrell
50067,US,"The aromas on this wine are quite reserved, while the flavors bring down a hammer of rich, tightly coiled, jammy black fruit flavors. If the aromas and flavors come together it goes up a notch or two.",Angela's Vineyard,90,34.0,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,@wawinereport,Full Pull & Friends 2012 Angela's Vineyard Cabernet Sauvignon (Red Mountain),Cabernet Sauvignon,Full Pull & Friends
50068,US,"The purple flowers and pomegranate fruits that hit the nose first on this bottling give way quickly to savory elements of rosemary and roasted fennel. That savoriness carries to the palate, as does an earthy character, lifted by pine and juniper-berry spice.",Special Selection,90,30.0,California,Temecula Valley,South Coast,Matt Kettmann,@mattkettmann,Callaway 2012 Special Selection Mourvèdre (Temecula Valley),Mourvèdre,Callaway
50069,US,"This is a rich wine, with notes of buttermilk, toasted macadamia nut, bright Meyer lemon and orange blossom, all delivered in a measured manner. The palate shows walnut oil, orange bitters, coconut, pineapple and Gala apples, proving quite ripe but balanced by ample acidity.",Estate Grown,90,28.0,California,Edna Valley,Central Coast,Matt Kettmann,@mattkettmann,Chamisal Vineyards 2013 Estate Grown Chardonnay (Edna Valley),Chardonnay,Chamisal Vineyards
50070,France,"Pale in color, this ripe, full-bodied wine has a rich core of red fruits and spicy acidity. The wine is concentrated while still keeping elegance and fresh fruitiness. The aftertaste is full and smooth.",Cuvée Prestige,90,26.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Château les Crostes 2014 Cuvée Prestige Rosé (Côtes de Provence),Rosé,Château les Crostes
50071,France,"A blend of 80% Syrah and 20% Grenache, this boasts assertive aromas and flavors of ripe black cherry, raspberry, bramble and licorice root, with accents of black pepper and cocoa powder. The velvety tannins frame the dark fruit core on the palate, with lingering notes of dried fig and charred pepper on the close.",Panatella,90,25.0,Languedoc-Roussillon,Minervois,,Lauren Buzzeo,@laurbuzz,Château Tourril 2010 Panatella Syrah-Grenache (Minervois),Syrah-Grenache,Château Tourril
50072,France,"This blend of 40% Syrah, 30% Grenache and 30% Carignan opens with attractive aromas of fudgy brownie, mocha latte, dried cherry and raspberry sauce. Medium weight and plush, it's rich and attractive, but not overly done, with flavors of blackberry and cherry that lead into a spicy finish of black pepper and roasted cocoa nib.",Philippe,90,25.0,Languedoc-Roussillon,Minervois,,Lauren Buzzeo,@laurbuzz,Château Tourril 2011 Philippe Red (Minervois),Rhône-style Red Blend,Château Tourril
50073,France,"Earthy notes and yeasty richness swing along the aromatic lemon bouquet. On the very slight, slender palate these flavors appear linear and leave a feeling of near weightlessness. Savory tones of yeast make themselves felt on the long, gossamer finish.",Les Éléments,90,14.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Bott-Geyl 2013 Les Éléments Riesling (Alsace),Riesling,Domaine Bott-Geyl
50074,France,"The Rolle, or Vermentino, has produced a warm, herbal, southern sun-touched wine. It is full of rich yellow fruits and laced with acidity. A light touch of honey from the ripe fruits gives a deliciously smooth aftertaste. Drink now.",L'Esprit de Provence,90,19.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Domaine du Grand Cros 2014 L'Esprit de Provence Rolle (Côtes de Provence),Rolle,Domaine du Grand Cros
50075,France,"This impressively concentrated wine focuses on the brilliant red fruits that shine through the generous texture. It is ripe, with a streak of fresh acidity at the end to give the essential refreshing aftertaste.",Cuvée Clarendon,90,30.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Domaine Gavoty 2014 Cuvée Clarendon Rosé (Côtes de Provence),Rosé,Domaine Gavoty
50076,France,"So pale, this wine is almost white. The fruit and the red-berry flavors are definitely those of a rosé, a fruity, full wine with a touch of spice as well as a tight, mineral texture. Weight and ripeness are balanced by a fresh, crisp aftertaste. Drink now.",Château de Selle,90,50.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Domaines Ott 2014 Château de Selle Rosé (Côtes de Provence),Rosé,Domaines Ott
