id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
125010,Australia,"It's difficult to find $20 Pinot Noir this good from anywhere in the world. Floral notes on the nose yield to ripe black-cherry fruit on the palate, which finish finishes with crisp acids and soft, dusty tannins. Drink now–2020.",,89,20.0,Victoria,Victoria,,Joe Czerwinski,@JoeCz,Innocent Bystander 2014 Pinot Noir (Victoria),Pinot Noir,Innocent Bystander
125011,US,"This densely flavored and full-bodied wine has a very deep, dark color and aromas that suggest oak barrels, nutmeg and cardamom. The palate shows tension between firm tannins and acidity, and carries ripe blackberries, with spicy accents. Drink now through 2020.",Single Vineyard,89,40.0,California,Red Hills Lake County,,Jim Gordon,@gordone_cellars,Lake and Vine Cellars 2012 Single Vineyard Cabernet Sauvignon (Red Hills Lake County),Cabernet Sauvignon,Lake and Vine Cellars
125012,Australia,"This is a toasty oaky version of Pinot Noir, loaded with cedar, vanilla and wood-derived tannins. Yet there's enough cherry fruit to provide ample support, and delicate herbal shadings peer through on the bright, concentrated finish. Drink now through 2020.",,89,17.0,South Australia,Adelaide Hills,,Joe Czerwinski,@JoeCz,Wakefield 2014 Pinot Noir (Adelaide Hills),Pinot Noir,Wakefield
125013,Germany,"Invigorating white grapefruit and lemons are cast against a deep mineral backdrop in this dry, thirst quenching wine. It's delicate and filigreed on the palate with a brisk, tight finish. Drink now.",Niersteiner Hipping Vom Rotliegenden red soil Trocken,89,16.0,Rheinhessen,,,Anna Lee C. Iijima,,Weingut Georg Albrecht Schneider 2014 Niersteiner Hipping Vom Rotliegenden red soil Trocken Riesling (Rheinhessen),Riesling,Weingut Georg Albrecht Schneider
125014,Germany,"Shocks of ripe rich yellow peach and pineapple revitalize the palate of this animated off-dry Riesling. Simultaneously bracing and sun-drenched, it's a straightforward yet delectably juicy treat. Enjoy now while young.",Brauneberger Juffer Kabinett Grosse Lage,89,22.0,Mosel,,,Anna Lee C. Iijima,,Willi Haag 2014 Brauneberger Juffer Kabinett Grosse Lage Riesling (Mosel),Riesling,Willi Haag
125015,Spain,"Aromas of children's vitamins, corn stalk and white peach set up a lemony stony zesty palate with lemon and nectarine flavors. A stony crisp cleansing finish does the job while not faltering.",,89,25.0,Northern Spain,Getariako Txakolina,,Michael Schachner,@wineschach,Zudugarai 2014 Hondarrabi Zuri (Getariako Txakolina),Hondarrabi Zuri,Zudugarai
125016,US,"This blend holds 59% Syrah, 24% Grenache, 13% Petite Sirah and 4% Zinfandel. Slightly reserved at first, with some patience it begins to show violets, boysenberries and sandalwood on the nose. Aromatic purple flowers arise on the sip, along with dark chocolate and black currant. But the wine is rigidly structured, remaining quite wound-up even after many hours open.",Laity,89,42.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Guyomar 2012 Laity Red (Paso Robles),Rhône-style Red Blend,Guyomar
125017,US,"A heavy, extracted Pinot Noir, with baked cherry and blackberry flavors and lots of new oak. Feels a little tired. Drink up.",,85,20.0,California,Santa Cruz Mountains,Central Coast,,,Gatos Locos 2007 Pinot Noir (Santa Cruz Mountains),Pinot Noir,Gatos Locos
125018,US,"A heavy, extracted Pinot Noir, with baked cherry and blackberry flavors and lots of new oak. Dry, but feels a little tired. Drink up.",Scintilla Vineyard,85,28.0,California,Carneros,Napa-Sonoma,,,Gatos Locos 2007 Scintilla Vineyard Pinot Noir (Carneros),Pinot Noir,Gatos Locos
125019,US,"Rich and overtly sweet in raspberry and cherry pie filling, with a chocolate-butterscotch taste like candy. A big, lusty, opulent style of wine to drink now with barbecue.",,85,31.0,California,Paso Robles,Central Coast,,,Grizzly Republic 2007 Petite Sirah (Paso Robles),Petite Sirah,Grizzly Republic
125020,France,"An attractive melon- and pear-flavored wine, with a hint of apricot. With warm acidity and a rounded texture, this is ready to drink.",,85,16.0,Beaujolais,Beaujolais Blanc,,Roger Voss,@vossroger,Henry Fessy 2010  Beaujolais Blanc,Chardonnay,Henry Fessy
125021,Spain,"Earthy blackberry aromas come with an herbal/leafy edge. The palate is clacky and tannic, but low on volume and stuffing. Tastes of hollow but dark berry fruits, with a hint of buttery oak. A good but average type of Tempranillo.",Spanish Sons,85,11.0,Northern Spain,Vino de la Tierra de Castilla y León,,Michael Schachner,@wineschach,Bodegas Fariña 2008 Spanish Sons Tempranillo (Vino de la Tierra de Castilla y León),Tempranillo,Bodegas Fariña
125022,US,"Deficient in acidity and tannins, this soft wine lacks needed structure. It feels melted and collapsed in the mouth, and a little hot. But it's very tasty in raspberries, cherries, milk chocolate and spices.",Pico Creek,85,30.0,California,Paso Robles,Central Coast,,,Hearst Ranch 2007 Pico Creek Merlot (Paso Robles),Merlot,Hearst Ranch
125023,US,"Heavy, soft and a little dull, but it feels lightly silky in the mouth, and is fully dry, offering good flavors of cherries, currants and herbs.",,85,14.0,California,California,California Other,,,Heron 2010 Pinot Noir (California),Pinot Noir,Heron
125024,Spain,"A little fiery and rubbery on the nose, but mostly you get driving red fruit notes. The palate is tight and minimal, with dry spice and strawberry/raspberry flavors. Fresh and acidic at the end, with crispness on the way out.",,85,10.0,Central Spain,Valdepeñas,,Michael Schachner,@wineschach,Bonal 2009 Tempranillo (Valdepeñas),Tempranillo,Bonal
125025,Austria,"A typical spicy Zweigelt with red fruits and a light structure of tannins. The wine has weight, but more freshness and acidity.",Edition Chremisa Sandgrube 13,85,24.0,Niederösterreich,,,Roger Voss,@vossroger,Winzer Krems 2009 Edition Chremisa Sandgrube 13 Zweigelt (Niederösterreich),Zweigelt,Winzer Krems
125026,US,"A nice Sauvignon Blanc for the price. It's basically dry, with honeysuckle, pineapple, lime, gooseberry and green apple flavors brightened by crisp acidity. Easy to drink at a good price.",,85,8.0,California,California,California Other,,,Woodbridge by Robert Mondavi 2010 Sauvignon Blanc (California),Sauvignon Blanc,Woodbridge by Robert Mondavi
125027,Argentina,"Smells a bit oily and heavy, with sweet tropical fruit aromas leading the charge. The palate is creamy and oily feeling, with honey, nutmeg, banana and melon flavors. Fleshy on the finish; best if taken well chilled.",,85,13.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Alamos 2010 Torrontés (Mendoza),Torrontés,Alamos
125028,US,"There is already a hint of tawniness to this wine (second bottle— first was TCA-infected) that suggests a short life ahead. It's charming at the moment, surprisingly far along the aging curve, but with pretty cherry fruit and some sandalwood in the tannins. Drink up.",Lia's Vineyard,85,24.0,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,@paulgwine ,Longplay 2009 Lia's Vineyard Pinot Noir (Chehalem Mountains),Pinot Noir,Longplay
125029,US,"Lots of everything in this wine. Tannins, fruit, oak, acids, minerals, you name it. The result is very rich, but the astringent tannins overwhelm, and will never age out.",,85,30.0,California,Paso Robles,Central Coast,,,Opaque 2007 Petit Verdot (Paso Robles),Petit Verdot,Opaque
125030,Spain,"Rubbery and meaty smelling, with a certain chunkiness conveyed. The palate is tight as nails, with grabby tannins pushing savory plum flavors that come with a good dose of dill and herbal accents. Drying and a bit scratchy on the finish, with smack-down grip.",Eternum Viti,85,22.0,Northern Spain,Toro,,Michael Schachner,@wineschach,Bodegas Abanico 2008 Eternum Viti  (Toro),Tinta de Toro,Bodegas Abanico
125031,US,"Layers of smoke, toast and savory apples on the nose strike a contrast with the sweet melon and apple flavors on the palate of this dry, full-bodied Chardonnay. Reverberates to a rich, salted butter and toast note on the finish.",,85,15.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Rooster Hill 2009 Chardonnay (Finger Lakes),Chardonnay,Rooster Hill
125032,Spain,"Unusually exotic and strange on the bouquet, with blueberry, lemon peel and warm mulch aromas. The palate has size and pretty good feel, with tangy blue-fruit flavors, exotic spice notes and zip. Finishes with floral notes and lightness.",Crianza,85,17.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Viña Ijalba 2005 Crianza  (Rioja),Tempranillo Blend,Viña Ijalba
125033,Italy,"There's a muddled or confused quality to this blend of Sangiovese (50%), Cabernet Sauvignon and Merlot. Although the nose needs deciphering, the mouthfeel is clean, fruit-driven and tight.",,85,60.0,Tuscany,Val di Cornia Suvereto,,,,Volpaiole 2006 Red (Val di Cornia Suvereto),Red Blend,Volpaiole
125034,Italy,"This vintage of Volpaiole's (Sangiovese, Cabernet Sauvignon and Merlot) shows a fresh or unripe note of green pepper and rosemary. Ultimately, there is more dimension here compared to 2006.",,85,60.0,Tuscany,Val di Cornia Suvereto,,,,Volpaiole 2007 Red (Val di Cornia Suvereto),Red Blend,Volpaiole
125035,Spain,"Smells damp and murky, with raisin and other sweet berry aromas along with some mulch. The palate brings more freshness, but it's grabby and tannic as it delivers prune, raisin and berry flavors in front of coffee and herbs on the finish. Good but smells and tastes a little overripe.",El Vino del Buen Amor,85,22.0,Northern Spain,Toro,,Michael Schachner,@wineschach,Volvoreta 2008 El Vino del Buen Amor  (Toro),Tempranillo,Volvoreta
125036,US,"Made in the ripe, sweet, oaky California style, this barrel-fermented Chardonnay has flavors of pineapples, pears, peaches, buttered toast and vanilla cream, balanced with crisp acidity.",Milady,85,38.0,California,Mount Veeder,Napa,,,Y Rousseau 2009 Milady Chardonnay (Mount Veeder),Chardonnay,Y Rousseau
125037,US,"A Syrah-based Rhône blend, this wine is soft, sweet and simple. It has powerfully ripe raspberry, cherry, Dr. Pepper cola and spice flavors, and is hot in high alcohol.",Three Sisters Cuvée,85,20.0,California,Paso Robles,Central Coast,,,Hearst Ranch 2008 Three Sisters Cuvée Red (Paso Robles),Rhône-style Red Blend,Hearst Ranch
125038,France,"A series of firm tannins goes with acidity, raspberry fruits and attractive juicy sweetness. A wine for drinking on cold winter evenings.",,85,12.0,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Henry Fessy 2010  Beaujolais-Villages,Gamay,Henry Fessy
125039,France,"On the earthy, leathery side of things, this wine comes across as a bit tough and rustic but not completely without charm; brown sugar and dried fruit notes give it a subtle sweetness on the palate. Drink up.",Domaine des Genestas Signargues,85,15.0,Rhône Valley,Côtes du Rhône Villages,,Joe Czerwinski,@JoeCz,Les Vignerons D'Estezargues 2008 Domaine des Genestas Signargues Red (Côtes du Rhône Villages),Rhône-style Red Blend,Les Vignerons D'Estezargues
125040,Spain,"This wine used to come from Jumilla and contain Monastrell in addition to Shiraz and Tempranillo; now it's from Extremadura, with Carignan instead of Monastrell. It's rudimentary on the nose and scouring in the mouth, with firm tannins and sharp acids. The palate pulses with raspberry and plum fruit, then finishes with resiny grip and oaky flavors.",,85,13.0,Central Spain,Extremadura,,Michael Schachner,@wineschach,Mad Dogs & Englishmen 2009 Red (Extremadura),Red Blend,Mad Dogs & Englishmen
125041,Italy,"This blend of 60% Nero d'Avola and 40% Merlot has a pretty fragrance of blue flower, black berry and baking spice. The simple palate is less expressive, offering fleeting wild cherry flavors.",Calanican Nero d'Avola & Merlot,86,16.0,Sicily & Sardinia,Terre Siciliane,,Kerin O’Keefe,@kerinokeefe,Duca di Salaparuta 2012 Calanican Nero d'Avola & Merlot Red (Terre Siciliane),Red Blend,Duca di Salaparuta
125042,Italy,"Made from native grape Catarratto, this easy-drinking wine opens with aromas of white flower and stone fruit. The palate delivers white peach and lemon zest flavors alongside fresh acidity, ending bright.",Calebianche,86,20.0,Sicily & Sardinia,Erice,,Kerin O’Keefe,@kerinokeefe,Fazio 2013 Calebianche Catarratto (Erice),Catarratto,Fazio
125043,France,"Tight and crisp, it has a mineral character. Nervy acidity combines with lemon and apple skin flavors, giving a fresh, textured wine. Drink from 2015.",Le Chai des Platanes,86,,Burgundy,Mâcon-Villages,,Roger Voss,@vossroger,Ferraud et Fils 2012 Le Chai des Platanes  (Mâcon-Villages),Chardonnay,Ferraud et Fils
125044,Spain,"Red-berry aromas feature a hint of raisin along with oaky notes of shoe polish and lemon. A pinched, grabby, high-acid palate contains rubbery flavors of berry, plum and citrus. On the finish, oak flavors and controlled bitterness settle in.",Cantos de Valpiedra Crianza,86,20.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Finca Valpiedra 2010 Cantos de Valpiedra Crianza  (Rioja),Tempranillo Blend,Finca Valpiedra
125045,US,"Delicate floral and bramble notes accent bright sour-cherry and currant notes on this rich, concentrated Pinot Noir. It's fresh and fruity on the palate with a shock of cranberry flavor and just a hint of tannins that extend the finish.",,86,18.0,New York,Cayuga Lake,Finger Lakes,Anna Lee C. Iijima,,Hosmer 2012 Pinot Noir (Cayuga Lake),Pinot Noir,Hosmer
125046,US,"A fruit bomb of a Cabernet that has a lot of the things we love about Zinfandel. It has a deep, saturated color, jammy aromas, very ripe cherry flavors laced with maple syrup and a seemingly sweet finish. Juicy and delicious on its own or with casual meals.",,86,12.0,California,California,California Other,Jim Gordon,@gordone_cellars,Ironstone 2012 Cabernet Sauvignon (California),Cabernet Sauvignon,Ironstone
125047,France,This attractive wine has good acidity as well as attractive red berry fruits. It's ready to drink with its soft fruitiness and light tannins.,,86,32.0,Burgundy,Côte de Nuits-Villages,,Roger Voss,@vossroger,Joseph Drouhin 2011  Côte de Nuits-Villages,Pinot Noir,Joseph Drouhin
125048,US,"Freshly pressed apples and pears are touched with honey on this juicy medium-sweet Riesling. Brisk, brash lemony acidity jolts the midpalate, extending to a sweet kiss of peach on the finish. Refreshing and quaffable.",Semi Sweet,86,14.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Keuka Spring 2012 Semi Sweet Riesling (Finger Lakes),Riesling,Keuka Spring
125049,France,"Crisp, very light and fruity, this is an attractive, ready-to-drink wine. A touch of acidity at the end gives freshness.",,86,30.0,Burgundy,Mâcon-Milly Lamartine,,Roger Voss,@vossroger,Les Héritiers du Comte Lafon 2012  Mâcon-Milly Lamartine,Chardonnay,Les Héritiers du Comte Lafon
125050,France,"Strong wood aromas follow through to the wood-dominated palate. The juiciness comes from wood as much as from the ripe apricot fruits. It's a wine that needs to integrate better, hopefully from 2015.",,86,,Burgundy,Saint-Véran,,Roger Voss,@vossroger,Maison Champy 2012  Saint-Véran,Chardonnay,Maison Champy
125051,France,"A perfumed wine, it has a smooth texture contrasting with tight acidity. It's light, fruity and still needs a little time to develop. The soft tannins don't suggest long aging. Drink from 2016.",Les Beaumonts,86,,Burgundy,Chorey-lès-Beaune,,Roger Voss,@vossroger,Arnoux & Fils 2011 Les Beaumonts  (Chorey-lès-Beaune),Pinot Noir,Arnoux & Fils
125052,US,"Here's a light, sweet and aromatic pink wine with a definite Moscato flavor. A slight spritz and welcome acidity keep the texture lively, and the floral, candylike flavors last on the finish. Should go well with appetizers or dessert.",,86,8.0,California,California,California Other,Jim Gordon,@gordone_cellars,Barefoot Refresh NV Rosé (California),Rosé,Barefoot Refresh
125053,Italy,"This ruby hued Nero d'Avola opens with earthy aromas of mature red and black berries, underbrush and a whiff of white pepper. The lean palate isn't very expressive, showing raw red cherry and a hint of roasted coffee bean. It finishes on a green, bitter note.",Gradiva,86,15.0,Sicily & Sardinia,Sicilia,,Kerin O’Keefe,@kerinokeefe,Casa di Grazia 2011 Gradiva Nero d'Avola (Sicilia),Nero d'Avola,Casa di Grazia
125054,France,"Once the sulfur aromas from recent bottling blow over, the wine shows ripe fruit with a soft texture. Pear and yellow fruits are going to come through in a few months. Drink from 2015.",,86,,Burgundy,Pouilly-Fuissé,,Roger Voss,@vossroger,Chanson Père et Fils 2012  Pouilly-Fuissé,Chardonnay,Chanson Père et Fils
125055,France,"The wine is closed, but has potential. At the moment, the wood and texture dominate, but there are signs of ripe apple and pear fruits that will come through in a few months. Wait until the end of 2014.",Vieilles Vignes,86,20.0,Burgundy,Saint-Véran,,Roger Voss,@vossroger,Collovray et Terrier 2012 Vieilles Vignes  (Saint-Véran),Chardonnay,Collovray et Terrier
125056,US,"The blend includes a half-dozen grapes, principally Mourvèdre and Syrah. It tastes muted, as if the mélange of fruit sources more or less cancelled each other out. It's a quaffable, generic red with orange peel highlights and tart acidity.",Virga,86,29.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Convergence Zone 2011 Virga Red (Columbia Valley (WA)),Red Blend,Convergence Zone
125057,US,"The previous vintage of this sweet Pinot Gris was finished at 30 g/L residual sugar; this drops it down to half that. It's a sugary, spritzy wine that has not quite jelled the way the 2012 did, though time may help to pull it together. Right now it's just simple and sweet.",Ciel du Cheval Vineyard Drizzle,86,19.0,Washington,Red Mountain,Columbia Valley,Paul Gregutt,@paulgwine ,Convergence Zone 2013 Ciel du Cheval Vineyard Drizzle Pinot Gris (Red Mountain),Pinot Gris,Convergence Zone
125058,Italy,"This blend of 70% Nero d'Avola and 30% Syrah opens with aromas of blackberry and blue flower. The lean palate is drying out, but still offers a black cherry note and astringent wood tannins that give it an abrupt, drying finish.",Helios,86,26.0,Sicily & Sardinia,Terre Siciliane,,Kerin O’Keefe,@kerinokeefe,Di Giovanna 2012 Helios Red (Terre Siciliane),Red Blend,Di Giovanna
125059,France,"The wine is structured and still firm, showing tight tannins and acidity over the red fruits. A cool edge elicits the fresher character of the fruits. Drink from 2016.",Les Vignottes,86,41.0,Burgundy,Côte de Nuits-Villages,,Roger Voss,@vossroger,Domaine Jean Petitot et Fils 2011 Les Vignottes  (Côte de Nuits-Villages),Pinot Noir,Domaine Jean Petitot et Fils
125060,Italy,"Made from organically farmed fruit, this easygoing Nero d'Avola offers juicy blackberry and sour cherry lightly framed by a white pepper accent. It's simple but well-made, with bright acidity. Pair it with summer salads or pizza.",Purato Made With Organic Grapes,86,12.0,Sicily & Sardinia,Sicilia,,Kerin O’Keefe,@kerinokeefe,Feudo di Santa Tresa 2013 Purato Made With Organic Grapes Nero d'Avola (Sicilia),Nero d'Avola,Feudo di Santa Tresa
125061,US,"Juicy and dense in blackberry fruit, it offers lingering notes of cedar and cassis with a lingering finish of wood.",,86,25.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Pangloss Cellars 2010 Red (Sonoma County),Red Blend,Pangloss Cellars
125062,US,"Whiffs of smoke, soil and dried herb lend a dark, savory tone to ripe cherry and cassis notes on this rustic Cabernet Sauvignon. The palate is juicy with fleshy red-fruit flavors but wrap up tightly in a softly tannic finish.",,86,,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Rooster Hill 2012 Cabernet Sauvignon (Finger Lakes),Cabernet Sauvignon,Rooster Hill
125063,US,"With smidgens of Viognier and Sémillon, this wine offers aromas of sweet jasmine and fig, and is bright with some heft on the palate. With suggestions of tropical fruit and apricot, the acidity is subtle.",,86,14.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Simi 2013 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,Simi
125064,Italy,"This easy drinking rosato has pretty but fleeting aromas of strawberry and baking spices. The fresh, informal palate offers wild cherry, raspberry and a hint of clove. Sip this as an apéritif or pair with summer salads.",Rosato,86,19.0,Sicily & Sardinia,Terre Siciliane,,Kerin O’Keefe,@kerinokeefe,Spadafora 2013 Rosato Nero d'Avola (Terre Siciliane),Nero d'Avola,Spadafora
125065,Spain,"Milk chocolate and oak aromas blend with lightly herbal berry scents. This is fresh and choppy on the palate, with red-fruit flavors of plum and pie cherry. Aggressive and slightly herbal on the finish, this comes around with airing.",,86,10.0,Northern Spain,Calatayud,,Michael Schachner,@wineschach,Filón 2012 Garnacha (Calatayud),Garnacha,Filón
125066,Australia,"The Monster is approximately half Cabernet Sauvignon, with the rest a blend of Merlot (27%), Petit Verdot (12%) and Cabernet Franc (10%). Aromas and flavors are savory and slightly leathery, with a soft core of plum and cherry fruit, hints of cocoa and a long finish.",Harry's Monster,87,30.0,Victoria,Yarra Valley,,Joe Czerwinski,@JoeCz,Sexton 2004 Harry's Monster Red (Yarra Valley),Bordeaux-style Red Blend,Sexton
125067,US,"A little light in body and flavor, but easy to drink, with complex raspberry, cherry, blueberry, mocha, tobacco, vanilla, smoke and peppery spice flavors. At its best now. Try with sliced flank steak, stuffed into pita bread with cole slaw.",Luvisi Vineyard,87,38.0,California,Napa Valley,Napa,,,Signorello 2006 Luvisi Vineyard Zinfandel (Napa Valley),Zinfandel,Signorello
125068,US,"A good, serviceable expression of a Russian River Pinot that's ready to drink now. Dry and crisp, it shows oak-infused flavors of cherries, red currants, cola and mocha.",,87,24.0,California,Russian River Valley,Sonoma,,,Sonoma Cuvée 2006 Pinot Noir (Russian River Valley),Pinot Noir,Sonoma Cuvée
125069,South Africa,"Warm spice and smoke aromas start this stylish wine. Rich red berry, smoke and peppery spice flavors are integrated, and smooth tannins give the wine an accessible feel. Pair with game, robust cheeses and grilled meats.",,87,15.0,Coastal Region,,,Susan Kostrzewa,@suskostrzewa,The Yellow Cellar 2005 Shiraz (Coastal Region),Shiraz,The Yellow Cellar
125070,Spain,"Salmon-colored and dense, with aromas of clay, cherry and brown sugar. Pinot Noir-ish in its smoky, dried-berry palate and peppery finish. Robust, solid and with texture.",Rose Brut,86,8.0,Catalonia,Cava,,Michael Schachner,@wineschach,Cristalino NV Rose Brut Sparkling (Cava),Sparkling Blend,Cristalino
125071,US,"A simple Pinot Noir, dry and light-bodied and elegant, with red cherry, root beer, mint, pepper and vanilla flavors. Shows the variety's personality in a direct, likeable way.",Vecino Vineyard,86,28.0,California,Potter Valley,,,,Factories & Smoke 2007 Vecino Vineyard Pinot Noir (Potter Valley),Pinot Noir,Factories & Smoke
125072,Spain,"There's nothing not to like about this affordable Spanish bubbly. The nose is a little candied and shy, but it's pleasant overall. The palate foams a bit more than a stately Cava might, but the flavors of pear, apple and grapefruit are honest. Fresh yet soft, simple and easygoing.",Carta Nevada Brut,86,9.0,Catalonia,Cava,,Michael Schachner,@wineschach,Freixenet NV Carta Nevada Brut Sparkling (Cava),Sparkling Blend,Freixenet
125073,Spain,"Good but basic wine from southern Spain that shows cherry aromas with a citrusy twist. The mix is Monastrell with Syrah and Tempranillo, and as a whole it is composed, with berry, plum and other straightforward flavors. A plump, friendly sort of wine that isn't too complicated.",,86,12.0,Levante,Yecla,,Michael Schachner,@wineschach,Altos del Cuco 2007 Red (Yecla),Red Blend,Altos del Cuco
125074,US,"Babcock's Fathom seriously needs heat to ripen, and 2006 just didn't offer enough warmth. As a result, this Merlot and Petit Verdot blend has a stubbornly green, minty streak. It's very dry, with some good chocolate-  covered cherry candy flavors, but that tartness detracts.",Fathom,86,40.0,California,Santa Ynez Valley,Central Coast,,,Babcock 2006 Fathom Red (Santa Ynez Valley),Bordeaux-style Red Blend,Babcock
125075,Portugal,"Initially this seems to be a delicious, mature wine, relatively dry but happily flavored with honey and spice. But there is a curious candy shop perfume that spoils the aftertaste.",White,86,,Port,,,Roger Voss,@vossroger,Borges NV White  (Port),Port,Borges
125076,Spain,"Stylistically speaking, this oak-aged wine is very different from all of Borsao's fruit-first Garnachas. And that isn't exactly a full-out compliment. So while the wine has balance and structure, the oak seems dominant on the nose and palate, which lends more vanilla and cream than spice and character.",Crianza Selección,86,16.0,Northern Spain,Campo de Borja,,Michael Schachner,@wineschach,Borsao 2006 Crianza Selección Red (Campo de Borja),Red Blend,Borsao
125077,US,"A rich, direct Chard that leaves little to the imagination. It offers a sunburst of oak-inspired tropical fruit flavors that are very ripe and jammy, in the modern California style.",Orsi Vineyard,86,38.0,California,Russian River Valley,Sonoma,,,C. Donatiello 2006 Orsi Vineyard Chardonnay (Russian River Valley),Chardonnay,C. Donatiello
125078,US,"Shows the fine varietal characteristics of dryness, silkiness and fruitiness you want in a nice Russian River Pinot, with suggestions of cherries, currants, root beer and smoky oak. There's also a streak of wintergreen tartness that seems to limit the cellar-worthiness. Best now and through 2010.",,86,48.0,California,Russian River Valley,Sonoma,,,C. Donatiello 2006 Pinot Noir (Russian River Valley),Pinot Noir,C. Donatiello
125079,Greece,"Refreshing and friendly, this white is a great bargain and a consistent everyday sip. The nose starts with aromas of lemon, pear and spice, and on the palate, there's a delicate balance of acid and fruit. Flavorful and fun.",,86,15.0,Mantinia,,,Susan Kostrzewa,@suskostrzewa,Kourtaki NV Moschofilero (Mantinia),Moschofilero,Kourtaki
