id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
120012,Argentina,"Heady aromas of cola and root beer come with notes of lemon peel, coffee and baking spices. This blend of 73% Malbec and 27% Cabernet Sauvignon is healthy as can be in terms of feel, with nothing ponderous or out of whack. Barrel char, coffee, graphite, licorice and cassis flavors finish smooth and silky, with a touch of heat. Drink through 2021.",Magdalena Toso Limited 32 Barrels Paul Hobbs Barrels Selection Barrancas Vineyards,92,110.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Pascual Toso 2012 Magdalena Toso Limited 32 Barrels Paul Hobbs Barrels Selection Barrancas Vineyards Malbec-Cabernet Sauvignon (Mendoza),Malbec-Cabernet Sauvignon,Pascual Toso
120013,US,"This powerful wine has benefited from time in bottle, offering an elegance of peppercorn, cedar and black licorice around a lushness of velvety black fruit. Full-figured, it also exhibits rocky minerality, a nod to its vineyard site, as well as spicy layers of clove on the finish.",Stagecoach Vineyard Select Barrel Reserve,92,150.0,California,Atlas Peak,Napa,Virginie Boone,@vboone,Patland 2011 Stagecoach Vineyard Select Barrel Reserve Cabernet Sauvignon (Atlas Peak),Cabernet Sauvignon,Patland
120014,US,"Shy at first on the nose, this wine from just east of the Sta. Rita Hills boundary winds up offering a very pretty if delicate nose of lime, salt and a touch of popcorn hidden in the background. It's high-toned and bright on the palate, with limestone, gray slate and lime-peel flavors, quite refreshing with each sip.",,92,24.0,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Pence Ranch 2013 Chardonnay (Santa Barbara County),Chardonnay,Pence Ranch
120015,US,"Balanced nicely between the citrus pith and buttercream-vanilla side of the grape, the nose of this wine also shows a touch of honeysuckle, gray slate and freshly picked limes. The palate is energetic, albeit still wound-up tight, showing wet cement, lime juice, kiwi and pear flavors, plus a slight brush of butter on the finish.",Estate,92,36.0,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Pence Ranch 2013 Estate Chardonnay (Santa Barbara County),Chardonnay,Pence Ranch
120016,Portugal,"This second wine from Jorge Moreira's Poeira estate is dark, solid, structured and densely tannic. As a contrast, it also has ripe, full-bodied fruitiness, red berry acidity and ripe plums. While it could be drunk now with its delicious juiciness, it will be better from 2017.",Pó de Poeira,92,,Douro,,,Roger Voss,@vossroger,Poeira 2013 Pó de Poeira Red (Douro),Portuguese Red,Poeira
120017,US,"Sourced from a cool site in this southern Oregon AVA, this compelling effort rewards both breathing time and extra attention. Classic funk/umami scents and flavors accompany tangy boysenberry fruit. Suggestions of roasted meat, allspice, licorice, espresso and iron filings fill in throughout a long and satisfying finish. This is a wine you may enjoy immediately and on through 2025.",Steelhead Run Vineyard,92,29.0,Oregon,Applegate Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Quady North 2011 Steelhead Run Vineyard Syrah (Applegate Valley),Syrah,Quady North
120018,France,"Structured and with a strongly crisp and textured character, this wine also has a touch of toast from wood aging. Ripe green and yellow fruits are part of the concentration and dense flavors. It is still young, so wait until 2018.",Montmains Premier Cru,94,42.0,Burgundy,Chablis,,Roger Voss,@vossroger,Domaine Pinson 2013 Montmains Premier Cru  (Chablis),Chardonnay,Domaine Pinson
120019,Portugal,"A selection of the best lots of wine from the 2011 vintage, this is a blend of Aragonez and Alicante Bouschet. Wood aging has given this rich wine a smooth and creamy texture, offering an opulent companion to the dense black fruits and acidity. It is a powerful wine, although not showing its high alcohol because of the fresh aftertaste. Drink from 2018.",Private Collection,94,60.0,Alentejano,,,Roger Voss,@vossroger,Herdade de São Miguel 2011 Private Collection Red (Alentejano),Portuguese Red,Herdade de São Miguel
120020,US,"This is sourced from 1970s-era vines. It's an almost ethereal weave of berry, saffron, mint, cola and tea, all wreathed in light smoke. It shows lovely complexity for such a young wine, and it's got the balance and structure to age nicely. Drink now through 2025.",Founders' Selection,94,100.0,Oregon,McMinnville,Willamette Valley,Paul Gregutt,@paulgwine ,Hyland 2013 Founders' Selection Pinot Noir (McMinnville),Pinot Noir,Hyland
120021,Argentina,"Pure, concentrated blackberry and cassis aromas are right on target, as is most of this impressive Malbec that hails from 88-year-old vines. An exuberant palate shows young, bouncy, rubbery tannins, while this tastes complex, with blackberry and plum flavors playing off savory, saucy notes. An everlasting finish says drink all the way through 2027.",Nazarenas Vineyard,94,40.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Melipal 2012 Nazarenas Vineyard Malbec (Mendoza),Malbec,Melipal
120022,Argentina,"With touches of smoke, char, herbs and rooty black-fruit notes, the nose on this blend of 75% Malbec and 25% Cabernet Sauvignon is immensely inviting. Flavors of coffee, baking spices, blackberry, herbs and mocha finish toasty and impressive. Overall, this is a superb Mendoza wine; drink through 2024.",,94,63.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Bodegas Caro 2012 Red (Mendoza),Red Blend,Bodegas Caro
120023,Italy,"Structured and loaded with finesse, this stunning red opens with scents of perfumed berry, rose petal, baking spice and a balsamic note. The focused palate delivers juicy black cherry, ground pepper, anise and tobacco alongside firm but refined tannins. It has great length, closing on a mineral note. Drink 2018–2028.",Albesani Santo Stefano,94,50.0,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Castello di Neive 2012 Albesani Santo Stefano  (Barbaresco),Nebbiolo,Castello di Neive
120024,Portugal,"The wonderful old-gold color of this tawny leads into a generous, rich wine that has retained fruits while also showing a woody character that is typical of wines this old. With spice, dried raisins and intense acidity, it is a beautiful wine that deserves to be drunk just by itself.",RP30 Tawny 30 Years,94,,Port,,,Roger Voss,@vossroger,Ramos-Pinto NV RP30 Tawny 30 Years  (Port),Port,Ramos-Pinto
120025,US,"Ripe cherries, concentrated strawberries, cherry blossoms and a bit of chipped black slate power an appealing nose on this wine by Debbie and Greg Hammill. The palate shows highly perfumed blackberries and cherries, proving quite ripe but expertly layered with clove-like spices and dried purple flowers.",,94,50.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Sant Wines 2013 Pinot Noir (Sta. Rita Hills),Pinot Noir,Sant Wines
120026,Italy,"Freshly picked roses, violets and woodland berry aromas come together on the nose. The tense palate delivers wild cherry, black raspberry, licorice, ground pepper and tobacco alongside a firm backbone of tightly woven, ultrafine tannins. It's a gorgeous combination of finesse and structure but at the moment it's still tightly tannic and needs time to unwind. Drink 2018–2027.",,94,48.0,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Sottimano 2012  Barbaresco,Nebbiolo,Sottimano
120027,Australia,"This classic Barossa Shiraz is full bodied and lush, with velvety tannins and a long, mocha-tinged finish. Cedar and vanilla notes frame mixed berry fruit—raspberries and blackberries. Drink now–2025.",Blackwell,94,39.0,South Australia,Barossa,,Joe Czerwinski,@JoeCz,St Hallett 2012 Blackwell Shiraz (Barossa),Shiraz,St Hallett
120028,France,"This beautifully balanced wine shows toast that counterpoints the generous yellow fruits and acidity. It's a ripe wine, touched by honey, spice and peach flavors. The aftertaste, with its total freshness, is crisp, lively, mouthfilling and refreshing. Drink from 2018.",Les Pucelles Premier Cru,94,208.0,Burgundy,Puligny-Montrachet,,Roger Voss,@vossroger,Louis Jadot 2013 Les Pucelles Premier Cru  (Puligny-Montrachet),Chardonnay,Louis Jadot
120029,Portugal,"This single-vineyard wine, packed in its grossly heavy bottle, is big in every sense. It has great power and concentration, flavors of chocolate extraction that just escape overwhelming the fruit. Rich black-plum flavors are balanced by a series of tannic waves. This impressive wine is still all potential, so drink from 2018.",Ribeiro Santo Vinha da Neve,94,45.0,Dão,,,Roger Voss,@vossroger,Magnum Vinhos 2011 Ribeiro Santo Vinha da Neve Red (Dão),Portuguese Red,Magnum Vinhos
120030,Italy,"Made with Malvasia grapes that have been dried for 40 days, this intense, savory dessert wine opens with aromas of dates, dried apricot and a hint of thyme. The persistent aromas carry over to the velvety, concentrated palate, along with candied citrus and orange honey. The long, lingering finish closes on a toasted almond note.",Carlo Hauner Passito Riserva,94,92.0,Sicily & Sardinia,Malvasia delle Lipari,,Kerin O’Keefe,@kerinokeefe,Hauner 2010 Carlo Hauner Passito Riserva  (Malvasia delle Lipari),White Blend,Hauner
120031,France,"This is a tightly wound wine with acidity that brings out a fine structure and a strongly mineral, textured, almost chewy character. It is still fruity although, more importantly, with great tension and aging potential. Drink from 2019.",Les Clos Grand Cru,94,,Burgundy,Chablis,,Roger Voss,@vossroger,Jean-Marc Brocard 2013 Les Clos Grand Cru  (Chablis),Chardonnay,Jean-Marc Brocard
120032,France,"Vaulorent is on the same slope as the Grand Crus, giving it an extra structure. Very ripe and forward, this wine shows both power and the approachability of the vintage. It has plenty of freshness while also showing off yellow fruits and pineapple richness. A more textured, steely, crisp aftertaste will allow the wine to age. Drink from 2018.",Vaulorent Premier Cru,94,65.0,Burgundy,Chablis,,Roger Voss,@vossroger,William Fèvre 2013 Vaulorent Premier Cru  (Chablis),Chardonnay,William Fèvre
120033,US,"Voluptuously rich and concentrated, this full-bodied wine is spectacular in leather, tobacco and a whiff of grilled game. While dense, and age-worthy, now through 2022, it remains balanced and vibrant on the palate and would make a wonderful companion to hearty foods.",,94,74.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Darioush 2012 Shiraz (Napa Valley),Shiraz,Darioush
120034,France,"There is just the lightest touch of toast in this full-bodied wine. The fruit, structured and dense, is forward and ripe at the same time. Spice and crisply fresh acidity give a lift to the concentration of the wine which finished with ripe apricot and vanilla flavors. Drink from 2019.",Vaudésir Grand Cru,94,97.0,Burgundy,Chablis,,Roger Voss,@vossroger,Domaine Christian Moreau Père et Fils 2013 Vaudésir Grand Cru  (Chablis),Chardonnay,Domaine Christian Moreau Père et Fils
120035,France,"There are plenty of toasty aromas to this rich, generous and structured wine. It is now almost mature although the fresh apples, spice and vanilla are still offset by the tightest, refreshing acidity. The wood flavors are well balanced by the fine fruit. Drink now.",Vaillons Premier Cru,94,46.0,Burgundy,Chablis,,Roger Voss,@vossroger,Domaine Vincent Dauvissat 2010 Vaillons Premier Cru  (Chablis),Chardonnay,Domaine Vincent Dauvissat
120036,France,"Lemon and lime flavors cut through this wine that's crisp with a mineral character. It is packed with acidity, with a touch of wood that fits well into the fruit and texture. It's a beautiful wine, not fat although it will fill out. Drink from 2018.",Perrières Premier Cru,94,130.0,Burgundy,Meursault,,Roger Voss,@vossroger,Joseph Drouhin 2013 Perrières Premier Cru  (Meursault),Chardonnay,Joseph Drouhin
120037,France,"A touch of spice and vanilla from wood aging is balanced by ripe yellow fruits and honey. This wine is freshened by lime-juice acidity that gives a crisp texture. Behind all this fruit is a dense structure, weight and concentration. It's a generous wine that will age further; drink from 2017.",Les Preuses Grand Cru,94,80.0,Burgundy,Chablis,,Roger Voss,@vossroger,La Chablisienne 2012 Les Preuses Grand Cru  (Chablis),Chardonnay,La Chablisienne
120038,France,"Rich and rounded in character, this is already a beautiful wine, from 80-year-old vines. A line of acidity shoots through the wine, giving a long lift to the green fruits and orange zest flavors. It does have weight and a generous texture that reveals itself slowly. Ripe apricots mingle with acidity and toast at the end. Drink from 2019.",Le Clos de la Garenne Duc de Magenta Premier Cru,94,112.0,Burgundy,Puligny-Montrachet,,Roger Voss,@vossroger,Louis Jadot 2013 Le Clos de la Garenne Duc de Magenta Premier Cru  (Puligny-Montrachet),Chardonnay,Louis Jadot
120039,France,"This wine is rich and soft with acidity rounded out by ripe melon and apple fruit flavors. The background is more structured, tense with apple skins and minerality. Packed with acidity at the end, the wine is crisp, tight and demands aging. Drink from 2019.",Cailleret Premier Cru,94,,Burgundy,Chassagne-Montrachet,,Roger Voss,@vossroger,Louis Latour 2013 Cailleret Premier Cru  (Chassagne-Montrachet),Chardonnay,Louis Latour
120040,Italy,"Combining power and finesse, this superb Barolo has subtle aromas of ripe berry, anise, leather and menthol. The taut, full-bodied palate is still young, showing rich black cherry, white pepper, clove, chopped herb and licorice alongside youthfully bracing tannins that need time to unwind. Drink 2019–2936.",Bussia Romirasco,94,180.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Poderi Aldo Conterno 2011 Bussia Romirasco  (Barolo),Nebbiolo,Poderi Aldo Conterno
120041,Argentina,"Rocking black-fruit aromas come with strong accents of wood grain, char and desert herbs. This is big and rich from front to tail, with poking but controlled tannins and ripe, heady flavors of blackberry, cassis, herbs and toasted wood. Plum, blackberry, salty notes and charred oak flavors define the finish; drink through 2022.",Bramare Rebon Vineyard,94,90.0,Mendoza Province,La Consulta,,Michael Schachner,@wineschach,Viña Cobos 2012 Bramare Rebon Vineyard Malbec (La Consulta),Malbec,Viña Cobos
120042,France,"Bougros produces rich wines, and this wine comes from the extra-ripe vineyard at the base of the slope. It is generous, giving a weighty character with the flavors plumbing the depths of richness. On top, a beautiful, almost sweet acidity leaves a fresh feeling in the mouth. Drink from 2019.",Bougros Côté de Bouguerots Grand Cru,94,95.0,Burgundy,Chablis,,Roger Voss,@vossroger,William Fèvre 2013 Bougros Côté de Bouguerots Grand Cru  (Chablis),Chardonnay,William Fèvre
120043,Argentina,"Initially this is a touch jumpy and nervy smelling, but with airing it shows elegant blueberry, cassis and mineral notes that aren't just big and brawny. A flush, bold mouthfeel delivers on the promise of the bouquet, while ripe plum, blackberry, pepper, herb and saline flavors finish savory and dark, with chocolaty notes and ripped muscularity. Drink this staunch Malbec from 2017 through 2023.",Finca Canal Uco,94,120.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Zuccardi 2012 Finca Canal Uco Malbec (Mendoza),Malbec,Zuccardi
120044,Portugal,"Aged for a year in new wood, this is a powerful and dense wine from the Monteiro brothers whose main quinta, São Bernardo, was created in 1912. Still young, with solid tannins over the developing rich fruits, it is a big wine in every sense—big structure, big fruit and considerable aging potential. Drink this impressive wine from 2017.",Piorro Grande Reserva,94,,Douro,,,Roger Voss,@vossroger,1912 Winemakers 2009 Piorro Grande Reserva Red (Douro),Portuguese Red,1912 Winemakers
120045,Italy,"A compelling blend of 85% Cannonau blended with equal parts Carignano, Bovale and Malvasia Nera, this opens with aromas of ripe dark berry, mocha, toast and vanilla. The gripping palate delivers crushed blackberry, Marasca cherry, licorice and tobacco framed by firm, velvety tannins. Drink 2017–2026.",Turriga,94,80.0,Sicily & Sardinia,Isola dei Nuraghi,,Kerin O’Keefe,@kerinokeefe,Argiolas 2011 Turriga Red (Isola dei Nuraghi),Red Blend,Argiolas
120046,Italy,"Violet, rose, cherry, baking spice, Alpine herb and mineral are some of the aromas and flavors you'll find on this radiant Nebbiolo. Bright acidity and silky tannins balance the juicy palate. It's elegant and boasts great depth, but will continue to evolve for years. Drink through 2030.",White Label,94,60.0,Piedmont,Carema,,Kerin O’Keefe,@kerinokeefe,Ferrando 2010 White Label  (Carema),Nebbiolo,Ferrando
120047,Italy,"Aromas of underbrush, scorched earth and ripe black-skinned fruit take center stage on this bold Barolo. The generous palate is already inviting, offering ripe black cherry, crushed black plum, licorice, ground pepper and sweet pipe tobacco. Velvety tannins provide the framework and lend a polished texture. Thanks to the fruit richness and freshness, you'd never guess it contains 15% avb.",Cannubi,94,60.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Giacomo Fenocchio 2011 Cannubi  (Barolo),Nebbiolo,Giacomo Fenocchio
120048,France,"A blend of Cabernet, Merlot and Syrah, this is a powerful red for the Gascony region. Ripe berry fruits and layers of firm tannins gain extra richness from the wood-aging flavors and juicy acidity. It could age another year, so drink from 2016.",La Croix d'Arton,89,12.0,Southwest France,Côtes de Gascogne,,Roger Voss,@vossroger,Domaine d'Arton 2011 La Croix d'Arton Red (Côtes de Gascogne),Red Blend,Domaine d'Arton
120049,France,"This wine is ripe, full of fruitiness and already well balanced. Solid tannins are integrated into crisp cherry fruits that go with the fragrant acidity. All the elements are neatly there to give a wine that's ready to drink.",Les Granits Bleu,89,14.0,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Domaine de Bel Air 2013 Les Granits Bleu  (Beaujolais-Villages),Gamay,Domaine de Bel Air
120050,France,"Black fruits dominate this rich wine. While it has tannins, they are soft and dusty, already well integrated into the fruitiness and generous texture. It's full in the mouth, delicious and ripe. Drink from 2015.",Tradition,89,15.0,Southwest France,Cahors,,Roger Voss,@vossroger,Domaine de Cause 2011 Tradition Malbec (Cahors),Malbec,Domaine de Cause
120051,Spain,"Dense, inky aromas of blackberry and blueberry are earthy before turning more oaky, smoky and toasted. This feels hard, racy and blocky on the palate. Flavors of baking spices, nutmeg, coconutty oak, clove and loamy berry finish jammy, spicy and long, with a briny aftertaste. Drink through 2018.",Tinto Figuero 15 Reserva,89,66.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,García Figuero 2008 Tinto Figuero 15 Reserva  (Ribera del Duero),Tempranillo,García Figuero
120052,US,"Principally sourced from the Cold Creek Vineyard, this reserve-level Merlot does not quite come up to past vintages. It's balanced and firm, with red and black fruits that currently seem overtaken by the time (22 months) spent in 78% new French oak.",Ethos Reserve,89,50.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Chateau Ste. Michelle 2011 Ethos Reserve Merlot (Columbia Valley (WA)),Merlot,Chateau Ste. Michelle
120053,US,"This reserve spent time in 100% new French oak, and shows better-than-average ripeness for this cool vintage. Fruit flavors of berry, cherry and a streak of cassis are at the core, with pleasing aromatics as well. A generous chocolate flavor runs into the finish.",Reserve,89,45.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Crest 2011 Reserve Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Columbia Crest
120054,Italy,"This opens with earthy, almost funky aromas of game, leather, blue flower and tilled soil. The palate offers red cherry, black raspberry and baking spices balanced by brisk acidity and firm tannins. Drink now through 2016.",,89,21.0,Piedmont,Langhe,,Kerin O’Keefe,@kerinokeefe,De Forville 2012 Nebbiolo (Langhe),Nebbiolo,De Forville
120055,US,"Full and fruity, ripe and round, this value-priced Merlot is done in a surprisingly lush style. Perfectly ripe, clean flavors are backed by smooth tannins. Black cherry fruit carries a suggestion of spices, but it's the delicious fruit that wins you over.",Traditions,89,17.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Milbrandt 2011 Traditions Merlot (Columbia Valley (WA)),Merlot,Milbrandt
120056,US,"This features notes of cranberry, raspberry, clove and jammy red fruit. It's medium-plus bodied—far from over the top as this grape often is—with tart acidity and a vanilla and toffee-filled finish.",Vineyard Series,89,28.0,Washington,Wahluke Slope,Columbia Valley,Sean P. Sullivan,@wawinereport,Milbrandt 2011 Vineyard Series Primitivo (Wahluke Slope),Primitivo,Milbrandt
120057,Austria,"The nose, fragrant with confit apricot, merely hints at the contrasting richness to come—manuka honey shot through with lively citrus sharpness that tempers the intense, concentrated sweetness. There is a topnote of honeydew melon, but the interest is much more on the palate than the nose.",Cuvee Eiswein,89,25.0,Burgenland,,,Anne Krebiehl MW,@AnneInVino,Muenzenrieder 2012 Cuvee Eiswein White (Burgenland),Austrian white blend,Muenzenrieder
120058,US,"Sanguine and leathery, this is a full-bodied Zin from a sought-after, historic vineyard high atop Sonoma Valley. Juicy in brambly blackberry and tar, it offers coffee and chocolate on the finish, both dark roasted.",Monte Rosso Vineyards,89,46.0,California,Sonoma Valley,Sonoma,Virginie Boone,@vboone,Muscardini 2011 Monte Rosso Vineyards Zinfandel (Sonoma Valley),Zinfandel,Muscardini
120059,US,"It's easy for Grenache to get too heavy and rich, but this one doesn't. It's a sophisticated, medium-weight red wine that has the flavor complexity, good acidity and firm texture to make a good pairing with different dishes, from mushrooms to fowl to beef to game.",Estate,89,24.0,California,Sierra Foothills,Sierra Foothills,Jim Gordon,@gordone_cellars,Naggiar 2011 Estate Grenache (Sierra Foothills),Grenache,Naggiar
120060,Austria,"The bright, fresh pink color and a nose of summer blossom, redcurrant and Mara des Bois strawberry will make this an easy-drinking favorite. The generous dosage gives it a celebratory party note, but also means it's a pink fizz that could go with fruity berries and some fruit salads.",Brut de Brut Rosé,89,32.0,Österreichischer Sekt,,,Anne Krebiehl MW,@AnneInVino,Nigl 2011 Brut de Brut Rosé Sparkling (Österreichischer Sekt),Sparkling Blend,Nigl
120061,France,"The wine is full of ripe yellow fruits that give a rounded, full character. Its texture is rounded, generous with a light touch of a more mineral, nervy character. The aftertaste keeps up the rich, full theme.",,89,18.0,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Pascal Granger 2013  Beaujolais-Villages,Chardonnay,Pascal Granger
120062,US,"This rich, exuberant, deep-colored red offers the full range of Syrah flavors, from smoke and black pepper to blackberry jam, dried herbs and roast beef. It has an assertive toasty oak overlay and very firm tannins, yet it delivers complexity, full body and real personality.",,89,30.0,California,Solano County,North Coast,Jim Gordon,@gordone_cellars,Putah Creek 2011 Syrah (Solano County),Syrah,Putah Creek
120063,US,"An aromatic wine with sharp edges, it sports bright flavors of lemon pepper, sour cherry and spicy herb. It's definitely tending toward the greener side of Syrah, but offers some interesting complexity.",,89,46.0,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Reininger 2011 Syrah (Walla Walla Valley (WA)),Syrah,Reininger
120064,US,"Dusty, earthy mineral tones blow off to reveal layers of fresh flowers and apples on this curious, subtly complex Riesling. Dry in style, it's brisk with acidity, but maintains a deep vein of peach and apricot flavor that penetrates through the finish.",Doyle East Seneca Vineyard,89,25.0,New York,Seneca Lake,Finger Lakes,Anna Lee C. Iijima,,Silver Thread 2013 Doyle East Seneca Vineyard Riesling (Seneca Lake),Riesling,Silver Thread
120065,US,"Primarily Merlot, with 18% Cabernet Sauvignon (from the Bacchus vineyard) filling out the blend. Lovely aromatics open into a high acid red with raspberries and plums. It profits from extended breathing time, though ultimately fades away into a somewhat chalky finish.",Palisade Red,89,25.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Soos Creek 2011 Palisade Red Red (Columbia Valley (WA)),Bordeaux-style Red Blend,Soos Creek
120066,New Zealand,"This is a pretty, elegant rendering of Pinot Noir. Delicate strands of resinous herbs surround a medium-bodied core of cherry fruit, which lingers softly on the finish. Drink now–2017.",Te Muna Road Single Vineyard,89,46.0,Martinborough,,,Joe Czerwinski,@JoeCz,Craggy Range 2011 Te Muna Road Single Vineyard Pinot Noir (Martinborough),Pinot Noir,Craggy Range
120067,France,"Mouth-watering scents of Old Bay and black cherries emerge from the glass, but the palate does't quite live up to the early promise. It's ample in weight and well balanced by acidity, yet the black cherry fruit seems a bit simple and turns drying on the finish. Give it until 2015 or so and see if it comes around.",Les Galets,89,30.0,Rhône Valley,Crozes-Hermitage,,Joe Czerwinski,@JoeCz,Domaine des Hauts Châssis 2010 Les Galets  (Crozes-Hermitage),Syrah,Domaine des Hauts Châssis
