id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
35010,Italy,"There's a warm, yeasty quality to this bright sparkling blend (with Chardonnay and Pinot Nero) from northern Italy. It is redolent of apricot, toasted almond, freshly baked bread and dried roses. In the mouth, it shows a drying feel and piquant, fresh bubbling.",Gran Cuvée Pas Opere,92,80.0,Lombardy,Franciacorta,,,,Bellavista 2004 Gran Cuvée Pas Opere Sparkling (Franciacorta),Sparkling Blend,Bellavista
35011,US,"The vineyard of gnarled, very old vines is on a picturesque stretch of West Dry Creek Valley road, and the wine shows classic old vine characteristics. It's enormously concentrated in berry liqueur, cassis, spice and mineral flavors, and the finish is impressively dry. The alcohol level is high, but that's what it takes to get a Zinfandel this ripe and delicious.",Estate Old Vine,92,36.0,California,Dry Creek Valley,Sonoma,,,Zichichi Family Vineyard 2008 Estate Old Vine Zinfandel (Dry Creek Valley),Zinfandel,Zichichi Family Vineyard
35012,France,"Woody, toasty aromas announce this rich wine. With the ripe peach and nectarine flavors, this feels generous and opulent. However, there is always that push of a more steely, taut character to keep  firmly in its terroir.",Montmains Premier Cru,92,,Burgundy,Chablis,,Roger Voss,@vossroger,William Fèvre 2008 Montmains Premier Cru  (Chablis),Chardonnay,William Fèvre
35013,US,"Very fine Chardonnay, marked by brisk, racy acidity and a steely tang to the lemon, lime, white peach and honeysuckle flavors. Very complex and lively, an alluring wine that will take a few years in the bottle.",Jackson Hills,92,25.0,California,Santa Barbara County,Central Coast,,,Kendall-Jackson 2009 Jackson Hills Chardonnay (Santa Barbara County),Chardonnay,Kendall-Jackson
35014,US,"This wine has been in release for almost two years, but the extra time has only improved it. Nicely melding the strengths of Klipsun vineyard Cabernet and Merlot with 24 months in half new, half year-old French oak barrels, this powerful wine has concentrated cherry and cassis fruit, potent baking spices, suggestions of mint and pepper, and a host of details waiting to be noticed. A great bottle to toss into a blind tasting of high-end California reds.",Il Mulinello Klipsun Vineyard,92,49.0,Washington,Red Mountain,Columbia Valley,Paul Gregutt,@paulgwine ,Lachini 2006 Il Mulinello Klipsun Vineyard Red (Red Mountain),Bordeaux-style Red Blend,Lachini
35015,Argentina,"Big, lush and tightly structured, with cola and mocha aromas along with serious black fruit power and brightness. A pure and delicious Malbec-Cabernet wine with the full allotment of berry character, cola accents, dark spice and clarity. Drink now through 2014.",Unus,92,40.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Mendel 2007 Unus Red (Mendoza),Red Blend,Mendel
35016,France,A beautiful wine that has plenty of weight and also a firm structure of minerality to go with the yellow fruits that are now evolving into more mature flavors. It is by no means at its peak yet. Give it 2–3 years.,Vaudésir Grand Cru,92,70.0,Burgundy,Chablis,,Roger Voss,@vossroger,Pascal Bouchard 2005 Vaudésir Grand Cru  (Chablis),Chardonnay,Pascal Bouchard
35017,Spain,"Ripe and meaty, with bacon, earth, leather and inviting black fruit aromas. Not lazy at all; in fact a laser-like beam of acidity cuts through the palate, pushing bright, slightly fierce flavors of savory berry and minty oak. Finishes hot, spicy and with coffee and mocha. Cabernet-Monastrell to drink now through 2014.",Portú,92,69.0,Levante,Jumilla,,Michael Schachner,@wineschach,Bodegas Luzón 2007 Portú Red (Jumilla),Red Blend,Bodegas Luzón
35018,Hungary,"Pretty lavender and violet notes shaded with wax and lanolin scent this delicious, honey-coated wine. Decadently rich with a sunny, bright acidity and elegant tones of tangerine, black tea and heather, it's lip-smackingly good through its long, smooth finish.",Aszú 6 Puttonyos - 500 ml,92,59.0,Tokaj,,,Anna Lee C. Iijima,,Tokaj Classic 2000 Aszú 6 Puttonyos - 500 ml Tokaji (Tokaj),Tokaji,Tokaj Classic
35019,US,"Estate-grown, spicy and fresh, this exciting wine from a new Red Mountain producer shows outstanding potential. Carefully crafted by the winemaking team of Pete Hedges and Sarah Goedhart, it's stylish, European, sleek and polished. The fruit is spicy and bright, the barrel accents just right, the tannins smooth and supple, and the length surprising. A fine effort.",,92,30.0,Washington,Red Mountain,Columbia Valley,Paul Gregutt,@paulgwine ,Obelisco Estate 2008 Merlot (Red Mountain),Merlot,Obelisco Estate
35020,US,"Showing an enormous blast of cherries and raspberries, this Pinot is saved from being a fruit bomb by earthy, mushroomy complexities and a hit of acidity that makes the mouth water. It's way too young now, and should easily take 5–7 years in the cellar to come around.",Pisoni Vineyard,92,80.0,California,Santa Lucia Highlands,Central Coast,,,Patz & Hall 2008 Pisoni Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Patz & Hall
35021,US,"A good amalgam of Red Mountain flavors—hard, tight tannins; dark, smoky black fruits; an underlayer of graphite and mineral. The wine is hard and compact, unyielding, but well-balanced and complete. In the nose are suggestions of moist earth, compost, soy, seaweed; the message is, stay tuned.",Ruckus,92,32.0,Washington,Red Mountain,Columbia Valley,Paul Gregutt,@paulgwine ,Sparkman 2008 Ruckus Syrah (Red Mountain),Syrah,Sparkman
35022,US,"A really nice Pinot Noir, rich and silky, with gentle tannins and fine, crisp acidity. It's delicately structured, but powerful in raspberry, rosehip tea, vanilla, spice and sandalwood flavors. An upscale wine that gets better as it breathes in the glass.",Chorro Creek Vineyard,92,38.0,California,San Luis Obispo County,Central Coast,,,Stephen Ross 2008 Chorro Creek Vineyard Pinot Noir (San Luis Obispo County),Pinot Noir,Stephen Ross
35023,US,"The little vineyard, on the east side of the valley, is 101 years old, and was planted to a wide array of varieties, in the old Italian-American immigrant fashion. The wine is dry, complex and ageworthy. This '08 is deep in berry, spice, licorice and anise flavors, with a tang of minerals. It's fresh, vibrant and utterly distinctive. Will develop over the next decade.",Two Acres,92,43.0,California,Russian River Valley,Sonoma,,,Carlisle 2008 Two Acres Red (Russian River Valley),Red Blend,Carlisle
35024,France,"Balancing sweet wood and mineral-driven citrus character, this is elegant and stylish, showing peach and grapefruit flavors. The wood, so fine, acts as balance and support. Age for 5–6 years.",,92,260.0,Burgundy,Puligny-Montrachet,,Roger Voss,@vossroger,Domaine Leflaive 2008  Puligny-Montrachet,Chardonnay,Domaine Leflaive
35025,Hungary,"Orange peel, honey and spice notes linger over a bouquet of hyacinth and freesias. So beautifully structured, it's as if each sip unleashes a wave of sweet amber honey that undulates on the palate amidst flashes of golden marmalade and a vibrant citrus acidity.",Aszú 6 Puttonyos - 500 ml,92,80.0,Tokaj,,,Anna Lee C. Iijima,,Tokaj Classic 1999 Aszú 6 Puttonyos - 500 ml Tokaji (Tokaj),Tokaji,Tokaj Classic
35026,Italy,"Smooth, rich and beautifully textured, this opulent Chardonnay from cool-climate Alto Adige offers plush aromas of yellow fruit, rose, vanilla and toasted almond. You could pair Löwengang with shellfish or creamy risotto with wild mushrooms.",Löwengang,92,45.0,Northeastern Italy,Alto Adige,,,,Alois Lageder 2007 Löwengang Chardonnay (Alto Adige),Chardonnay,Alois Lageder
35027,Australia,"Yalumba's mastery of Viognier extends even to this botrytis-affected dessert style, which offers scents and flavors of honey, dried apricots and orange marmalade. It's not overly complex, but wonderfully concentrated yet balanced, with a long, honeyed finish. Drink it over the next few years.",FSW8B Botrytis - 375 ml,92,19.0,South Australia,Wrattonbully,,Joe Czerwinski,@JoeCz,Yalumba 2009 FSW8B Botrytis - 375 ml Viognier (Wrattonbully),Viognier,Yalumba
35028,US,"Creamy and crisp—a nice trick—this refreshing Chardonnay livens up the palate with a mix of herb, celery, apple and Asian pear, rolling into a finish of caramel apple and toast. It has a light touch despite the 14.5% alcohol, and sits nicely in the back of the throat, inviting another glass.",Lumière,92,25.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Sparkman 2009 Lumière Chardonnay (Columbia Valley (WA)),Chardonnay,Sparkman
35029,US,"A deliciously complex Chardonnay, nearly as good as the winery's single-vineyard wines, which makes it a great value. Smooth and clean, it shows vanilla cream, pineapple tart, Key lime pie and buttered toast flavors. Vibrant acidity keeps it all uplifted and bright.",,92,24.0,California,Edna Valley,Central Coast,,,Stephen Ross 2008 Chardonnay (Edna Valley),Chardonnay,Stephen Ross
35030,US,"Very fine, showing the class of this vineyard, at a great price. Although the wine is thoroughly dry, it's vast in pineapple and lime fruit, with a minerally tang from the terroir and rich, sweet buttered toast and vanilla notes from oak barrel aging. The minerality reprises throughout, giving the wine a steely authority.",Oliver's Vineyard,92,28.0,California,Edna Valley,Central Coast,,,Stephen Ross 2008 Oliver's Vineyard Chardonnay (Edna Valley),Chardonnay,Stephen Ross
35031,US,"A big, juicy Pinot Noir, rich and opulent, with flavors ranging from cherry pie and bacon through Dr. Pepper cola to the most succulent, meaty heirloom tomato you ever had. Exotically spicy and complex, and the overall result is delicious. Fine now and for the next 4–6 years.",Cargasacchi Vineyard,92,50.0,California,Sta. Rita Hills,Central Coast,,,Ken Brown 2008 Cargasacchi Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Ken Brown
35032,US,"An ambitious blend of Merlot, Tempranillo, Malbec and Cabernet Sauvignon, grown mainly on Atlas Peak. It's bone dry and locked down in tannins and acidity, offering little relief, but there's a potent core of blackberries and black currants that yearns to bust through. Clearly well grown, it could be an ager, but predictions are risky.",The Doctor,92,60.0,California,Napa Valley,Napa,,,Krupp Brothers 2007 The Doctor Red (Napa Valley),Red Blend,Krupp Brothers
35033,Austria,"Tight, light and crisp, this is a great aperitif wine, all white fruits, citrus and layers of minerality. The aftertaste is vibrant with the acidity. Glass stopper.",Langenlois,86,16.0,Kamptal,,,Roger Voss,@vossroger,Summerer 2007 Langenlois Grüner Veltliner (Kamptal),Grüner Veltliner,Summerer
35034,US,"This pleasant Merlot/Cabernet blend brings ripe cherry fruit flavors that border on raisiny. It's forward, round, soft and fruity, with the Merlot definitely dominating the front, while the Cabernet adds a bit of weight and substance to the finish.",SBW Red Wine,86,22.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Tildio 2005 SBW Red Wine Red (Columbia Valley (WA)),Red Blend,Tildio
35035,Moldova,"This Moldovan white offers value and a great bang for the buck, with its fresh, fragrant nose and fun, assertive flavors. Buoyed by minerality, the citrus and spice on the palate offer clean quenching on a hot day. Not terribly elegant, but it doesn't need to be.",,86,9.0,Moldova,,,Susan Kostrzewa,@suskostrzewa,Château Vartely 2006 Pinot Gris (Moldova),Pinot Gris,Château Vartely
35036,Italy,There's a hint of mandarin or pink grapefruit that adds a touch of zesty citrus to what is a balanced and mostly mineral-driven Prosecco Brut. The wine is lively and tonic thanks to its pulpy fruit flavors and creamy froth.,Servo Suo Brut,86,17.0,Veneto,Prosecco del Veneto,,,,Col Saliz NV Servo Suo Brut  (Prosecco del Veneto),Prosecco,Col Saliz
35037,Argentina,"Woodsy spice, clove and chocolate announce the oak that is the lead factor throughout the wine. The nose is creamy and resiny green, with vanilla yogurt, plum and berry flavors coming next. Solid in terms of acidity and feel, but a little bit lactic due to the wood treatment.",Reserva,86,17.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Dolce Stefania 2005 Reserva Malbec (Mendoza),Malbec,Dolce Stefania
35038,Austria,"Crisp, light, green wine. with flavors of green plums, grapefruit acidity and a pronounced layer of classic Grüner pepper. Screwcap.",Lössterrassen,86,11.0,Kremstal,,,Roger Voss,@vossroger,Felsner 2007 Lössterrassen Grüner Veltliner (Kremstal),Grüner Veltliner,Felsner
35039,Austria,"“Open, pour, drink” is the message behind Trie, also a blend of 3 grapes. It's lively, fresh, almost Beaujolais-like in its juicy, fruity, red berry character. Ripe, soft, just a hint of spice.",Trie,86,15.0,Burgenland,,,Roger Voss,@vossroger,Gunter Triebaumer 2006 Trie Red (Burgenland),Red Blend,Gunter Triebaumer
35040,Greece,"Oak treatment adds a caramel spice to the crisp, cirtic flavors of Roditis. The nose, sweeter and slightly headier than the un-treated version, leads into a pretty, rounded fruit profile that marries the oaky spice and lemon character well. More dimension and less lift than the average Greek white.",New Oak Barrel Fermented,86,27.0,Beotia,,,Susan Kostrzewa,@suskostrzewa,Avantis 2005 New Oak Barrel Fermented Roditis (Beotia),Roditis,Avantis
35041,Italy,"There are interesting aromatic layers here that include spring flowers, stone fruit, white mineral and dried herbs or grass. This Prosecco Extra Dry comes together well and offers piquant effervescence and crisp acidity that keeps the palate refreshed.",Extra Dry,86,11.0,Veneto,Prosecco di Valdobbiadene,,,,Bellussi NV Extra Dry  (Prosecco di Valdobbiadene),Prosecco,Bellussi
35042,Spain,"Not an expressive Rueda but it sizzles. Despite being young and driving, it's more neutral in flavor and texture than the winery's Verdejo, which is excellent. This wine shows all citrus with light green accents, and with shrimp or Asian foods it'll do well.",,86,10.0,Northern Spain,Rueda,,Michael Schachner,@wineschach,Valdelainos 2007 White (Rueda),White Blend,Valdelainos
35043,Italy,"This is a floral Prosecco Brut (made with 10% Chardonnay) with drying mineral tones and accents of dried herbs and basil. The sparkler has a foamy, frothy appearance and a generous personality. Pair it with appetizers or finger foods.",Brut,86,25.0,Veneto,Prosecco di Conegliano e Valdobbiadene,,,,Vigne Matte NV Brut  (Prosecco di Conegliano e Valdobbiadene),Prosecco,Vigne Matte
35044,Italy,"Here's a subdued, elegant and mineral-driven Prosecco Extra Dry with lively, bubbly intensity and fresh sweetness in the form of peach, honey and beeswax. The wine delivers frothy cream and lingering notes of lemon-lime pie.",Cuvée Extra Dry,86,25.0,Veneto,Prosecco di Conegliano e Valdobbiadene,,,,Vigne Matte NV Cuvée Extra Dry  (Prosecco di Conegliano e Valdobbiadene),Prosecco,Vigne Matte
35045,Italy,"This luminous sparkler presents enticing aromas of white peach pulp and honeysuckle that are generous and round. This value wine delivers a tonic, firm body accented by lively peachy flavors.",Il Fresco,86,13.0,Veneto,Prosecco del Veneto,,,,Villa Sandi NV Il Fresco  (Prosecco del Veneto),Prosecco,Villa Sandi
35046,Italy,Sweet aromas of stone and passion fruits characterize this lightly fragrant Prosecco Extra Dry. The wine is harmonious and balanced and has flavors of lemon and lime on the finish.,Selezione Oro Extra Dry,86,,Veneto,Prosecco del Veneto,,,,Valdo NV Selezione Oro Extra Dry  (Prosecco del Veneto),Prosecco,Valdo
35047,US,"This stainless-steel fermented Sauvignon bursts with plenty of grassy, herbal notes as well as tropical and citrus fruit before ending with a hint of grapefruit pith.",Louis Mel,86,14.0,California,Livermore Valley,Central Coast,,,Wente 2006 Louis Mel Sauvignon Blanc (Livermore Valley),Sauvignon Blanc,Wente
35048,Austria,"This lightweight wine is fresh and flavored with limes, pears and a hint of spice. It's edgy but also rounded, with mouthfilling fruit flavors and acidity playing an important supporting role.",,86,15.0,Kremstal,,,Roger Voss,@vossroger,Zimmermann 2007 Grüner Veltliner (Kremstal),Grüner Veltliner,Zimmermann
35049,Italy,"Family-run Toffoli offers a fruity, peach-driven Prosecco Brut with notes of pineapple, pear and green apple in measured intensity: enough to be present and elegant at the same time. It delivers bright peach and creamy froth over a crisp finish.",Brut,86,13.0,Veneto,Prosecco di Conegliano e Valdobbiadene,,,,Toffoli NV Brut  (Prosecco di Conegliano e Valdobbiadene),Prosecco,Toffoli
35050,Argentina,"Red berry fruit with touches of vanilla and spice give this bargain-priced Pinot a candied but inviting set of aromas. The palate runs on fresh fruit, and overall it's all about clean, forward juicy flavors and very little extra. A nice aperitif Pinot Noir.",Saurus Patagonia,86,9.0,Other,Neuquén,,Michael Schachner,@wineschach,Familia Schroeder 2006 Saurus Patagonia Pinot Noir (Neuquén),Pinot Noir,Familia Schroeder
35051,Germany,"Frankly sweet, and somewhat oily in texture, this is low in alcohol (7.5%) but high in sugar and ripeness, bringing tropical fruits like mango and papaya to mind.",Hochheimer Reichestal Kabinett,86,24.0,Rheingau,,,Joe Czerwinski,@JoeCz,Franz Künstler 2005 Hochheimer Reichestal Kabinett Riesling (Rheingau),Riesling,Franz Künstler
35052,Greece,"This red blends Xinomavro, the “acid black” grape found most in Macedonia, and Syrah. The Xinomavro gives the wine its tannic, slightly spiky edge, while Syrah rounds the character out with juicy fruit and softer spices. Overall, an assertive, ageworthy red that will pair well with grilled lamb or beef.",Kappa P62,86,,Macedonia,,,Susan Kostrzewa,@suskostrzewa,Pavlou-Kagas 2005 Kappa P62 Red (Macedonia),Red Blend,Pavlou-Kagas
35053,Spain,"There's no shortage of ripe aromas: leather, berries and aged cheese. Yet the palate is quite sharp, with searing acidity sitting on top of red-berry flavors. This wine has unlimited aging potential, but will it ever taste great? That remains to be seen.",Alba de Breton,86,72.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Breton 2004 Alba de Breton  (Rioja),Tempranillo Blend,Bodegas Breton
35054,Italy,Bortolotti makes a well-priced Non-DOC Prosecco Extra Dry with fragrant aromas of white flowers and peach. The luminous sparkler has just enough sweetness to underscore those fresh peach flavors and offers tingly bubbling.,Single Extra Dry,86,12.0,Veneto,Prosecco del Veneto,,,,Bortolotti NV Single Extra Dry  (Prosecco del Veneto),Prosecco,Bortolotti
35055,Italy,"This pristine Prosecco Brut offers drying mineral tones framed by delicate notes of stone fruit and spring blossoms. This is an elegant and linear wine with a direct and immediate personality. You'll get soft peach flavors and a clean, crisp close.",Brut,86,11.0,Veneto,Prosecco del Veneto,,,,Colli del Soligo NV Brut  (Prosecco del Veneto),Prosecco,Colli del Soligo
35056,Italy,Here's a textbook Prosecco  that offers everything you should expect from a lighthearted and fragrant sparkler. The wine is frothy and creamy and delivers clean lemon-lime freshness to the end.,Garbèl,86,15.0,Veneto,Prosecco del Veneto,,,,Adami NV Garbèl  (Prosecco del Veneto),Prosecco,Adami
35057,US,"From Guenoc a blend of Bordeaux varieties (43% Cabernet Sauvignon, 31% Petite Verdot, 20% Merlot, 6% Cabernet Franc) that veers into the overly tannic side of Cab without quite the right balance of fruit. Not much on the nose or finish.",,84,20.0,California,Lake County,,Virginie Boone,@vboone,Guenoc 2007 Meritage (Lake County),Meritage,Guenoc
35058,US,"Whispers of tobacco leaf and cherry cola on the nose combine with a palate full of ripe black cherries on Hazlitt's easygoing, everyday Cabernet Franc. Soft tannins accented by woody notes of bramble and dried herbs make for a smooth, earthy finish.",,84,22.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Hazlitt 1852 Vineyards 2008 Cabernet Franc (Finger Lakes),Cabernet Franc,Hazlitt 1852 Vineyards
35059,US,"Tastes thick, old and tired, losing cherry and raspberry fruit and leaving behind vegetal notes. Not going anywhere.",,83,39.0,California,Sonoma Valley,Sonoma,,,Canihan 2007 Pinot Noir (Sonoma Valley),Pinot Noir,Canihan
35060,Portugal,"A cherry-pink-colored wine, soft and full-bodied. Flavors are of wild strawberries, red cherry with a touch of pepper. The wine feels fat, missing acidity.",Paxá,83,10.0,Algarve,,,Roger Voss,@vossroger,Paxá Wines 2009 Paxá Rosé (Algarve),Rosé,Paxá Wines
35061,Portugal,"Soft, light, flavored with raspberry and red fruit. There is a gentle tannin character to this open, fresh wine.",Bonifácio,83,7.0,Portuguese Table Wine,,,Roger Voss,@vossroger,Caves Bonifacio 2009 Bonifácio Red (Portuguese Table Wine),Portuguese Red,Caves Bonifacio
35062,US,"This nonvintage red is a serviceable blend of Cabernet Sauvignon, Syrah and Zinfandel. Sharp, spicy and tannic, it has a bit of a green streak through the finish.",Vinosity,83,20.0,Washington,Washington,Washington Other,Paul Gregutt,@paulgwine ,Latah Creek NV Vinosity Red (Washington),Red Blend,Latah Creek
35063,US,"Chandler Reach grew the grapes for this big, chewy, rather blocky Merlot. It offers pleasant red fruits and light chocolaty barrel notes.",,83,33.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Northwest Totem Cellars 2006 Merlot (Yakima Valley),Merlot,Northwest Totem Cellars
35064,US,"Essentially a Cabernet Franc with Merlot and Sangiovese in the blend, this easy-drinking red wine feels a bit generic. One-dimensional berry and pale cherry fruit flavors quickly fade into light tannins.",Red,83,18.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,San Juan Vineyards 2008 Red Red (Columbia Valley (WA)),Red Blend,San Juan Vineyards
35065,US,"Curiously perfumed with notes of roasted hazelnuts and fresh apples, this is a savory, dry Chardonnay. Full bodied in style with notes of nut oil and nut skins throughout, it ends with a hint of wood sap astringency on the finish.",,83,15.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Shaw 2005 Chardonnay (Finger Lakes),Chardonnay,Shaw
35066,Italy,"Extremely easy and thin, this no-fuss Rosso di Montepulciano would wash down well with chicken wings or spicy potato skins.",Selciaia,83,,Tuscany,Rosso di Montepulciano,,,,Fassati 2009 Selciaia  (Rosso di Montepulciano),Sangiovese,Fassati
35067,US,"Gets the job done with modest tangerine, pineapple and cream flavors. Nice and crisp and dry, but it's pretty thin.",,83,9.0,California,California,California Other,,,Happy Camper 2009 Chardonnay (California),Chardonnay,Happy Camper
35068,Canada,"Smoky and dark with hints of petrol and potpourri, this full-bodied late-harvest Gewürz  has a pleasantly off-dry, honeyed palate, but suffers from some tired, dusty notes and a burnt caramel finish.",Late Harvest,83,18.0,Ontario,Niagara Peninsula,,Anna Lee C. Iijima,,Konzelmann 2008 Late Harvest Gewürztraminer (Niagara Peninsula),Gewürztraminer,Konzelmann
35069,Spain,"Smells roasted and stemmy, with a burnt leaf and turned earth quality to the bouquet. Herbal, scratchy berry and plum flavors feel rough and don't exhibit enough freshness. Simply put: it's a leafy, muddled Ribera wine.",Torre de Golbán Crianza,83,17.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Atalayas de Golbán 2006 Torre de Golbán Crianza  (Ribera del Duero),Tinto Fino,Atalayas de Golbán
35070,Spain,"This warm-climate Viura hits with plodding barrel aromas and flavors but there's not a lot of high-quality natural material to support that much faux/forced oak. Along the way it hints at mealy apple, spice, cinnamon powder and resin. A lot of noise but not much music.",Blanco,83,8.0,Northern Spain,Campo de Borja,,Michael Schachner,@wineschach,Borsao 2009 Blanco Viura (Campo de Borja),Viura,Borsao
35071,Israel,"Apple cider, orange rind and a touch of toast unfold on the nose, while the medium weight and juicy mouth offers more fresh red apple flavors. The finish is simple but clean.",Kosher,83,30.0,Judean Hills,,,Lauren Buzzeo,@laurbuzz,Tzuba 2007 Kosher Chardonnay (Judean Hills),Chardonnay,Tzuba
35072,US,"There's plenty of ripeness in the red plum and cherry on the nose and palate of this everyday Finger Lakes Cab, but it's a little dusty and tired overall, with hints of tomato sauce.",,83,23.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Ventosa 2007 Cabernet Sauvignon (Finger Lakes),Cabernet Sauvignon,Ventosa
35073,US,"Soft, heavy and extracted, with candied flavors of raspberries, cherries and blackberries. This ultraripe wine tastes sugary sweet and is probably at its best now.",Toretti's Family Vineyard,83,42.0,California,Santa Barbara County,Central Coast,,,Inocencio 2009 Toretti's Family Vineyard Pinot Noir (Santa Barbara County),Pinot Noir,Inocencio
35074,Italy,Bacco in Toscana is an easy and slightly awkward blend of Sangiovese and 20% Syrah with bright berry notes and background aromas of moist earth and tobacco.,Bacco in Toscana,83,10.0,Tuscany,Bolgheri,,,,Podere Guado al Melo 2007 Bacco in Toscana  (Bolgheri),Sangiovese,Podere Guado al Melo
35075,Italy,"From the Marche region on the eastern flank of Italy, Tiamo offers a simple, easy-drinking value wine. What it lacks in intensity, it makes up for with fresh crispness.",,83,11.0,Central Italy,Marche,,,,Tiamo 2008 Sangiovese (Marche),Sangiovese,Tiamo
35076,US,"This is a sugary sweet, simple wine, with jammy flavors of pineapples, peaches and limes. Good acidity, but lacks dry complexity for the price.",,83,22.0,California,Sonoma County,Sonoma,,,Wellington 2009 Roussanne (Sonoma County),Roussanne,Wellington
35077,US,"Although brambly and green with hints of tomato leaf, this red cherry Cab Franc has a spicy, fruity profile with soft tannins and a bright acidity. Medium-bodied with a cherry cough drop finish.",,83,16.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Hunt Country Vineyards 2008 Cabernet Franc (Finger Lakes),Cabernet Franc,Hunt Country Vineyards
