id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
10010,Chile,"Even if there's an herbal leaning and some tomato to the nose, this blend of Cabernet Sauvignon, Carmenère, Malbec and Cab Franc is elegant and balanced. In the mouth, it's smooth and silky, while flavors of mocha, coffee and herbal berry fruits finish with fresh acidity and a sense of class. Drink through 2017.",Perla Negra,91,61.0,Maule Valley,,,Michael Schachner,@wineschach,Casa Donoso 2009 Perla Negra Red (Maule Valley),Bordeaux-style Red Blend,Casa Donoso
10011,France,"Full, ripe and roundly fruity, this is a good example of the natural opulence of 2009. It has rich black fruits, soft tannins, a dark hint of wood and generous richness. Powered by both its acidity and its structure, it is developing well. Drink from 2014.",,91,20.0,Bordeaux,Montagne-Saint-Émilion,,Roger Voss,@vossroger,Château de Malengin 2009  Montagne-Saint-Émilion,Bordeaux-style Red Blend,Château de Malengin
10012,US,"Made from 100% Petite Sirah grown in the estate vineyard, this is a massive wine. It's as big as Petite gets, filled with blackberry, blueberry, chocolate, black currant and new oak flavors. So ripe, it turns porty in the finish, but it's a good portiness, rich and heady. The official alcohol is 14.9%, but it tastes higher than that.",,91,48.0,California,St. Helena,Napa,,,David Fulton 2010 Petite Sirah (St. Helena),Petite Sirah,David Fulton
10013,US,"This eccentric Chard marches to its own beat. It's drier and more acidic than most, and the flavors offer a mélange of peaches, oranges, tropical fruits, Meyer lemons, cashews and white flowers. Yet it's delicious and compelling. Made with full-throttle techniques that include partial barrel fermentation, malolactic fermentation and battonage, it was bottled unfined and unfiltered. The vineyards are Sierra Madre, in the Santa Maria Valley, and Oaks Savannah, in the Santa Ynez Valley.",,91,30.0,California,Santa Barbara County,Central Coast,,,Demetria 2011 Chardonnay (Santa Barbara County),Chardonnay,Demetria
10014,Germany,"Initial aromas of earth and smoke blow off with aeration to reveal intense yellow peach scents swathed with honeysuckle and fresh green herbs. The palate is rich in penetrating stone fruit flavor, but dry in style, with a broad, mineral-laden texture and a prickle of astringency on the finish.",Herrenberg Alte Reben Trocken,91,40.0,Mosel,,,Anna Lee C. Iijima,,Maximin Grünhäuser 2011 Herrenberg Alte Reben Trocken Riesling (Mosel),Riesling,Maximin Grünhäuser
10015,Italy,"This wine leads wqith a a bright personality, showing strawberry, cherry, white pepper and cinnamon aromas that carry over to the palate along with a hint of orange peel. It's linear and vibrant, with fine tannins and nice balance.",Riserva,91,30.0,Tuscany,Morellino di Scansano,,Kerin O’Keefe,@kerinokeefe,Fattoria Le Pupille 2010 Riserva  (Morellino di Scansano),Red Blend,Fattoria Le Pupille
10016,US,"Chenin Blanc is a difficult variety to get right in California, but few wineries do it better than Foxen. They have a solid track record, going back for years, of wrestling the wine's difficulties into elegant submission. With the 2012 vintage, Foxen has crafted one of their best ever. It's dry, moderate in alcohol and crisp in acidity, with complex peach, citrus, green apple, wax bean and herb flavors.",Ernesto Wickenden Vineyard Old Vines,91,25.0,California,Santa Maria Valley,Central Coast,,,Foxen 2012 Ernesto Wickenden Vineyard Old Vines Chenin Blanc (Santa Maria Valley),Chenin Blanc,Foxen
10017,US,"One of the finer Pinot Blancs from Oregon, this vineyard-designate has a lighter mouthfeel than the winery's Pinot Gris, yet in some ways shows more complexity and overall appeal. Fresh fruit flavors of apple and melon carry a touch of almond. The bracing minerality extends through the finish.",Bryan Creek Vineyard,91,25.0,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,@paulgwine ,Adelsheim 2012 Bryan Creek Vineyard Pinot Blanc (Chehalem Mountains),Pinot Blanc,Adelsheim
10018,France,"With vineyards in the southern vineyards of the Aube, Vincent Couche makes a rich style of Champagne. This 2002 vintage, now maturing well, is ripe—almost opulent—in character. Its peach and apricot flavors shine at the fore, extended on the palate with a brisk, nervy texture.",Millésime Brut,91,54.0,Champagne,Champagne,,Roger Voss,@vossroger,Vincent Couche 2002 Millésime Brut  (Champagne),Champagne Blend,Vincent Couche
10019,France,"Toast and brioche aromas lead this rich, generous wine. It has considerable bottle age, meaning the youthful freshness has been replaced by a mature character. Dry in style yet quite ripe, this is a Champagne for food.",Extra Brut,91,40.0,Champagne,Champagne,,Roger Voss,@vossroger,Vincent Couche NV Extra Brut  (Champagne),Champagne Blend,Vincent Couche
10020,France,"Very mineral in style, this is a structured, textured wine with good aging potential. It's acidity, still pronounced and up front, reveals itself with crisp citrus flavors that accent warm yellow fruits. The wine needs a year or two before drinking, so wait until 2015.",,91,54.0,Burgundy,Puligny-Montrachet,,Roger Voss,@vossroger,Henri de Villamont 2010  Puligny-Montrachet,Chardonnay,Henri de Villamont
10021,US,"High alcohol is giving this 100% Cabernet some inherent instability that warrants against extended aging. However, if you drink it soon, you'll find a vastly rich, opulent wine, with blackberry jam, mocha and toasty oak flavors whose tannins reflect Napa's best. A fabulous steak, perfectly charred and prepared, will make you drain the bottle.",,91,155.0,California,Napa Valley,Napa,,,Hourglass 2010 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Hourglass
10022,France,"Opulent, ripe and fruity, this is classic Saint-Aubin. Generous fruitiness is balanced with crisp acidity and touches of minerality and spicy wood. Its fruitiness makes it accessible now, but several years' aging will make it even better and certainly more complex.",Sur Gamay Premier Cru,91,42.0,Burgundy,Saint-Aubin,,Roger Voss,@vossroger,Jean-Claude Boisset 2011 Sur Gamay Premier Cru  (Saint-Aubin),Chardonnay,Jean-Claude Boisset
10023,France,"In the dry style characteristic of the Lelarge house, this is a finely delineated wine with fresh, crisp lines of acidity cutting through bright citrus and green-apple flavors. The wine is light on the palate without sacrificing depth of flavor. It is showing good signs of maturity so drink now—2018.",Premier Cru Brut,91,,Champagne,Champagne,,Roger Voss,@vossroger,Lelarge-Pugeot NV Premier Cru Brut  (Champagne),Champagne Blend,Lelarge-Pugeot
10024,Portugal,"Solid tannins lead into a wine that balances very dry, dark fruits with dense wood textures. It's a solid, chunky, bold wine, richly fruity and still young. Drink this firm, ageworthy wine from 2016.",Vale de Cavalos,91,18.0,Douro,,,Roger Voss,@vossroger,Poças 2011 Vale de Cavalos Red (Douro),Portuguese Red,Poças
10025,Portugal,"This is a strongly mineral wine, textured and rich at the same time, with fine acidity. Blackberry fruit dominates the palate, with rich tannins and cool freshness. It tastes of terroir, a true Dão from the granite soils. Drink from 2016.",Somontes Reserva,91,18.0,Dão,,,Roger Voss,@vossroger,Casa da Passarella 2009 Somontes Reserva Red (Dão),Portuguese Red,Casa da Passarella
10026,Bulgaria,"Comprised of 60% Merlot, 30% Cabernet Sauvignon, 5% Rubin, and 5% Mavrud, it offers aromas of blackberry, cherry vanilla and cinnamon. In the mouth are generous flavors of black cherry, black plum and tart cranberry. Saddle leather and tobacco leaf linger in the persistent finish.",Imperial,89,14.0,Thracian Valley,,,Jeff Jenssen,@worldwineguys,Bulgariana 2008 Imperial Red (Thracian Valley),Red Blend,Bulgariana
10027,US,"With an inviting strawberry sundae nose, this bright pink rosé of Syrah from the longtime organically minded team at Buttonwood is all about summertime hedonism. There's creaminess on the palate, with some apple tartness in the middle and, again, long strawberry elements on the finish. Pair with beef sliders on soft, sweet rolls that are adorned with gourmet condiments and cheeses.",Estate,89,18.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Buttonwood 2013 Estate Rosé (Santa Ynez Valley),Rosé,Buttonwood
10028,France,"This attractively rounded wine has a fine balance between red fruits and a crisp texture that is lined with vanilla. It is light in the mouth, fruity, fresh at the end and ready to drink.",Whispering Angel,89,22.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Château d'Esclans 2013 Whispering Angel Rosé (Côtes de Provence),Rosé,Château d'Esclans
10029,Spain,"Black cherry and wild berry aromas are appealing and lusty. In the mouth, this blend of Sryah, Graciano, Tempranillo and Petit Verdot is solid but a bit thin in the middle. Flavors of raw oak, coffee and cherry finish with a wave of creamy oak. Despite its modest structure, this is a very good and interesting blend to drink now.",Maza Cruz,89,22.0,Central Spain,Vino de la Tierra de Castilla,,Michael Schachner,@wineschach,Dehesa de los Llanos 2009 Maza Cruz Red (Vino de la Tierra de Castilla),Red Blend,Dehesa de los Llanos
10030,Italy,"Aromas of yellow flowers, lemon drop, nectarine, yellow peach and balsamic notes carry over to the palate along with pink grapefruit and mineral sensations. Crisp acidity gives balance and structure.",Terrantica,89,30.0,Southern Italy,Greco di Tufo,,Kerin O’Keefe,@kerinokeefe,I Favati 2011 Terrantica  (Greco di Tufo),Greco,I Favati
10031,Italy,"Aromas of apricot, pineapple and banana aromas all carry over to the palate, along with ripe peach, green apple,  grapefruit and mineral. Lively acidity gives structure and a vibrant, clean finish.",,89,20.0,Southern Italy,Greco di Tufo,,Kerin O’Keefe,@kerinokeefe,Vesevo 2012  Greco di Tufo,Greco,Vesevo
10032,Spain,"Aromas of graphite, asphalt, floral berry, black cherry and oak are harmonious and inviting. This wine feels juicy and rubbery, while black-fruit and plum flavors come with herbal notes and overt barrel notes. A fresh, juicy, zesty finish is pure Graciano.",Vendimia Seleccionada,89,19.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Viña Herminia 2009 Vendimia Seleccionada  (Rioja),Graciano,Viña Herminia
10033,New Zealand,"A pleasant surprise among value-priced bottlings, this wine features a hint of gun flint that adds dimension to the fig, melon and pink grapefruit flavors. It's rather round in the mouth and perhaps a little sweet, but finishes long and savory.",Reserve,89,13.0,Marlborough,,,Joe Czerwinski,@JoeCz,Zeal 2013 Reserve Sauvignon Blanc (Marlborough),Sauvignon Blanc,Zeal
10034,Italy,"Aged in wooden casks for six months, this structured wine has aromas of white flower, lemon drop and honey that carry over to the dense palate along with golden apple. Fresh acidity brightens this up and it ends on a note of bitter almond.",Cubia,89,27.0,Sicily & Sardinia,Sicilia,,Kerin O’Keefe,@kerinokeefe,Cusumano 2012 Cubia Insolia (Sicilia),Insolia,Cusumano
10035,Italy,"A blast of ripe stone fruit accompanies whiffs of saline and balsamic herbs. The juicy palate boasts yellow peach, pink grapefruit and pear with hints of sage and eucalyptus. Mineral marks the finish.",,89,30.0,Southern Italy,Greco di Tufo,,Kerin O’Keefe,@kerinokeefe,Di Meo 2012  Greco di Tufo,Greco,Di Meo
10036,France,"This sweet wine is full of lychee fruit and the lightest touch of acidity. It's on the light side and has freshness and a crisp edge, bringing out baked apple as well as peaches and a final lightly honeyed texture. Drink now.",Clos St Sébastien,89,35.0,Alsace,Alsace,,Roger Voss,@vossroger,Domaine Charles Frey 2011 Clos St Sébastien Gewurztraminer (Alsace),Gewürztraminer,Domaine Charles Frey
10037,US,"Fresh pear and lemon aromas are brightened with hints of white florals on this brisk, medium-bodied wine. Off dry in style, it's juicy on the palate with concentrated white peach flavors accented with honey and tea notes. It's an elegant yet easy quaffer at a very reasonable price.",,89,14.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Glenora 2012 Riesling (Finger Lakes),Riesling,Glenora
10038,France,"From cool, high-altitude vines, this Riesling is aromatic and crisp with a hint of steel and plenty of freshness. Acidity cuts through this already delicious, very fruity wine that is about to move to maturity. Drink now.",Herrenreben,89,20.0,Alsace,Alsace,,Roger Voss,@vossroger,Henri Schoenheitz 2010 Herrenreben Riesling (Alsace),Riesling,Henri Schoenheitz
10039,US,"Rock solid, this substantial Merlot is grounded in earth flavors, laced with butter cookie, and finished with tart tannins. The fruit is tight and tangy.",,89,25.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Januik 2011 Merlot (Columbia Valley (WA)),Merlot,Januik
10040,New Zealand,"This plump, easy-drinking wine offers plenty of ripe fruit. Lovely pink grapefruit or gooseberry notes lead the way, buttressed by passion fruit shadings. No doubt it's a crowd-pleaser.",,89,18.0,Marlborough,,,Joe Czerwinski,@JoeCz,Lake Chalice 2013 Sauvignon Blanc (Marlborough),Sauvignon Blanc,Lake Chalice
10041,US,"Lavish blossom, peach and tropical fruit notes perfume this big-bodied wine. Off dry in style, it fills the palate with rich stone fruit and pineapple accented with peppery spice and tangerine acidity. It's a powerful yet nicely balanced wine with pleasant astringency on the finish.",Estate Bottled,89,15.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Lamoreaux Landing 2012 Estate Bottled Gewürztraminer (Finger Lakes),Gewürztraminer,Lamoreaux Landing
10042,US,"Ripely opulent, it's explosive in blackberry jam and red currants, with the grilled meat bone and black pepper notes of a cool-climate Syrah. The tannins are strong, but finely ground, while the acids will cut right through meat fat. Give this lovely young wine until 2016–2017 in the cellar.",Samantha's Vineyard,89,40.0,California,Russian River Valley,Sonoma,,,MacLaren 2011 Samantha's Vineyard Syrah (Russian River Valley),Syrah,MacLaren
10043,Spain,"White fruits, fennel and Serrano ham aromas create a sophisticated bouquet. This jabs away on the palate courtesy of citric acidity, while flavors of nectarine and citrus are good. It finishes dry and foamy.",Opus Evolutium Privat Gran Reserva Brut Nature,89,46.0,Catalonia,Cava,,Michael Schachner,@wineschach,Alta Alella 2009 Opus Evolutium Privat Gran Reserva Brut Nature Sparkling (Cava),Sparkling Blend,Alta Alella
10044,Argentina,"Bold berry fruit, mint, shoe polish and creamy oak aromas are present on the nose of this full, plump, fairly tannic Malbec. Flavors of ripe blackberry, spice and raw oak finish toasty and pure, with good length and clarity.",Reserve,89,16.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Andean 2011 Reserve Malbec (Mendoza),Malbec,Andean
10045,US,"In a cool vintage this site brings out more herbal components, here verging on flavors of green bean. But it pulls itself together with pretty berries, toasty oak, and a gentle streak of milk chocolate. The blend is 38% Merlot, 39% Cabernet Sauvignon and 23% Cabernet Franc.",Two Blondes Vineyard,89,55.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Andrew Will 2011 Two Blondes Vineyard Red (Yakima Valley),Bordeaux-style Red Blend,Andrew Will
10046,US,"Aromatic and fruity, this is front-loaded with pretty accents of toast and baking spices. There's 10% Cabernet Sauvignon in the blend, but it's Merlot's show, with forward, smooth, chocolaty goodness around a core of raspberry candy.",,89,17.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Barnard Griffin 2011 Merlot (Columbia Valley (WA)),Merlot,Barnard Griffin
10047,Spain,"Rubbery, rooty aromas of herbs and berries blend with stalky red-fruit notes. This feels shrill and tangy, with hard tannins, while flavors of roasted berry fruits come with a leafy undercurrent. Roasted, herbal, oaky flavors settle in on a juicy, high-acid finish. Drink through 2020.",F,89,85.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Bodegas Fuentespina 2009 F  (Ribera del Duero),Red Blend,Bodegas Fuentespina
10048,Italy,"Flint, orange blossom and Mediterranean herb aromas take center stage. The palate offers grapefruit, lemon-lime, nectarine, peach and mineral alongside crisp acidity. It finishes bright and clean.",Franciscus,89,28.0,Southern Italy,Greco di Tufo,,Kerin O’Keefe,@kerinokeefe,Cantine di Marzo 2012 Franciscus  (Greco di Tufo),Greco,Cantine di Marzo
10049,South Africa,"This is a round and full blend, with forward scents of apple skin, ripe nectarine, orange Creamsicle and toasted almond. The richness carries through to the creamy palate, with flavors of caramel-drizzled peach pie and toast on the finish. Drink now.",Henrietta,89,,Western Cape,,,Lauren Buzzeo,@laurbuzz,Bizoe 2011 Henrietta Semillon-Sauvignon Blanc (Western Cape),Semillon-Sauvignon Blanc,Bizoe
10050,South Africa,"The name certainly gives a clear indication of what to expect from this wine, with prominent herbal aromas and flavors of fresh mint, fynbos and licorice root that frame the blackberry and raspberry fruit core. The fine-grain tannins are fleeting, but provide enough structure to the spiced fruit flavors. Notes of Thin Mint, menthol and pepper linger long on the finish. Drink now–2016.",The Mint,89,45.0,Stellenbosch,,,Lauren Buzzeo,@laurbuzz,Thelema 2009 The Mint Cabernet Sauvignon (Stellenbosch),Cabernet Sauvignon,Thelema
10051,France,"This single-vineyard wine, rounded and rich, is smooth, spicy and full of quince and lychee flavors that are developing well. Concentrated and dense, it will be best in late 2014.",Schofweg,89,35.0,Alsace,Alsace,,Roger Voss,@vossroger,Gustave Lorentz 2011 Schofweg Pinot Gris (Alsace),Pinot Gris,Gustave Lorentz
10052,France,"Produced from organic grapes, like so many in Provence, this is light, fruity and lively. Fresh acidity goes with the red currant fruits and the tight, nervy texture. It's lightly perfumed and fine as an apéritif.",L'Instant,89,17.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Château Barbanau 2013 L'Instant Rosé (Côtes de Provence),Rosé,Château Barbanau
10053,France,"A pure line of fruitiness dominates this wine. Ripe wild strawberry flavors are in charge with acidity giving an attractive sharp edge. The wine is round, full in the mouth,  rich at the end.",Perle de Margüi,89,25.0,Provence,Coteaux Varois en Provence,,Roger Voss,@vossroger,Château Margüi 2013 Perle de Margüi Rosé (Coteaux Varois en Provence),Rosé,Château Margüi
10054,France,"Ripe and smooth, it has layers of red fruits, a touch of caramel and delicious acidity. It's full of flavor with depth as well as some richness.",Tradition,89,15.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Château Saint-Pierre 2013 Tradition Rosé (Côtes de Provence),Rosé,Château Saint-Pierre
10055,US,"Aged in a mixture of French oak (32% new) and stainless steel, it shows the best of both with fresh peach notes and barrel spices intermingling with crème fraîche. It's creamy in feel with the concentration winnowing slightly toward the finish.",Canoe Ridge Estate,89,22.0,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,@wawinereport,Chateau Ste. Michelle 2012 Canoe Ridge Estate Chardonnay (Horse Heaven Hills),Chardonnay,Chateau Ste. Michelle
10056,US,"Aromas of mineral, exotic spice, leather and dried cherry lead to elegantly styled fruit, earth and game flavors. There's intrigue here but it doesn't all come together.",Nefer III Estate Grown,88,125.0,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,@wawinereport,Obelisco Estate 2013 Nefer III Estate Grown Cabernet Sauvignon (Red Mountain),Cabernet Sauvignon,Obelisco Estate
10057,US,"This small-production Tuscan-inspired wine shows sour cherry fruit and a funky note of peat. Low in oak and tannin, it's softly layered and slightly salty, appealing in its Old World style.",,88,28.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Orsi Family Vineyards 2013 Sangiovese (Dry Creek Valley),Sangiovese,Orsi Family Vineyards
10058,Spain,"Basic aromas of apple and melon feed into a solid round palate with good acidity. Salty flavors of popcorn and tropical fruits finish flush, balanced and with notes of melon and papaya.",Quintaluna,88,19.0,Northern Spain,Vino de la Tierra de Castilla y León,,Michael Schachner,@wineschach,Ossian 2015 Quintaluna Verdejo (Vino de la Tierra de Castilla y León),Verdejo,Ossian
10059,US,"This medium-bodied red includes 8% Merlot, 3% Petit Verdot and 3% Malbec. Toasted oak scents lead the nose, followed by generous cherry, cranberry and cassis notes on the palate, supported by soft acidity.",,88,42.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Whitehall Lane 2013 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Whitehall Lane
10060,US,"This is a big-boned, dusty varietal wine, aged in 50% new French oak. Oak spice scents enwrap its leathery blackberry and black currant flavors, finishing on a bittersweet taste of tobacco.",Montecillo Vineyard,88,48.0,California,Moon Mountain District Sonoma County,Sonoma,Virginie Boone,@vboone,Keating 2012 Montecillo Vineyard Cabernet Sauvignon (Moon Mountain District Sonoma County),Cabernet Sauvignon,Keating
10061,US,"Soft with cranberry and red currant accents, this fairly priced wine is subtle in tannin and oak, with a core of succulent black cherry and clove flavor. Approachable and round on the palate, it's a good choice for big gatherings.",,88,20.0,California,Alexander Valley,Sonoma,Virginie Boone,@vboone,Kicker Cane 2014 Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Kicker Cane
10062,US,"This rich cream-textured blend of Chardonnay and Viognier evokes warming pastry notes of vanilla, caramel and crème brûlée. It's a dry full-bodied wine with soft acidity and accents of toast, smoke and orange peel.",Anemometer,88,35.0,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,,Kontokosta 2013 Anemometer White (North Fork of Long Island),White Blend,Kontokosta
10063,US,"This Syrah-based blend of five different red grapes may be “big” in blending components, but it's quite sleek and elegant on the palate. It's not a deeply concentrated brooding wine, but brisk and spry, offering fresh black-cherry and berry flavors. Soft feathery tannins and notes of cedar and forest floor linger on the finish.",Big Blend,88,25.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Atwater 2013 Big Blend Red (Finger Lakes),Red Blend,Atwater
10064,Portugal,"The Sousão grape, normally only used in rare blends, has produced here a dark-colored wine packed with smoky tannins. Its fruit and intense acidity are dwarfed by its impressive structure. Age the wine at least until 2019.",,88,40.0,Douro,,,Roger Voss,@vossroger,Quinta do Vallado 2014 Sousão (Douro),Sousão,Quinta do Vallado
10065,Israel,"A bright nose of pineapple and grapefruit prepares the palate for flavors of passion fruit and guava with light floral notes. This wine is full in the mouth, with tropical fruit flavors that persist into a lingering rose-petal finish.",Yasmin White,88,12.0,Galilee,,,Mike DeSimone,@worldwineguys,Recanati 2015 Yasmin White Chardonnay-Sauvignon Blanc (Galilee),Chardonnay-Sauvignon Blanc,Recanati
10066,France,"Grown in red ironstone soil, this wine is dark and firm. It has solid tannins as well as succulent black fruits. Combined, the two give the wine its rich dense character. It's a ripe wine, likely to age for another few years. Drink from 2018.",Les Terres Rouges,88,25.0,Southwest France,Cahors,,Roger Voss,@vossroger,Rigal 2014 Les Terres Rouges Malbec (Cahors),Malbec,Rigal
10067,Italy,"Initially shy, this eventually reveals aromas of citrus blossom, orchard fruit and grilled herb. The aromas carry over to the savory enjoyable palate along with citrusy notes.",Farinaldo,88,,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,Tenuta Grimani 2015 Farinaldo  (Soave),Garganega,Tenuta Grimani
10068,US,"This blends 78% Cabernet Sauvignon, 17% Merlot and 5% Petit Verdot into a tightly woven package of red fruit, soft tannin and robust concentration. Full bodied, it shows the warmth and distinct power of the vintage.",Cardinals' Peak,88,50.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Terlato 2013 Cardinals' Peak Red (Napa Valley),Bordeaux-style Red Blend,Terlato
10069,US,"This blend of 61% Cabernet Franc, 35% Cabernet Sauvignon and 4% Merlot is dense and boldly tannic, with varietal characteristics of dried herb and a fruity core reminiscent of wild blackberry.",Devils' Peak,88,50.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Terlato 2013 Devils' Peak Red (Napa Valley),Bordeaux-style Red Blend,Terlato
10070,Italy,"This 100% Pinot Grigio opens with aromas of lemon, green apple and white peach that carry over to the juicy palate along with an almond note. Bright acidity gives it a refreshing finish.",,88,16.0,Northeastern Italy,Alto Adige,,Kerin O’Keefe,@kerinokeefe,Tiefenbrunner 2015 Pinot Grigio (Alto Adige),Pinot Grigio,Tiefenbrunner
10071,US,"Ripe and round Gala apple, peach custard and vanilla cream aromas show on the nose of this appellation blend from Tolosa's new winemaking team. It's light and easy on the palate, with steely tension framing its lemon and lime flavors, a creamy vanilla component adding weight to the midpalate.",Heritage,88,30.0,California,Edna Valley,Central Coast,Matt Kettmann,@mattkettmann,Tolosa 2015 Heritage Chardonnay (Edna Valley),Chardonnay,Tolosa
10072,Italy,"Plum, baking spice, pressed blue flower and tobacco aromas emerge on this full-bodied red. Showing the heat of the vintage, the palate is rather evolved, displaying dried cherry and licorice alongside firm tannins. Drink over the next few years to capture the remaining fruit.",Vigna del Lago,88,107.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Val di Suga 2011 Vigna del Lago  (Brunello di Montalcino),Sangiovese,Val di Suga
10073,US,"This may be the most serious California boxed wine on the market, showing great flavor concentration and an appetizing texture that's laced with fine-grained tannins. It has a deep red-black color, blackberry and dark chocolate aromas and a lip-smacking finish.",,88,20.0,California,California,California Other,Jim Gordon,@gordone_cellars,Vin Vault NV Cabernet Sauvignon (California),Cabernet Sauvignon,Vin Vault
