id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
5010,US,"A wonderful 100% Cabernet, this is Prime's first wine to bear the new Coombsville appellation. It's smooth, elegant and complex, with layers of blackberry and crème de cassis. It's beautiful now and over the next eight years.",,95,59.0,California,Coombsville,Napa,,,Prime 2009 Cabernet Sauvignon (Coombsville),Cabernet Sauvignon,Prime
5011,US,"Truly stunning, the Lewis Estate Riesling from Dunham explodes with fragrant fruits—citrus, melon and tropical. A symphony of subtle accents, such as powdered sugar, candied citrus peel and breakfast tea, this gorgeous bottle belongs with the short list of the very best of Washington's many Rieslings.",Lewis Estate Vineyard,95,20.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Dunham 2010 Lewis Estate Vineyard Riesling (Columbia Valley (WA)),Riesling,Dunham
5012,US,"This is made from fruit sourced from the oldest block of Syrah in Washington, which was planted in 1986. The nose expresses complex varietal character, with a mix of blue and purple berry, a dusting of earth and accents of cinnamon and incense. Subtle and expressive, this is the best vintage to date for the Patriarche.",La Côte Patriarche,94,55.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Betz Family 2010 La Côte Patriarche Syrah (Yakima Valley),Syrah,Betz Family
5013,US,"One of the best Napa Cabernet Francs in memory, this shows lush, concentrated flavors of cherry pie, red currant, mocha, anise and smoky, spicy sandalwood that are wrapped into firm but exceptionally refined tannins. Drink now to experience the youthful beauty.",,94,130.0,California,Napa Valley,Napa,,,Constant 2009 Cabernet Franc (Napa Valley),Cabernet Franc,Constant
5014,US,"This is a 100% Cabernet, and its tannins are so strong that it's virtually undrinkable now. It displays class in every way, with an intense concentration of cassis liqueur and blackberry that's especially deep in the middle palate, but it also persists into a long, spicy finish. It would be a pity to open it before 2018, and it has the structure to go the long haul.",Padrone,94,145.0,California,Napa Valley,Napa,,,Signorello 2009 Padrone Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Signorello
5015,US,"A big, vital wine, mouth-filling and dense, with plenty of weight and volume, and deep flavors of earth, chocolate, blackberry and sweet currant. The cool '09 vintage has resulted in this version of Cask 23 being lighter in alcohol and tighter than others like the 2008. It's not quite as fat or immediately accessible as those vintages, but it is very fine, and should reward at least 10 years in the cellar, although you can certainly drink it now after a few hours in the decanter.",Cask 23 Estate,94,210.0,California,Napa Valley,Napa,,,Stag's Leap Wine Cellars 2009 Cask 23 Estate Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Stag's Leap Wine Cellars
5016,US,"This delicious 100% Cabernet is supple and generous. The tannins are gentle, the acidity soft yet supportive of the structure, and as for the flavors, they go beyond satisfaction into sheer delight. They include blackberry, cherry, blueberry, currant, mocha and red licorice, but the wine has an earthiness and minerality that give it true complexity. This is Stag's Leap's most accessible 2009 Cabernet, easily earning its high score for sheer delight. Drink now–2015.",FAY Estate,94,95.0,California,Napa Valley,Napa,,,Stag's Leap Wine Cellars 2009 FAY Estate Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Stag's Leap Wine Cellars
5017,US,"This will be the last Ovide from En Cerise grapes. It's an explosion of cherry and milk chocolate flavors, remaining firm with expressive highlights of olive, earth and herb. It is two-thirds Cabernet and one-third Syrah, a perfect melding of the two grapes. Arguably, one gets better aromatics than Charles Smith, and the wine flavors deliver on their initial promise.",En Cerise Ovide,94,65.0,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,K Vintners 2009 En Cerise Ovide Cabernet Sauvignon-Syrah (Walla Walla Valley (WA)),Cabernet Sauvignon-Syrah,K Vintners
5018,US,"Co-fermented with 3% Viognier, this has a nice peppery lift. The fruit flavors seem less forward, with the herbal components much more front and center. It's made from a clone specific to the Cougar Hill Vineyard, showing cool climate flavors with subtle grace. Given a full 24 hours of breathing time, it opens further into a dazzling, rich mix of cherry and cassis that's soaked in an herbal broth.",The Beautiful,94,60.0,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,K Vintners 2009 The Beautiful Syrah (Walla Walla Valley (WA)),Syrah,K Vintners
5019,US,"Tannic and closed now, this wine has a tough-as-nails astringency that brings to mind an older style of Howell Mountain Cabernet Sauvignon, one that required many years of aging. However, this wine is considerably riper and fruitier than anything the mountain used to yield, testimony to modern growing and extractive measures. It is, in a word, delicious, with deep, long blackberry, black currant, crème de cassis and smoke flavors. But, like the 2007, it needs serious time in the cellar. Try after 2018.",Vintage VI,94,100.0,California,Howell Mountain,Napa,,,Lamborn Family Vineyards 2008 Vintage VI Cabernet Sauvignon (Howell Mountain),Cabernet Sauvignon,Lamborn Family Vineyards
5020,US,"Concentrated and wonderfully aromatic, this ages for 32 months in 75% new French oak, plus another 28 months in bottle prior to its release. Smooth as silk, it mixes berry, cherry and plum notes, with whiffs of smoke, green tea, and chocolate. Just past the stage of primary fruit flavors, it drinks beautifully, but can certainly be cellared for another decade at least.",,94,75.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Corliss Estates 2007 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Corliss Estates
5021,US,"There aren't very many Cabernets from the small Chalk Hill appellation in eastern Sonoma County. This one is excellent, a worthy follow-up to the winery's 2007, offering smooth and rich tannins, with elaborate blackberry, cherry, cassis and mocha flavors. New oak plays a dominant role, but it should recede as the wine integrates over time. Give it 6–8 years in the cellar.",,94,75.0,California,Chalk Hill,Sonoma,,,Creō 2008 Cabernet Sauvignon (Chalk Hill),Cabernet Sauvignon,Creō
5022,US,"Goldschmidt has held this single-vineyard Cabernet back for more than five years, an expensive proposition. And it needs even more time. Although it's magnificent, the parts haven't yet come together. It's massive in blackberry and cassis liqueur flavors, and the tannins are pure Alexander Valley—soft and herbal—but the oak sticks out like a sore thumb. Put it in the cellar until at least 2018, and it could go far beyond that.",Plus Single Vineyard Selection Vyborny Vineyard,94,150.0,California,Alexander Valley,Sonoma,,,Goldschmidt 2007 Plus Single Vineyard Selection Vyborny Vineyard Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Goldschmidt
5023,US,"This classy Syrah opens with a note of pretty funkiness, wrapped around stiff, tight, rather herbal flavors. The berry flavor is ripe but in no way jammy. Here the emphasis is on nuance, earthiness and herbal details.",,94,55.0,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Gramercy 2010 Syrah (Walla Walla Valley (WA)),Syrah,Gramercy
5024,US,"There's a lot of lees influence on this wine, which gives it a sourdough taste and creamy mouthfeel. It's dense in tropical fruit, citrus, green apple and honey notes, with a touch of sweet, smoky oak. A dry, complex, multilayered wine, this will gain traction with 2–4 years in the cellar.",Don Miguel Vineyard La Masía,94,35.0,California,Russian River Valley,Sonoma,,,Marimar Estate 2010 Don Miguel Vineyard La Masía Chardonnay (Russian River Valley),Chardonnay,Marimar Estate
5025,US,"Another great Hillside Select from selected blocks in Shafer's vineyard. It's a perfect illustration of the “iron fist in a velvet glove” description of Stags Leap Cabernet, with perhaps more emphasis this year on the velvet than the iron. With smooth tannins and luxurious, oak-influenced blackberry and black cherry jam flavors, it's delicious now and will provide plenty of pleasure over the next 8–10 years.",Hillside Select,94,230.0,California,Stags Leap District,Napa,,,Shafer 2008 Hillside Select Cabernet Sauvignon (Stags Leap District),Cabernet Sauvignon,Shafer
5026,US,"This is pure Cabernet—tight, tannic and terroir-driven. It has a dense mix of fruit, rock, earth and herb flavors that are nicely integrated, with a full palate and fine complexity and density. A little more barrel toast would put the icing on the cake.",Stoneridge Vineyard,94,45.0,Washington,Washington,Washington Other,Paul Gregutt,@paulgwine ,K Vintners 2009 Stoneridge Vineyard Cabernet Sauvignon (Washington),Cabernet Sauvignon,K Vintners
5027,US,"The vineyard straddles Atlas Peak and the Pritchard Hill region, and this beautiful Cabernet shows its terroir in the firm tannins and ripe, complex flavors. It's high in alcohol, which gives it some heat, and it is rich in flavors of blackberry and cherry jam and cassis liqueur. Give it an hour or two in the decanter and drink now.",Stagecoach Vineyard,94,75.0,California,Napa Valley,Napa,,,Krupp Brothers 2008 Stagecoach Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Krupp Brothers
5028,US,"Lush, plush and absolutely delicious, this shows a range of softly approachable flavors, including blackberry, cherry, currant, anise, cocoa, mineral, buttery oak and spice. The tannins are thick but finely ground. It's firmly set in the modern cult style and may not be an ager, but it sure impresses now.",,94,130.0,California,Napa Valley,Napa,,,Constant 2009 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Constant
5029,US,"Quietly, Hewitt flies below the radar, often producing Cabernets that, while not cheap, rival their pricier competition. Consider their '09 a deal. It's dry, smoothly tannic and complex, offering waves of black cherry jam, mocha, licorice and smoky oak. You can drink this lovely wine now, but it should develop in the bottle over the next 10 years.",,94,85.0,California,Rutherford,Napa,,,Hewitt 2009 Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Hewitt
5030,US,"From the acclaimed Champoux vineyard, this puts the purple fruit in a wrap of pretty baking spices. Barrel aging adds cocoa and coffee, while the acidity is sufficient to keep the wine from feeling too tannic. Another couple of years of bottle age—or brisk decanting—should put it at its peak.",Champoux Vineyard,91,36.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Sineann 2012 Champoux Vineyard Petit Verdot (Columbia Valley (WA)),Petit Verdot,Sineann
5031,France,"Very rich, this ripe and rounded wine is typical of the powerful 2010 vintage. It's dense and concentrated, packed with black plum and sweet berry fruits. It shows a dense structure along with juicy fruits. It could be over the top, but the acidity and tannins hold it back. Drink from 2018.",,91,,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château de Ferrand 2010  Saint-Émilion,Bordeaux-style Red Blend,Château de Ferrand
5032,France,"A wine that is rich in both tannins and ripe fruit. The 45% Cabernet Sauvignon in the blend gives the concentration of the wine, with spice and black berry fruits that are given an extra richness by the intense dark plums. The wine needs aging, so drink from 2018.",,91,24.0,Bordeaux,Haut-Médoc,,Roger Voss,@vossroger,Château Haut-Logat 2010  Haut-Médoc,Bordeaux-style Red Blend,Château Haut-Logat
5033,France,"Made from young vines, this is the second wine of Suduiraut. It has young, honeyed character, with a ripe, opulent texture that lays bitter orange fruits over drier noble rot flavors. It is so delicious now, but will be better from 2017.",Castelnau de Suduiraut,91,35.0,Bordeaux,Sauternes,,Roger Voss,@vossroger,Château Suduiraut 2010 Castelnau de Suduiraut  (Sauternes),Bordeaux-style White Blend,Château Suduiraut
5034,Portugal,"This Syrah-based wine is dense, concentrated and seriously ageworthy. It is weighted by concentrated black fruit, with solid tannic structure and fine acidity on the finish. Drink after 2016.",Incógnito,91,60.0,Alentejano,,,Roger Voss,@vossroger,Cortes de Cima 2011 Incógnito Syrah (Alentejano),Syrah,Cortes de Cima
5035,France,"Impressively concentrated for a Pinot Blanc, it offers intense spice as well as crisp apple flavors. It's bright, with good acidity as well as a rich and rounded aftertaste.",,91,27.0,Alsace,Alsace,,Roger Voss,@vossroger,Domaine Ostertag 2013 Pinot Blanc (Alsace),Pinot Blanc,Domaine Ostertag
5036,France,"Hugely ripe, this is a dense and potentially intense wine. Its high alcohol brings out a disturbing pepper character that spoils the purity of the rich fruits and mineral texture. It shows the heat of the volcanic soil of Ragen de Thann Grand Cru in its rich fruits and ripe structure. It does need aging, so drink from 2017.",Rangen de Thann Grand Cru Clos Saint-Théobald,91,53.0,Alsace,Alsace,,Roger Voss,@vossroger,Domaine Schoffit 2011 Rangen de Thann Grand Cru Clos Saint-Théobald Riesling (Alsace),Riesling,Domaine Schoffit
5037,France,"Not overly sweet, this offers a spicy character on top of a touch of honey and fresh lemon flavors. It's surprisingly and attractively delicate for a Gewurztraminer, and ready to drink now.",Kessler Grand Cru,91,38.0,Alsace,Alsace,,Roger Voss,@vossroger,Domaines Schlumberger 2010 Kessler Grand Cru Gewurztraminer (Alsace),Gewürztraminer,Domaines Schlumberger
5038,US,"Distinctive and generous, this white Rhône-style wine is made from Sierra Foothills grapes by a seasoned Napa winemaker. It tastes like vanilla, hazelnuts and pears, has a creamy texture, feels layered with fruit and spice notes, and has good acidity balanced by richness of flavor.",L'Ingenue Naggiar Vineyard,91,32.0,California,Sierra Foothills,Sierra Foothills,Jim Gordon,@gordone_cellars,Elyse 2012 L'Ingenue Naggiar Vineyard White (Sierra Foothills),White Blend,Elyse
5039,US,"This has a brighter yellow color than most of its peers, more body, riper fruit flavors and—unusual for this variety in America—probably some oak influence. Rather full bodied, but well-balanced and very smooth, it combines peach and pear flavors with a hefty mouthfeel.",,91,25.0,California,Anderson Valley,,Jim Gordon,@gordone_cellars,FEL 2013 Pinot Gris (Anderson Valley),Pinot Gris,FEL
5040,US,"A classic Napa Valley Chardonnay, this is smooth, rich, balanced and well composed. Flowery aromas of honeysuckle open the way for lemon curd and ripe apple to compete with a depth of crème brûlée character that provides plenty of complexity, with additional accents of honey and spice.",Cuvée Sauvage,91,40.0,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Franciscan 2012 Cuvée Sauvage Chardonnay (Carneros),Chardonnay,Franciscan
5041,US,"Attractively priced, this Cab—with 5% Petit Verdot—offers meaty bacon and smoky oak character around sizable tannins, black currant, black licorice and a finishing dust of mocha.",Obsidian Block Reserve,91,36.0,California,St. Helena,Napa,Virginie Boone,@vboone,Gibbs 2010 Obsidian Block Reserve Cabernet Sauvignon (St. Helena),Cabernet Sauvignon,Gibbs
5042,US,"Kian Tavakoli is the winemaker for this small-production Cabernet Sauvignon with some Merlot, Petit Verdot and Cabernet Franc. A brambly, full-bodied wine, it's concentrated in black fruit with a spicy streak of clove.",,91,54.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Greyscale 2010 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Greyscale
5043,Chile,"From a warm vintage, this blend is ripe yet still balanced, with aromas of prune, blackberry, tree bark and leather. The palate is saturated and broad, boasting flavors of dark, baked, black fruit accented by pepper and chocolate on the finish. Drink now.",Canto de Apalta Cellar Selection,91,22.0,Rapel Valley,,,Michael Schachner,@wineschach,Lapostolle 2012 Canto de Apalta Cellar Selection Red (Rapel Valley),Red Blend,Lapostolle
5044,US,"Winemaker Anna Monticelli spent a harvest at Cheval Blanc in Bordeaux and worked under Philippe Melka at Seavey and Bryant Family. She leaves her own mark on this structured, silky, robust and rich Cabernet, bright in red cranberry and clove. Firehouse Vineyard is on the winery estate and given to floral and herbal notes, both of which suggest themselves slowly here.",Firehouse Vineyard,91,85.0,California,Rutherford,Napa,Virginie Boone,@vboone,Piña 2011 Firehouse Vineyard Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Piña
5045,Italy,"This full-bodied wine offers classic Nebbiolo aromas of underbrush, black cherry, leather and a whiff of baking spices. It's still young, delivering raspberry, clove, cinnamon and grilled herb framed by tightly woven tannins. Give this time to unwind. Drink after 2019.",Pora Riserva,91,65.0,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Produttori del Barbaresco 2009 Pora Riserva  (Barbaresco),Nebbiolo,Produttori del Barbaresco
5046,US,"This is a modestly priced Napa Cabernet that's feral and brambly, the flavors well-composed and soft in black plum and black cherry. It's well balanced and structured, with ample tannins and length on the finish.",,91,32.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Renteria 2011 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Renteria
5047,US,"Warmed croissant yeastiness matches up with sea salt and lemon butter on the nose of this bottling from the pioneering Santa Barbara Winery. The salinity carries on the palate, with apple pie and butterscotch presenting a nicely oaked but not overdone palate.",Reserve,91,25.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Santa Barbara Winery 2012 Reserve Chardonnay (Sta. Rita Hills),Chardonnay,Santa Barbara Winery
5048,US,"Fruity frills of strawberry surround a core of black New Mexican chiles, with cinnamon and clove emerging the longer one sniffs. There's nice tension between the fruit flavors and the nearly bell pepper greenness. Throw a chill on it and serve with barbecued pork.",Estate,91,28.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Still Waters 2010 Estate Cabernet Franc (Paso Robles),Cabernet Franc,Still Waters
5049,US,"This is a delicious Chardonay. It dances in pear, peach and lemon notes. Balanced and addictive, it's easy to love and not overly complicated at all. Encased in just enough oak to provide texture and weight, this is a great wine for parties or casual dinners, pairable with just about anything.",Complicated,91,18.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Taken Wine Co. 2013 Complicated Chardonnay (Sonoma County),Chardonnay,Taken Wine Co.
5050,France,"A rich and medium sweet wine, full of spice, lychees and ripe fruits. There is a tangy texture, a strong sense of minerality as well as herb, yellow fruits and nutmeg flavors. It is still young and needs time. Drink from 2017.",Zotzenberg Grand Cru,91,,Alsace,Alsace,,Roger Voss,@vossroger,Boeckel 2012 Zotzenberg Grand Cru Pinot Gris (Alsace),Pinot Gris,Boeckel
5051,US,"With rich melon aromas, ripe apple flavors and a soothing, almost soft texture, this wants some rich, sophisticated cooking to go with it, like sautéed fish with a classic French sauce. Subtle acidity keeps the notes of almond and apple lingering on the finish.",Reserve,91,14.0,California,Lake County,,Jim Gordon,@gordone_cellars,Wildhurst 2013 Reserve Sauvignon Blanc (Lake County),Sauvignon Blanc,Wildhurst
5052,Lebanon,"Aromas of cherry and vanilla continue to the palate alongside notes of toffee, smoked meat and roasted red pepper. A well-balanced wine, with flavors that are equal parts fruity and savory, the finish boasts lingering tannins and bright acidity. Fine Terroir Selections, Misa Imports.",Grande Réserve,91,30.0,Lebanon,,,Mike DeSimone,@worldwineguys,Ixsir 2009 Grande Réserve Syrah-Cabernet Sauvignon (Lebanon),Syrah-Cabernet Sauvignon,Ixsir
5053,US,"Slightly funky scents of asphalt and sweaty socks come along with graphite, pressed blackberry and New Mexico chile. The palate is led by tobacco-laced zing, opening with boysenberry flavors, and finishing with decent acidity and mouth-coating tannins.",Estate,91,60.0,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,@mattkettmann,Mount Eden Vineyards 2010 Estate Cabernet Sauvignon (Santa Cruz Mountains),Cabernet Sauvignon,Mount Eden Vineyards
5054,Portugal,"The Reserva version of Mural makes a powerful statement. Dark in color and packed with concentrated fruit, it is full of tannins as well as brooding black-plum flavors. Spice and juicy acidity complete the ensemble. It's a solid wine that needs to age to soften the tannic structure. Drink from 2017.",Mural Reserva,91,12.0,Douro,,,Roger Voss,@vossroger,Quinta do Portal 2011 Mural Reserva Red (Douro),Portuguese Red,Quinta do Portal
5055,Portugal,"This wine is a fine exposition of the structure and density of a serious Douro wine. A field blend, it is packed with dark berry fruits and sweet tannins, with a strong mineral element that reflects the tough schist of the vineyards. It's drinkable now, but the wine will be better in 2016.",VT '08,91,47.0,Douro,,,Roger Voss,@vossroger,Quinta do Sagrado 2008 VT '08 Red (Douro),Portuguese Red,Quinta do Sagrado
5056,US,"Made from a mix of vineyards across the Napa Valley, this pays tribute to the early days of grape growing in the region and is a wine equally worthy of recognition. Exhibiting dark cherry stone and wild strawberry aromas, the palate is complex, tannic and round, a subtle suggestion of smoke on the finish balanced by bright acidity.",Founding Farmers,91,35.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Robert Biale 2012 Founding Farmers Zinfandel (Napa Valley),Zinfandel,Robert Biale
5057,US,"This is a lightly aromatic wine, with notes of lees, apple, mineral and spice. It's medium bodied, with a thick, textured feel showing good weight and intensity to the fruit flavors alongside well-balanced acidity. A uniquely styled wine without an easy comparison in the region.",Celilo Vineyard,91,26.0,Washington,Columbia Gorge (WA),Washington Other,Sean P. Sullivan,@wawinereport,Savage Grace 2013 Celilo Vineyard Chardonnay (Columbia Gorge (WA)),Chardonnay,Savage Grace
5058,US,"Coming in at 12.8% alcohol—nearly unheard of for a Washington red, particularly in a warm vintage—it brings appealing notes of dark plum accented by black pepper and dried herbs. It's silky soft in feel with a dazzling sense of texture and purity with little apparent oak influence.",Dineen Vineyard,91,27.0,Washington,Rattlesnake Hills,Columbia Valley,Sean P. Sullivan,@wawinereport,Savage Grace 2013 Dineen Vineyard Malbec (Rattlesnake Hills),Malbec,Savage Grace
5059,US,"There's been no price increase for this outstanding value, but the quality keeps going up and up. It's packed with juicy red berry and cassis fruit—supple, tangy, deep and lingering. The finish carries a suggestion of chalk, more in the sense of minerality than any artificial dryness.",Five Vineyards,91,20.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Arbor Crest 2012 Five Vineyards Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Arbor Crest
5060,US,"Sanguine and brawny, it's concentrated in dark plum and blueberry fruit, with an earthy element teasing around the edges. The finish is marked by power and grip.",Creò Clajeux Vineyard,87,75.0,California,Chalk Hill,Sonoma,Virginie Boone,@vboone,Genius Wines 2009 Creò Clajeux Vineyard Cabernet Sauvignon (Chalk Hill),Cabernet Sauvignon,Genius Wines
5061,US,"This vintage of the winery's Sauvignon Blanc doesn't reflect the tropicality that's started to define the region. It has more warmth to the nose than the grassy pungency common elsewhere, but the stronger differences are on the palate, with cooked apple, squeezed lemon and a brisk acidity, though not a particularly long finish. Altogether, this is a mellow, subdued wine.",,87,21.0,California,Happy Canyon of Santa Barbara,Central Coast,Matt Kettmann,@mattkettmann,Happy Canyon Vineyard 2012 Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,Happy Canyon Vineyard
5062,Portugal,"Quite why Smart Dog is a good name for a wine is a mystery. The wine itself a rich, soft Syrah with attractive ripe blackberry and plum flavors and soft, finely integrated tannins. It's an enjoyable wine that's ready to drink.",Smart Dog,87,10.0,Alentejano,,,Roger Voss,@vossroger,J. Portugal Ramos 2012 Smart Dog Syrah (Alentejano),Syrah,J. Portugal Ramos
5063,Portugal,"An instantly enjoyable, balanced rosé. It's fresh, clean and full of red berry fruits, with a crisp finish. Drink now.",Periquita,87,11.0,Península de Setúbal,,,Roger Voss,@vossroger,José Maria da Fonseca 2013 Periquita Rosé (Península de Setúbal),Rosé,José Maria da Fonseca
5064,Italy,"The nose on this dense wine opens with aromas of roasted coffee bean and toasted sensations. The concentrated palate offers espresso, chocolate, mature plum and vanilla alongside an infusion of brooding tannins.",Pressenda,87,80.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Abbona Marziano 2010 Pressenda  (Barolo),Nebbiolo,Abbona Marziano
5065,Italy,"Aromas of underbrush, espresso and toasted oak carry over to the palate along with raw red berry. But there's not enough fruit richness to stand up to the astringent tannins and racy acidity.",Scarrone,87,65.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Bava 2010 Scarrone  (Barolo),Nebbiolo,Bava
5066,US,"Almost like a salad in your glass, this fresh-tasting, dry white wine smells like sugar snap peas and just-picked greens. It tastes snappy and crisp with parsley and thyme flavors, and has a refreshing texture.",Iberian Series,87,18.0,California,Yolo County,Central Valley,Jim Gordon,@gordone_cellars,Berryessa Gap 2013 Iberian Series Verdelho (Yolo County),Verdelho,Berryessa Gap
5067,Argentina,"Spunky, youthful aromas of wild berry and currant are aggressive but fresh in style. This is a juicy, forward, bright Malbec with boysenberry flavors followed by a short wave of bitter chocolate and toast. It finishes in the same style.",Barrel Select,87,14.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Bodega Norton 2012 Barrel Select Malbec (Mendoza),Malbec,Bodega Norton
5068,Portugal,"There is a strong barnyard aroma here, although the palate is cleaner and more modern. With rich tannins and a dark plum character, it's ripe and structured. There is a strong mineral element, giving the wine power and density. Drink from 2016.",Lello,87,8.0,Douro,,,Roger Voss,@vossroger,Borges 2011 Lello Red (Douro),Portuguese Red,Borges
