id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
105013,Italy,"This Metodo Classico rosé opens with a pale pink-peach color and delicate aromas of wild berry, raspberry, lemon zest and toasted bread. The wine is straigh forward, elegant and clean.",Brut Rosé,88,39.0,Veneto,Veneto,,,,Costaripa NV Brut Rosé Sparkling (Veneto),Sparkling Blend,Costaripa
105014,US,"Scores high on the deliciousness factor, with waves of blackberries, blueberries, currants, dark chocolate and smoky oak. A little on the soft side, which might limit ageability, but it sure is opulent.",Fortuna,92,75.0,California,Oakville,Napa,,,Turnbull 2008 Fortuna Cabernet Sauvignon (Oakville),Cabernet Sauvignon,Turnbull
105015,US,"Absorbingly complex with racy, textural, mineral-driven flavors, this excellent wine features fleshy apple and pear fruit, crisply defined and extended. The low alcohol—just a tad over 13%—keeps the acids front and center; the wine is immaculately fresh, with just a touch (0.7%) of residual sugar.",,92,12.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Lujon 2009 Pinot Gris (Willamette Valley),Pinot Gris,Lujon
105016,US,"Russian River-based MacMurray Ranch turns to the Central Coast's Santa Lucia Highlands for Pinot Noir, with admirable results. This is a terrific wine for drinking now, dry and powerful in red fruits, cola and spices, yet elegantly tailored. Might develop for a few years, but best now for youthful exuberance, although you do want to give it three hours in a decanter.",,92,35.0,California,Santa Lucia Highlands,Central Coast,,,MacMurray Ranch 2009 Pinot Noir (Santa Lucia Highlands),Pinot Noir,MacMurray Ranch
105017,US,"Tastes thick, heavy and sweet in youth, showing the fantastic ripeness of the vintage, with a flavor of cherry and raspberry marmalade. Oak shows up in the rich addition of buttered cinnamon toast. If that sounds good, it is, and you can enjoy it now. But it will improve with 3–4 years in the bottle.",Wildcat Vineyard,92,49.0,California,Sonoma Coast,Sonoma,,,MacPhail 2009 Wildcat Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,MacPhail
105018,US,"Deeply flavored in raspberries, cherries, red licorice and exotic dusty spices, this Pinot Noir has a tannin-acid tightness that makes it aloof and hard. Although it's dry, it's so rich in fruit, it tastes sweet. A very fine wine, but needs some time to come around. Give it four or five years to mellow.",Reserve Nunes Vineyard,92,56.0,California,Russian River Valley,Sonoma,,,Matrix 2009 Reserve Nunes Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Matrix
105019,US,"A standout Pinot, expressive from the first sniff to the last swallow. Elegant and precise, with deep notes of black cherry fruit, set into a balanced framework of tannin and acid. Barrel notes of coffee and cinnamon are expressive and beautifully integrated.",Marylhurst Estate,92,36.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Vista Hills 2009 Marylhurst Estate Pinot Noir (Willamette Valley),Pinot Noir,Vista Hills
105020,US,"A big, rich, flashy Chardonnay that's designed to impress, and does. Almost too much of a good thing, with massive lemondrop candy, pineapple, lime and kiwi fruit flavors, as well as firm minerality and lots of toasty oak. Drink now with opulent fare, such as shellfish.",Drake Estate Vineyard,92,60.0,California,Russian River Valley,Sonoma,,,Williams Selyem 2009 Drake Estate Vineyard Chardonnay (Russian River Valley),Chardonnay,Williams Selyem
105021,Argentina,"Powerful, pure and tightly wound, meaning it's a candidate for short-term cellaring, say 2–5 years. Smells ripe and fruity, with blackberry, cola and coconut resulting in a spot-on nose. Concentrated and juicy, with a strong constitution and potent plum, berry and cassis flavors. Toasty and lightly oaky on the finish; 73% Malbec and 27% Cabernet Sauvignon.",Zeta,92,45.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Zuccardi 2008 Zeta Malbec-Cabernet Sauvignon (Mendoza),Malbec-Cabernet Sauvignon,Zuccardi
105022,France,"This is a serious, firmly structured wine, impressively rich as well as tannic. Black fruits push through the considerable structure, offering balance as the wine ages. It is young now, with hints of mint from wood aging. Powerfully textured, give this 4–5 years.",Château Labrande,92,13.0,Southwest France,Cahors,,Roger Voss,@vossroger,Jean-Luc Baldès 2009 Château Labrande Malbec (Cahors),Malbec,Jean-Luc Baldès
105023,Germany,"Are the '09 auslesen from Manfred Prüm just in a dull phase? This wine still impresses for its scents of crushed stone and latent power, but the peach, melon and citrus notes fall a little short of expectations for this venerated estate. Give it 10 years or more to come around.",Wehlener Sonnenuhr Auslese,92,57.0,Mosel,,,Joe Czerwinski,@JoeCz,Joh. Jos. Prüm 2009 Wehlener Sonnenuhr Auslese Riesling (Mosel),Riesling,Joh. Jos. Prüm
105024,US,"Stuhlmuller's regular 2008 Cabernet, released a year ago, was quite good. This one's even better. It has all the hallmarks of a superior Cabernet, with rich, delicious blackberry, cherry, licorice, Dr. Pepper cola and oak flavors, framed into soft, intricate tannins. With a pleasant minerality, it should age well through 2016, gradually losing fruit.",Reserve,92,65.0,California,Alexander Valley,Sonoma,,,Stuhlmuller Vineyards 2008 Reserve Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Stuhlmuller Vineyards
105025,Argentina,"Without doubt the most full and complete Chardonnay from Argentina that this critic has tried. It smells lush and toasty, with elegant apple and pear aromas. The mouthfeel is rich and balanced, while flavors of baked apple, vanilla cream and woodspice are endearing. Long and flavorful on the finish, and not overoaked. A serious Chardonnay to drink now.",White Stones Adrianna Vineyard,92,115.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Bodega Catena Zapata 2009 White Stones Adrianna Vineyard Chardonnay (Mendoza),Chardonnay,Bodega Catena Zapata
105026,Austria,"Old vines give an extra concentration in this intensely spice- and green plum-flavored wine. With its considerable freshness it should age well, its rounded character likely to develop. For now, enjoy its beautiful purity of fruit.",Alte Reben Reserve,92,,Kamptal,,,Roger Voss,@vossroger,Bründlmayer 2010 Alte Reben Reserve Grüner Veltliner (Kamptal),Grüner Veltliner,Bründlmayer
105027,France,"With the richness of the vintage, the natural tannins of Tannat are tamed by the welter of intense black fruits, sweet berries and Arabica coffee. The structure is exhibited in the dusty tannins under all the fruit.",Madiran Laplace,92,15.0,Southwest France,Madiran,,Roger Voss,@vossroger,Château d'Aydie 2009 Madiran Laplace Tannat (Madiran),Tannat,Château d'Aydie
105028,France,"Perfumed wine, from a blend of Tannat and Cabernet Franc. Here is a powerful expression of intense terroir. Very concentrated and dense, with the tannins just beginning to soften, the wine is packed with black ripe fruits, solid and chunky.",,92,14.0,Southwest France,Madiran,,Roger Voss,@vossroger,Château Peyros 2006 Tannat-Cabernet Franc (Madiran),Tannat-Cabernet Franc,Château Peyros
105029,US,"Quite an interesting Chardonnay, in an era when so many are too sweet and extracted. There's plenty of orange and apricot fruit flavor, but also a brilliant streak of minerality, like a lick of cold steel, and the overall taste is dry. Really easy to like, with lots of complexity to warrant repeated sipping.",Weka Ranch Vineyard,92,28.0,California,Oak Knoll District,Napa,,,Corvalle 2010 Weka Ranch Vineyard Chardonnay (Oak Knoll District),Chardonnay,Corvalle
105030,US,"Shows the flashy, voluptuous nature of California Viognier, offering delicious waves of mango, pear, honeysuckle, vanilla cream and mineral flavors. Surprisingly, there's no oak, although the wine was aged on the lees. With brisk acidity, this is a fine Viognier for drinking now with Asian fare.",,92,30.0,California,Santa Barbara County,Central Coast,,,Inception 2010 Viognier (Santa Barbara County),Viognier,Inception
105031,South Africa,"A stunning Cab that's a little bit of an easy-pleaser with an assertive oaky streak througout. Hints of cigar tobacco, fresh coffee grinds and whole vanilla bean infuse the dark, jammy berry fruit flavors. The mouth is round and lush, but firm tannins and a crushed velvet texture provide structure and linger well into the spiced chocolate close.",,92,65.0,Coastal Region,,,Lauren Buzzeo,@laurbuzz,Anthonij Rupert 2007 Cabernet Sauvignon (Coastal Region),Cabernet Sauvignon,Anthonij Rupert
105032,US,"Tart now, with lots of acidity cutting across the blackberry and mineral flavors. As rich as it is, there's a taut elegance that makes the wine tense. Clearly too young, it should develop fine bottle complexity over this decade.",Reserve,92,80.0,California,Napa Valley,Napa,,,Broman 2006 Reserve Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Broman
105033,US,"A flashy, opulent Cabernet. You could even call it sexy. It's so soft and luxurious in blackberry, blueberry and cassis flavors. Absolutely delicious by any standard, yet the dry structure maintains elegant balance. Drink soon for youthful drama. Hard to believe production was nearly 72,000 cases.",,92,68.0,California,Napa Valley,Napa,,,Caymus 2009 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Caymus
105034,France,"A powerful wine, very concentrated, the tannins a part of the richer fruit and dark brooding character of the wine. There is good juiciness as well, black fruits and acidity cutting through the dominant young tannins.",Vieilles Vignes,92,18.0,Southwest France,Madiran,,Roger Voss,@vossroger,Château Peyros 2007 Vieilles Vignes Tannat (Madiran),Tannat,Château Peyros
105035,US,"Richness marks this flamboyantly fruity, sweet young Pinot Noir. It erupts in jammy cherry and raspberry flavors, while new oak brings sweet, toasty complications of smoky butter and vanilla. Would be just an ordinary fruit bomb except for the wonderful acid-tannin structure. So delicious.",Ferrington Vineyards,92,50.0,California,Anderson Valley,,,,Davies 2009 Ferrington Vineyards Pinot Noir (Anderson Valley),Pinot Noir,Davies
105036,France,"The Loin de l'Oeil is the local white grape of Gaillac and is very happy to produce sweet botrytized wines. This is rich, full of botrytis flavors along with fig, sultana and apricot. Age the wine for 2–3 years, but it is ready to drink now.",Renaissance Doux,92,,Southwest France,Gaillac Doux,,Roger Voss,@vossroger,Domaine Rotier 2008 Renaissance Doux Loin de l'Oeil (Gaillac Doux),Loin de l'Oeil,Domaine Rotier
105037,France,"A warm, beautifully balanced wine, with a fine weight of black fruits, juicy acidity, all rounded with tannins and some wood. This ageworthy wine is concentrated while remaining poised and elegant.",La Gloire de Mon Père,91,26.0,Southwest France,Côtes de Bergerac,,Roger Voss,@vossroger,Château Tour des Gendres 2008 La Gloire de Mon Père Red (Côtes de Bergerac),Bordeaux-style Red Blend,Château Tour des Gendres
105038,France,"A big and powerful wine with a vibrant, rich texture. Dense black plum and ripe berry fruits push through the firm tannins. The wine is smooth and perfumed with a big spicy aftertaste. Drink now, or keep for 2–3 years.",L'Oratoire,91,38.0,Provence,Bandol,,Roger Voss,@vossroger,Domaine de l'Hermitage 2007 L'Oratoire Mourvèdre (Bandol),Mourvèdre,Domaine de l'Hermitage
105039,France,"A dark and rich wood aged wine, packing the intense punch of Tannat while smoothing and rounding it with spicy wood, dark chocolate and sweet plums. Age for 3–4 years and more.",Vignes Vieilles,91,32.0,Southwest France,Madiran,,Roger Voss,@vossroger,Domaine du Crampilh 2007 Vignes Vieilles Tannat (Madiran),Tannat,Domaine du Crampilh
105040,Italy,"This gorgeous Riserva Chardonnay shows modern oak touches of vanilla and toasted almond backed by apricot, honeysuckle and creamy lemon mousse. It's a thick, structured white wine with a creamy finish that would pair with chicken, shellfish or pork.",Castel Ringberg Riserva,91,36.0,Northeastern Italy,Alto Adige,,,,Elena Walch 2008 Castel Ringberg Riserva Chardonnay (Alto Adige),Chardonnay,Elena Walch
105041,Australia,"Prickly refers to the wine's texture, which is definitely lightly frizzante (spritzy). That helps boost the wine's aromas, making it perfumed and floral, even Muscat-like. It's light in body and slightly off dry, with notes of apricot, apple blossom and gingery spice. Drink now.",Prickly,87,11.0,Victoria,Alpine Valleys,,Joe Czerwinski,@JoeCz,Frisk 2015 Prickly Riesling (Alpine Valleys),Riesling,Frisk
105042,Chile,"Raspberry, bubble gum and rhubarb aromas get this pink-tinted rosé off to a solid start. Juicy and smooth on the palate, this tastes of citrus fruits, pineapple and red plum. Bright acidity ensures that this is lasting and fresh on the finish.",Reserva Especial,87,13.0,Colchagua Valley,,,Michael Schachner,@wineschach,Calcu 2016 Reserva Especial Rosé (Colchagua Valley),Rosé,Calcu
105043,Italy,"This opens with subtle aromas evoking yellow pear, Mediterranean brush and a rather unusual whiff suggesting warm hay. The linear rather lean palate shows mature apricot, citrus and a hint of bitter almond alongside bright acidity and a tangy saline note.",Vento,87,20.0,Southern Italy,Sannio,,Kerin O’Keefe,@kerinokeefe,Capolino Perlingieri 2015 Vento Greco (Sannio),Greco,Capolino Perlingieri
105044,France,"Because its color comes from the grape skins rather than from the addition of red wine, this is a dark-hued rosé Champagne. It has a tannic edge that will soften with bottle age, allowing its red berry fruit to show better, so drink from 2018.",Rosé de Saignée Prestige Brut,87,36.0,Champagne,Champagne,,Roger Voss,@vossroger,Charlier & Fils NV Rosé de Saignée Prestige Brut  (Champagne),Champagne Blend,Charlier & Fils
105045,US,"Light aromas of white peach and flowers are followed by elegantly styled, off-dry stone-fruit flavors. It provides intrigue but doesn't entirely deliver.",Reserve,87,26.0,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,@wawinereport,Columbia Crest 2015 Reserve Chenin Blanc (Horse Heaven Hills),Chenin Blanc,Columbia Crest
105046,Chile,"On the nose, this Chardonnay smells mostly of oak, with apple and melon notes in the background. Salty oaky flavors mask the wine's fruit, which falls into the stone-fruit category. A barrel-dominated finish with nectarine notes is resiny and salty.",Marques de Casa Concha,87,22.0,Limarí Valley,,,Michael Schachner,@wineschach,Concha y Toro 2015 Marques de Casa Concha Chardonnay (Limarí Valley),Chardonnay,Concha y Toro
105047,Italy,"Aromas of tropical fruit, yellow apple and fragrant wild flower lead into a straightforward palate offering dried apricot, citrus, bitter almond and a confectionery note. Fresh acidity brightens the finish.",Elibaria,87,23.0,Sicily & Sardinia,Vermentino di Gallura,,Kerin O’Keefe,@kerinokeefe,Contini 2015 Elibaria  (Vermentino di Gallura),Vermentino,Contini
105048,Italy,"Aromas of woodland berry, damp earth and a whiff of cellar floor lead the nose. The firm lean palate offers raw cherry, powdered sage and a hint of white pepper set against bracing tannins and racy acidity. Give the tannins a few years to unwind then drink to capture the remaining fruit.",Calice,87,23.0,Southern Italy,Aglianico del Vulture,,Kerin O’Keefe,@kerinokeefe,Donato D'Angelo 2013 Calice  (Aglianico del Vulture),Aglianico,Donato D'Angelo
105049,Italy,"This offers heady aromas of ripe black-skinned fruit, blue flower and a whiff of tilled earth. On the soft succulent palate, brown pepper and a hint of saline accent fleshy plum and ripe black cherry. It's smooth and easy drinking, with supple tannins.",,87,20.0,Southern Italy,Campania,,Kerin O’Keefe,@kerinokeefe,Feudi di San Gregorio 2015 Piedirosso (Campania),Piedirosso,Feudi di San Gregorio
105050,Portugal,"The three grape varieties (castas) are Arinto, Chardonnay and the rare Vital. The result is a light, bright wine dominated by rich acidity, an easy, open texture and just the right amount of crispness at the end. Drink now.",3 Castas,87,12.0,Tejo,,,Roger Voss,@vossroger,Fiuza 2016 3 Castas White (Tejo),Portuguese White,Fiuza
105051,France,This family-owned producer based in the Aube has made a ripe Pinot Noir-dominated wine. It's full and structured with light tannins and minerality. Its acidity and ripe currant fruit lend balanced richness. Drink now.,Cuvée Réservée Brut,87,40.0,Champagne,Champagne,,Roger Voss,@vossroger,Fluteau NV Cuvée Réservée Brut  (Champagne),Champagne Blend,Fluteau
105052,Italy,"Here's an enjoyable white that has light aromas of orchard fruit and citrus. The ripe palate reflects the nose, doling out yellow apple and tangerine alongside a note of bitter almond.",,87,14.0,Tuscany,Vernaccia di San Gimignano,,Kerin O’Keefe,@kerinokeefe,Guidi 1929 2015  Vernaccia di San Gimignano,Vernaccia,Guidi 1929
105053,US,"Rounded and likable, this is a bang-up deal for a wine of fine quality, textured, light and fruity in stone fruit and pineapple.",,87,13.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Kenwood 2015 Chardonnay (Sonoma County),Chardonnay,Kenwood
105054,Italy,"Aromas of white spring flower, oak-driven vanilla and a whiff of white stone fruit lead the nose. The oak sensations follow through the somewhat lean palate, along with pear and a confectionery note. It closes on a note of bitter almond.",Riserva,87,20.0,Tuscany,Vernaccia di San Gimignano,,Kerin O’Keefe,@kerinokeefe,La Mormoraia 2014 Riserva  (Vernaccia di San Gimignano),Vernaccia,La Mormoraia
105055,US,"Simple and earthy, this ranch-designate shows a wealth of brick color and flavors of cherry cola, raspberry and bay, its full-bodied ripeness offset moderately by acidity.",Phantom Ranch,87,55.0,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Laird 2014 Phantom Ranch Pinot Noir (Carneros),Pinot Noir,Laird
105056,US,"The nose on this bottling is fairly light, with tangy blackberry and graphite aromas most prominent. The palate is framed by a chalky tannins and a strong acidity, with more blackberry juice flavors and the slightest touch of tobacco.",,87,16.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Maddalena 2012 Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Maddalena
105057,France,Bright red cherry fruit and lively acidity give this wine an immediate burst of crispness. It has an attractive tannic character underpinning its ebullient fruitiness. Drink now.,,87,,Burgundy,Bourgogne,,Roger Voss,@vossroger,Maison Charles Père et Fils 2015  Bourgogne,Gamay,Maison Charles Père et Fils
105058,US,"Barrel aromas are in the lead, with notes of toast, café au lait, vanilla and caramel. The palate is full of cherry and barrel flavors, backed by lightly gritty tannins. Vanilla notes persist on the finish.",,87,19.0,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,@wawinereport,Mercer 2014 Cabernet Sauvignon (Horse Heaven Hills),Cabernet Sauvignon,Mercer
105059,US,"Merlot (63%) makes up the majority of this wine, with the balance Cabernet Sauvignon (25%) and Malbec. Brooding aromas of herb, pencil lead, vanilla and spice are followed by dry dark-fruit flavors. The midpalate seems lacking, and the tannins show a touch of astringency.",Reserve Cavalie,87,40.0,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,@wawinereport,Mercer 2014 Reserve Cavalie Red (Horse Heaven Hills),Bordeaux-style Red Blend,Mercer
105060,Italy,"This offers subdued aromas suggesting pear, acacia, sage and hazelnut that carry onto the ripe palate along with yellow peach. Bitter almond marks the finish.",Sette Note Secco,87,13.0,Central Italy,Romagna,,Kerin O’Keefe,@kerinokeefe,Morini 2015 Sette Note Secco Albana (Romagna),Albana,Morini
105061,France,"The fruitiness in this tight wine is still developing, hiding for now behind a bitter, toasty character. That should soften as the wine fills out—from 2018.",La Pucelle Premier Cru,87,50.0,Burgundy,Rully,,Roger Voss,@vossroger,Nicolas Potel 2013 La Pucelle Premier Cru  (Rully),Chardonnay,Nicolas Potel
105062,Italy,"Aromas of toast, French oak, pressed yellow flower and white stone fruit lead the way. The rather lean palate offers yellow apple skin, bitter almond, saline and a honey note.",Riserva,87,28.0,Tuscany,Vernaccia di San Gimignano,,Kerin O’Keefe,@kerinokeefe,Palagetto 2013 Riserva  (Vernaccia di San Gimignano),Vernaccia,Palagetto
105063,US,"Stiff tannins are matched to sharp raspberry and boysenberry fruit, crafting a well-defined, young and potent wine. This may benefit from another year or two in bottle, but it's already a tasty, albeit tight wine with a mix of fresh fruit and astringent, herb and cracker flavors.",,87,25.0,Oregon,Applegate Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Plaisance Ranch 2014 Cabernet Franc (Applegate Valley),Cabernet Franc,Plaisance Ranch
105064,Italy,"This opens with subdued aromas of black-skinned berry and a whiff of baking spice. The straightforward palate delivers black plum, clove and leather alongside round tannins. Enjoy soon.",,87,15.0,Central Italy,Romagna,,Kerin O’Keefe,@kerinokeefe,Podere La Berta 2015 Sangiovese (Romagna),Sangiovese,Podere La Berta
105065,Portugal,This half-and-half blend of Touriga Nacional and Cabernet Sauvignon is structured and with a firm layer of tannins. It also has plenty of ripe berry fruits that are balancing the more serious texture. Drink now.,Forma de Arte Reserva,87,15.0,Tejo,,,Roger Voss,@vossroger,Quinta do Casal Monteiro 2014 Forma de Arte Reserva Red (Tejo),Portuguese Red,Quinta do Casal Monteiro
105066,US,"An extremely light and lithe take on the region, this shows light red fruit and a gravel and riverstone quality on the nose. There is chalky structure to the sip, with tart and bright red plum skin flavors, but it's rather dull overall, albeit cleanly made.",Peterson Vineyard,87,40.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Sandler 2015 Peterson Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Sandler
105067,Chile,"No, this is not a misprint. This $6 Chardonnay is a quaffer's dream. Aromas of apple and pear are clean and pleasant. On the palate, this feels round and balanced. Slightly salty apple flavors are steady on the finish.",120 Reserva Especial,87,6.0,Central Valley,,,Michael Schachner,@wineschach,Santa Rita 2016 120 Reserva Especial Chardonnay (Central Valley),Chardonnay,Santa Rita
105068,France,This blend of Pinot Noir and the rare local César grape is as light as red wine can get in Burgundy. This northern region close to Chablis produces bright fruity expressions that attractively balance red cherry flavor with racy acidity. Drink now.,,87,21.0,Burgundy,Irancy,,Roger Voss,@vossroger,Simonnet-Febvre 2014  Irancy,Red Blend,Simonnet-Febvre
105069,Portugal,"The wine comes from the Alentejo vineyards owned by Portugal's largest company. Named after the local black pigs, the wine is fruity although with a core of tannins. Young, bright and packed with berry flavors, it is a wine to drink now or (better) from 2018.",Herdade do Peso Trinca Bolotas,87,15.0,Alentejo,,,Roger Voss,@vossroger,Sogrape 2015 Herdade do Peso Trinca Bolotas Red (Alentejo),Portuguese Red,Sogrape
105070,Italy,"This straightforward red opens with aromas of leather, game and black-skinned fruit. The firm palate delivers prune, cedar and tobacco alongside assertive tannins that leave a rather grippy finish.",Quartosole,87,29.0,Central Italy,Romagna,,Kerin O’Keefe,@kerinokeefe,Tenuta Casali 2013 Quartosole Sangiovese (Romagna),Sangiovese,Tenuta Casali
105071,France,"This wine is crisp, tight and mineral while also full of lively apple and citrus fruit. It offers concentration from old vines and a fresh, forward character that demands instant drinking.",Apremont Vieilles Vignes,89,19.0,France Other,Savoie,,Roger Voss,@vossroger,Philippe Viallet 2015 Apremont Vieilles Vignes Jacquère (Savoie),Jacquère,Philippe Viallet
105072,US,"This wine leaps out of the glass with aromas of peach, wet stone, lime and high-toned flowers. The palate drinks off dry, with vibrant stone-fruit and floral flavors that linger on the finish.",,89,20.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Poet's Leap 2015 Riesling (Columbia Valley (WA)),Riesling,Poet's Leap
105073,US,"Bantam Bubbly is a delightfully fun, fizzy blend of often-ignored hybrid grapes (Vidal Blanc, Seyval Blanc and Cayuga White). Just a touch sweet, as if glazed with honey and sugar cookie crumbles, it offers loads of sweet-tart lemon and lime flavors. Delicate effervescence and refreshing acidity make it irresistibly gulpable.",Bubbly Bantam,89,15.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Rooster Hill NV Bubbly Bantam Sparkling (Finger Lakes),Sparkling Blend,Rooster Hill
105074,US,"Elegant aromas of blackcurrant and black cassis combine with German-chocolate cake and concentrated violet oil scents on the nose of this bottling. It is soft and full on the palate, where mouth-coating tannins present flavors of earthy loam, black cherry and hint of burnt caramel on the finish.",Estate Reserve,89,30.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,San Simeon 2012 Estate Reserve Petite Sirah (Paso Robles),Petite Sirah,San Simeon
105075,Italy,"Aromas of wild berry, blue flower, tilled soil and a whiff of dark spice lead the nose on this luminous wine. Savory and smooth, the easy-drinking palate presents black cherry, star anise and clove while bright acidity and polished tannins provide the sleek framework.",,89,22.0,Tuscany,Rosso di Montalcino,,Kerin O’Keefe,@kerinokeefe,Le Chiuse 2014  Rosso di Montalcino,Sangiovese,Le Chiuse
