id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
20021,Italy,"This offers aromas and flavors of roasted coffee bean, toasted oak, ground black pepper and prune steeped in spirits. The palate has raspy tannins and lacks fruit richness, giving it a hard edge.",Canova,86,,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Ressia 2012 Canova  (Barbaresco),Nebbiolo,Ressia
20022,Italy,"Sawdust and toast aromas lead the nose. The palate offers oak extract, licorice and bitter powdered sage but not much fruit richness. Raspy tannins generate an astringent finish.",Currà Riserva,86,,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Sarotto 2010 Currà Riserva  (Barbaresco),Nebbiolo,Sarotto
20023,US,"This new vintage of the Zena Crown seems already faded. Light, tart strawberry fruit lacks concentration and carries a bit of bitter herb flavor. Tannins are earthy and the finish abrupt.",Zena Crown,86,40.0,Oregon,Eola-Amity Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Soléna 2013 Zena Crown Pinot Noir (Eola-Amity Hills),Pinot Noir,Soléna
20024,France,"Soft, dainty scents of pressed sweet pea, white raspberry and cherry dance in the bouquet, while pithy citrus and cherry-skin flavors unfold on the palate. The midpalate shows a touch of roundness, but brisk acidity and a slight bitterness lifts the close. Drink now.",Old Vines,86,12.0,Languedoc-Roussillon,Pays d'Oc,,Lauren Buzzeo,@laurbuzz,Villa des Anges 2014 Old Vines Rosé (Pays d'Oc),Rosé,Villa des Anges
20025,US,"Inviting floral notes open the aromatics of this wine. These evolve into a thick palate of melon and citrus, the finish light and high in acidity. Straightforward and balanced, it's a quaffer.",,86,19.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Wattle Creek 2014 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,Wattle Creek
20026,US,"This wine is a bit reluctant on the nose at first, eventually showing focused notes of honeysuckle, fresh-squeezed lime and kiwi. The palate is delicate and light, with apple cider and cut-pear flavors.",Ipso Facto,86,21.0,California,Central Coast,Central Coast,Matt Kettmann,@mattkettmann,Workman Ayer 2014 Ipso Facto Viognier (Central Coast),Viognier,Workman Ayer
20027,US,"Campfire smoke punctuates the opening of this intensely dense wine. It veers into jammy, syrupy territory, red and black berry fruit exploding at its juicy core.",Gamba Estate Vineyard Old Vine,86,45.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Gamba 2013 Gamba Estate Vineyard Old Vine Zinfandel (Russian River Valley),Zinfandel,Gamba
20028,France,"Ripe and juicy, this wine comes mainly from vines in the Mâcon region. Attractive yellow fruit flavors are filled out with spice and almond, accented by refreshing acidity. Drink now.",,86,,Burgundy,Bourgogne,,Roger Voss,@vossroger,Château de Pizay 2014  Bourgogne,Chardonnay,Château de Pizay
20029,Portugal,"Named after the impressive 10-mile long Vasco da Gama bridge that spans the Tagus estuary, this wine is soft, rounded and fruity. It has delicious, ready-to-drink flavors of ripe cherries and juicy plums. The fruit is sustained by the dry tannins and fresh acidity. Drink now.",10 Mile Bridge,86,,Península de Setúbal,,,Roger Voss,@vossroger,Cooperativa Agricola de Santo Isidro de Pegoes 2014 10 Mile Bridge Castelão (Península de Setúbal),Castelão,Cooperativa Agricola de Santo Isidro de Pegoes
20030,US,"Off dry and fruity, this simple wine tastes like peach juice, with a bit of citrus. It's pleasant but one-dimensional.",Aromatique,86,15.0,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine ,Cuckoo's Nest 2014 Aromatique Viognier-Gewürztraminer (Oregon),Viognier-Gewürztraminer,Cuckoo's Nest
20031,Italy,"This opens with aromas of toasted oak, coffee, ripe berry, sage and a whiff of citrus zest. On the palate, white pepper and coconut back up the core of dried cherry alongside astringent tannins, but it lacks fruit richness.",Bricco di Neive Riserva,86,78.0,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Dante Rivetti 2010 Bricco di Neive Riserva  (Barbaresco),Nebbiolo,Dante Rivetti
20032,US,"This wine comes from the original, own-rooted, 1965 plantings. It would be interesting to trace the ancestry of these vines, as such things were far less understood 50 years ago. Soft, round and fruity, this offers pleasant flavors of melon and apple. A dash of vanilla cookie coming through as it finishes.",Estate,86,22.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,David Hill 2014 Estate Pinot Blanc (Willamette Valley),Pinot Blanc,David Hill
20033,France,"Soft and creamy, this wine has a line of acidity that gives it great lift. Lime and ripe apples go with green plums to give both freshness and a tangy character. It's a wine to age a few months; drink from 2016.",,86,,Burgundy,Saint-Véran,,Roger Voss,@vossroger,Domaine Perraud 2013  Saint-Véran,Chardonnay,Domaine Perraud
20034,US,"Here is a friendly, fruity, medium-bodied wine with light apple and pear aromas. Off-dry flavors are more melony and floral, and the wine has a relatively soft texture. Made from old vines and fermented in stainless steel, it offers subtle charms.",Chileno Valley Vineyards,86,30.0,California,Marin County,North Coast,Jim Gordon,@gordone_cellars,Dutton-Goldfield 2014 Chileno Valley Vineyards Riesling (Marin County),Riesling,Dutton-Goldfield
20035,US,"Damp forest and dried cherry with cranberry combine on the nose and palate in this wine, sourced predominantly from Monterey County. Soft and silky it risks veering off balance once the oak begins to unwrap, becoming quite burly on the finish.",Winemaker's Blend,86,23.0,California,Sonoma County-Monterey County,California Other,Virginie Boone,@vboone,Ghost Pines 2013 Winemaker's Blend Pinot Noir (Sonoma County-Monterey County),Pinot Noir,Ghost Pines
20036,France,"This perfumed and wood-aged wine is so stylish. It is smooth in texture, paced with acidity and shows well-balanced red fruits. The wine finishes with fine acidity and delicious fruitiness. Drink now.",Tradition,91,40.0,Loire Valley,Sancerre,,Roger Voss,@vossroger,Domaine Bernard Fleuriet et Fils 2015 Tradition  (Sancerre),Pinot Noir,Domaine Bernard Fleuriet et Fils
20037,France,"Rich, full of citrus and ripe apple flavors, this is a sophisticated wine. The mineral texture and the dense fruit flavors offer a delicious take on Sauvignon Blanc, giving complexity and ripeness. Drink this wine from 2018.",La Terre des Anges,91,25.0,Loire Valley,Sancerre,,Roger Voss,@vossroger,Domaine Laporte 2016 La Terre des Anges  (Sancerre),Sauvignon Blanc,Domaine Laporte
20038,Italy,"This structured blend of Nero d'Avola, Petit Verdot, Syrah and a small percentage of other grape varieties offers cassis, mocha and underbrush aromas. The dense palate doles out prune, carob, licorice and pipe tobacco notes alongside velvety tannins. Enjoy through 2023.",Mille e una Notte,91,80.0,Sicily & Sardinia,Terre Siciliane,,Kerin O’Keefe,@kerinokeefe,Donnafugata 2012 Mille e una Notte Red (Terre Siciliane),Red Blend,Donnafugata
20039,US,"More orange or lightly blush than straw-hued, this is a fine single-vineyard wine. It's bone-dry, complex and sophisticated, with persistent pear and peach skin flavors, offering more detail and less obvious fruit than most Oregon Pinot Gris.",Hylo Vineyard,91,24.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Duck Pond 2016 Hylo Vineyard Pinot Gris (Willamette Valley),Pinot Gris,Duck Pond
20040,US,"Pommard and Dijon clones planted in 2001 fuel this tasty wine. Its dusty plum and black cherry fruit carries a touch of dark chocolate, all framed by firm yet polished tannins. Built to age, it can be enjoyed now with a good decanting.",Clay Court,91,60.0,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,@paulgwine ,Elk Cove 2015 Clay Court Pinot Noir (Chehalem Mountains),Pinot Noir,Elk Cove
20041,US,"This substantial, powerfully styled Pinot Noir is layered with tart, punchy red fruit. That rich core is laced with brown sugar, coffee, caramel and cola streaks. It was aged in 10% new French oak.",Bayliss-Bower Vineyard,91,42.0,Oregon,Willamette Valley,,Paul Gregutt,@paulgwine ,Ghost Hill 2014 Bayliss-Bower Vineyard Pinot Noir,Pinot Noir,Ghost Hill
20042,US,"Sourced from the estate's Bayliss-Bower vineyard, this reserve is a barrel selection that saw a touch more new oak (17%) than the regular bottling. It's tannic and a bit chewy, with lush black cherry fruit. Subtle cola and graphite suggestions add complexity.",Prospector's Reserve,91,55.0,Oregon,Willamette Valley,,Paul Gregutt,@paulgwine ,Ghost Hill 2014 Prospector's Reserve Pinot Noir,Pinot Noir,Ghost Hill
20043,France,"Ostentatiously ripe, this full-bodied wine hardly hides its richness. It's generous and packed with fruitiness. The acidity and the tighter texture are backdrops to this great burst of fruit. Drink now.",Les Montachins,91,25.0,Loire Valley,Sancerre,,Roger Voss,@vossroger,Gitton Père et Fils 2015 Les Montachins  (Sancerre),Sauvignon Blanc,Gitton Père et Fils
20044,Australia,"It's hard to believe such a wine can come from the Barossa, a region known for size and richness. But this is part of a new wave of Aussie Shiraz—medium in body and silky in style, with moderate alcohol levels. Healthy doses of oak impart notes of hickory smoke, cedar and vanilla to the plum fruit. Drink now–2025.",Breechens,91,18.0,South Australia,Barossa,,Joe Czerwinski,@JoeCz,Maverick 2014 Breechens Shiraz (Barossa),Shiraz,Maverick
20045,US,"A brick red in color, this bottling of an usually blended variety is quite compelling and delicious, starting with the intriguing nose of pine needle and smashed red plum. The palate picks up Mourvèdre's leathery hallmark, which gives rustic elegance to the red cherry and pine needle spice.",The Harvest of Beulah Land,91,32.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Waterloo 2015 The Harvest of Beulah Land Mourvèdre (Paso Robles),Mourvèdre,Waterloo
20046,Germany,Spice and saffron notes introduce this lavishly fruity sun-kissed wine. Pristine stone-fruit and pineapple flavors are delightfully plump but balanced in sweetness and jolted by shocks of lemon-lime acidity. This is gorgeously penetrating through a long lingering finish.,Cardinal Cusanus Stiftswein Wehlener Sonnenuhr Spätlese,91,25.0,Mosel,,,Anna Lee C. Iijima,,Weingut Stiftung St. Nikolaus-Hospital 2015 Cardinal Cusanus Stiftswein Wehlener Sonnenuhr Spätlese Riesling (Mosel),Riesling,Weingut Stiftung St. Nikolaus-Hospital
20047,New Zealand,"Dense and rich on the palate, this shows the concentration achieved in this coastal location. Snap pea, pineapple and nectarine elements combine for a harmonious whole that lingers on the finish, picking up more austere hints of wet stone. Drink now.",S1 Single Block Awatere Valley,91,30.0,Marlborough,,,Joe Czerwinski,@JoeCz,Yealands 2016 S1 Single Block Awatere Valley Sauvignon Blanc (Marlborough),Sauvignon Blanc,Yealands
20048,Argentina,"Extracted, grapy aromas suggest raisin and prune but this wine is not overtly overripe. In the mouth, it is grabby and a bit raisiny. Rich, heady flavors of mocha, fig and prune finish with chunky weight. Drink through 2020.",Black,91,40.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Zolo 2012 Black Malbec (Mendoza),Malbec,Zolo
20049,US,"Stainless steel fermented and bone-dry, this leesy, creamy wine balances lime, lemon and grapefruit flavors. Those citrus notes roll through richer dried apricot tones and into a balanced, persistent finish. Drink now and over the next two years.",,91,26.0,Oregon,Umpqua Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Abacela 2016 Viognier (Umpqua Valley),Viognier,Abacela
20050,US,"Consistent with the 2014 Confero, this blends multiple clones from five different vineyards. Its details are sharp, framing taut red fruit with a vein of licorice before resolving into dusty tannins. It delivers excellent length, muscle and definition.",Confero,91,29.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Aberrant Cellars 2015 Confero Pinot Noir (Willamette Valley),Pinot Noir,Aberrant Cellars
20051,France,"This is one of the entry-level ranges from this top producer. The wine is sophisticated. It has a strong mineral texture and fine ripe citrus and pear fruits shot through with acidity. With its finishing fruitiness, this is already an attractive wine, although it will be better from 2018.",La Moussière,91,34.0,Loire Valley,Sancerre,,Roger Voss,@vossroger,Alphonse Mellot 2016 La Moussière  (Sancerre),Sauvignon Blanc,Alphonse Mellot
20052,Portugal,"Wood-aged and ripe, this is a full, generous blend of Alicante Bouschet, Touriga Franca and Touriga Nacional. Full of rounded black fruits and firm tannins, it needs further aging to bring out the full suppleness and richness. Drink from 2019.",Monte dos Amigos Premium,91,25.0,Alentejano,,,Roger Voss,@vossroger,Casa Agricola Alexandre Relvas 2015 Monte dos Amigos Premium Red (Alentejano),Portuguese Red,Casa Agricola Alexandre Relvas
20053,Portugal,"Mature and with swathes of ripe fruit, this is a concentrated wine. Tannins give a firm core to the velvet-textured blackberry fruits. Richness and a sense of power are aided by the spice, pepper and dry aftertaste. Drink from 2018.",Monte Cascas Grande Reserva Old Vines,91,39.0,Douro,,,Roger Voss,@vossroger,Casca Wines 2012 Monte Cascas Grande Reserva Old Vines Red (Douro),Portuguese Red,Casca Wines
20054,US,"A blend of Merlot (50%), Cabernet Franc (40%) and Cabernet Sauvignon (10%), this aromatic wine brings aromas of funk, earth, truffle, fire pit, dried peat, herb and cherry. The flavors are soft, silky and refined, showing a sense of grace—a very pretty expression of a Bordeaux-style blend.",Flying Pig,91,95.0,Oregon,Walla Walla Valley (OR),Oregon Other,Sean P. Sullivan,@wawinereport,Cayuse 2014 Flying Pig Red (Walla Walla Valley (OR)),Bordeaux-style Red Blend,Cayuse
20055,US,"Just slightly off-dry, this excellent bottle mixes its ripe lemon, orange and papaya fruit with breakfast tea-like flavors. Its acidity is ample enough to keep the sweetness at bay, making it a fine, all-purpose wine that should please a wide variety of palates.",Three Vineyard,91,20.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Chehalem 2016 Three Vineyard Riesling (Willamette Valley),Riesling,Chehalem
20056,US,"Richly rewarding as a berry bramble, this wine is bright and refreshing within a softly layered texture of ripeness and a full body. Cinnamon and leather saddle complement the heady fruit.",,91,34.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Crux 2014 Zinfandel (Russian River Valley),Zinfandel,Crux
20057,US,"This is a powerful Pinot Noir that jumps toward the nose with black raspberry and other dark fruits as well as strong cedar and caramel aromas. Thick raspberry and rounded cherry flavors show on the sip, which enjoys strong and compelling spice notes of clove, star anise and even some licorice. Pair with steak.",Le Petite Grace,91,30.0,California,Monterey,Central Coast,Matt Kettmann,@mattkettmann,Diora 2015 Le Petite Grace Pinot Noir (Monterey),Pinot Noir,Diora
20058,US,"This private selection is nicely structured, pitting clean raspberry fruit against tight tannins. Those strong components are accented with touches of cola and earth and a subtle undercurrent of barrel toast.",Two Brothers' Private Selection,91,45.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Dois Irmãos 2015 Two Brothers' Private Selection Pinot Noir (Willamette Valley),Pinot Noir,Dois Irmãos
20059,France,"Prunelard (or Prunelart) is a Gaillac grape that had almost disappeared. Revived by a few enterprising producers, it produces a distinctly fruity, aromatic wine. This bottling's firm edge of tannins and juicy acidity contribute structure and intense fruitiness. Still bursting with youth, it should be aged for another year. Drink from 2018.",Le Monde en Parle,91,23.0,France Other,Vin de France,,Roger Voss,@vossroger,Domaine des Terrisses 2015 Le Monde en Parle Prunelard (Vin de France),Prunelard,Domaine des Terrisses
20060,France,"This wine comes from a single vineyard on the south bank of the Vienne river. It is ripe, perfumed and generously rich with concentrated blackberry fruit and balanced tannins. Some wood aging has broadened the wine rather than adding flavor. The wine could age another year with noticeable benefit, so drink from 2018.",Clos du Saut au Loup,91,20.0,Loire Valley,Chinon,,Roger Voss,@vossroger,Domaine Dozon 2015 Clos du Saut au Loup  (Chinon),Cabernet Franc,Domaine Dozon
20061,US,"This is technically a white wine but with eyes closed it could be taken for a big red. The color is orange, the aromas are earthy and extremely citric, while the flavors are laser focused on orange and lemon zest. Acidity and tannins coat the palate and give it a mouth-puckering grip. It's not for the meek, but the adventurous will love it.",Stone Crusher,91,32.0,California,El Dorado,Sierra Foothills,Jim Gordon,@gordone_cellars,Donkey & Goat 2015 Stone Crusher Roussanne (El Dorado),Roussanne,Donkey & Goat
20062,US,"This juicy coastal wine offers medium acidity and a lightness on the palate. It is a well-crafted, balanced effort, exuding wet stone, lemon zest, apple and white flower aromas and flavors.",,91,50.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Flowers 2015 Chardonnay (Sonoma Coast),Chardonnay,Flowers
20063,US,"From a site adjacent to the Pines vineyard, this rare Oregon Zinfandel deftly melds toast, sweet spice, buttered nut, espresso and black cherry flavors. It's big, bold, dark and delicious, with more lift than its high alcohol might suggest.",Volcano Ridge Vineyard,91,34.0,Oregon,Columbia Gorge (OR),Oregon Other,Paul Gregutt,@paulgwine ,Heart Catcher 2013 Volcano Ridge Vineyard Zinfandel (Columbia Gorge (OR)),Zinfandel,Heart Catcher
20064,Portugal,"This oak-aged wine is rich and intense. It is a ripe blend of Arinto and Viognier, with a pinch of Chardonnay. Together they give the wine its perfumed character, spiced and with a beautiful streak of acidity. Although ready to drink, the wine is young and will be better from 2018.",Maladinha Branco,91,41.0,Alentejano,,,Roger Voss,@vossroger,Herdade da Malhadinha Nova 2015 Maladinha Branco White (Alentejano),Portuguese White,Herdade da Malhadinha Nova
20065,US,"A toasty wood-smoke aroma meets firm, vivid and rather tart fruit flavors in this medium-bodied, elegant and cerebral wine. It has firm structure and good balance, as fine-grained tannins and tangy acidity support the red-cherry and raspberry flavors.",San Andreas Fault,91,60.0,California,Sonoma Coast,Sonoma,Jim Gordon,@gordone_cellars,Hirsch 2014 San Andreas Fault Pinot Noir (Sonoma Coast),Pinot Noir,Hirsch
20066,US,"This shows the superhigh alcohol that Zins from this vineyard often achieve. It's bone dry, but it has a heaviness and heat that make it Port-like, with black currant, prune and dark chocolate flavors.",Monte Rosso Vineyard,87,45.0,California,Sonoma Valley,Sonoma,,,Rosenblum 2010 Monte Rosso Vineyard Zinfandel (Sonoma Valley),Zinfandel,Rosenblum
20067,Italy,"Made using grapes from the celebrated Montegradella cru, this easy red offers quality fruit aromas of black cherry, cassis and jammy blackberry. On the finish, a spice note and a light shade of tobacco are recognizable.",Vigneti di Montegradella,87,15.0,Veneto,Valpolicella Classico Superiore,,,,Sartori 2009 Vigneti di Montegradella  (Valpolicella Classico Superiore),"Corvina, Rondinella, Molinara",Sartori
20068,US,"This is soft and gentle, with easy berry, herb, cola and sandalwood flavors. Drink now, as this is about as good as it will ever be.",,87,17.0,California,Sonoma County,Sonoma,,,Sebastiani 2008 Merlot (Sonoma County),Merlot,Sebastiani
20069,US,"The attack on this light-bodied sipper is unabashedly fruity, with loads of ripe peach and nectarine flavors. It balances out quite nicely with zippy acidity and a dry, steely finish. This is a noteworthy addition to the growing line up of Finger Lakes Grüner Veltliner.",Estate Reserve,87,16.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Stony Lonesome 2011 Estate Reserve Grüner Veltliner (Finger Lakes),Grüner Veltliner,Stony Lonesome
20070,Italy,"Produced by one of Valpolicella's best producers of Amarone, this offers a crisp citrus aroma followed by notes of peach, white almond and pear. It is crisp, compact and medium in length.",Capitel Tenda,87,18.0,Veneto,Soave Classico,,,,Tedeschi 2011 Capitel Tenda  (Soave Classico),Garganega,Tedeschi
20071,US,"This is the winery's fruitier, more accessible Syrah. Full bodied and fruity, it's fine introduction to Terre Rouge wines.",Les Cotes de l'Ouest,87,18.0,California,California,California Other,Virginie Boone,@vboone,Terre Rouge 2009 Les Cotes de l'Ouest Syrah (California),Syrah,Terre Rouge
20072,US,"This shows smooth, varietally correct fruit, however, the flavors are a bit muted. The softness is pleasant, but takes the lift out of the wine, finishing with drying tannins.",Seven Hills Vineyard,87,39.0,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Three Rivers 2009 Seven Hills Vineyard Cabernet Sauvignon (Walla Walla Valley (WA)),Cabernet Sauvignon,Three Rivers
20073,Spain,"This is roasted, savory and spicy up front, with solid berry aromas. It feels crisp and fresh, with a blend of cherry, strawberry and herb flavors. It's spicy, lively, fresh and clean on the finish.",Crianza,87,15.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Vaza 2008 Crianza  (Rioja),Tempranillo,Vaza
20074,Italy,"This is packed tightly with candied fruit, cassis, tar, licorice and dark caramel notes. It shows its age and probably should be consumed within the next year or two. The palate offers a clean, polished feel.",Anteprima,87,55.0,Veneto,Amarone della Valpolicella Classico,,,,Villa Spinosa 2006 Anteprima  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Villa Spinosa
20075,US,"This spicy white blend mixes Viognier, Sémillon and Pinot Gris. Notes of green berries and other green fruits—notably banana—all have an herbal underpinning.",Flygirl,87,15.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Airfield Estates 2011 Flygirl White (Yakima Valley),White Blend,Airfield Estates
