id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
90023,US,"This is great bargain for a white wine this stylish and tasty. A blend of five varieties, it's rich and ripe with flavors of tangerine, stonefruit, lime, vanilla, cream and honey, accented with crisp acidity. They all come together into a seamless, easy-drinking and slightly sweet sipper.",Bella Luce,87,13.0,California,Sonoma County,Sonoma,,,Ferrari-Carano 2012 Bella Luce White (Sonoma County),White Blend,Ferrari-Carano
90024,US,"It's nice to see veteran winery Murphy-Goode craft its most successful Pinot Noir in at least 15 years. Dry and polished, it's ready to drink now. The palate boasts a soft, silky texture and delicious cranberry and raspberry flavors. With production of 49,000 cases, it's easy to find.",,87,15.0,California,California,California Other,,,Murphy-Goode 2012 Pinot Noir (California),Pinot Noir,Murphy-Goode
90025,US,"A grassy hint of sweet pea is unusual in Chardonnay, but not entirely unpleasant. They bring an earthiness to otherwise straightforward tropical fruit and oak notes. Drink now.",Persephone Vineyard,87,28.0,California,Napa Valley,Napa,,,Peju 2012 Persephone Vineyard Chardonnay (Napa Valley),Chardonnay,Peju
90026,Italy,"Made from organically farmed Verdicchio, this dessert wine opens with apricot, pecan, tangerine and honey aromas that carry over to the syrupy palate alongside citrus, tangerine and almond flavors.",Passito,87,30.0,Central Italy,Verdicchio dei Castelli di Jesi,,Kerin O’Keefe,@kerinokeefe,Pievalta 2011 Passito  (Verdicchio dei Castelli di Jesi),Verdicchio,Pievalta
90027,Chile,"With heavy notes of botrytis and oak, this is reflective of the European style of sweet whites. The palate is fleshy but not terribly precise, while flavors of caramel, butter and baked apple finish modest and shy on acidity.",Late Harvest Tardío,87,,Maipo Valley,,,Michael Schachner,@wineschach,Santa Ema 2011 Late Harvest Tardío Sauvignon Blanc (Maipo Valley),Sauvignon Blanc,Santa Ema
90028,Italy,"This opens with aromas of butterscotch, lemon cream pie and ripe stone fruit. The palate starts off with rich apricot, apple and peach flavors, but it has a very warm palate that's dominated by evident alcohol sensations. It finishes on a bitter almond note.",Balciana,87,25.0,Central Italy,Verdicchio dei Castelli di Jesi Classico Superiore,,Kerin O’Keefe,@kerinokeefe,Sartarelli 2011 Balciana  (Verdicchio dei Castelli di Jesi Classico Superiore),Verdicchio,Sartarelli
90029,US,"Flinty lemon and caramel are flouted around rich layers of caramel and baked quince in this blend of two vineyard sites, both planted to Wente selection Chardonnay. The richness of the vineyards speaks loudly enough to call for only neutral oak to be used in aging. The finish brings a spark of pineapple and mango custard.",La Sereinité,93,70.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Lynmar 2013 La Sereinité Chardonnay (Russian River Valley),Chardonnay,Lynmar
90030,Portugal,"A blend based on Alicante Bouschet, this ripe and rich wine is appropriately dark in color. It is a firm wine, full of juicy black plum fruits and dense tannins. With weight and considerable richness, it is a complex wine that is developing slowly but surely. Drink from 2018.",Ponte das Canas,93,22.0,Alentejo,,,Roger Voss,@vossroger,Mouchão 2011 Ponte das Canas Red (Alentejo),Portuguese Red,Mouchão
90031,Italy,"Attractive floral scents of crushed rose and pressed violet are joined by perfumed berry and a hint of menthol. The elegant, focused palate delivers wild cherry, raspberry, white pepper, clove and chopped herb alongside a firm network of fine-grained tannins. It's still young and tight but loaded with finesse. Drink 2019–2031.",Cannubi,93,100.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Paolo Scavino 2011 Cannubi  (Barolo),Nebbiolo,Paolo Scavino
90032,France,"This single-parcel, partially barrel-fermented Champagne is in effect a Blanc de Noirs. If all that sounds complicated (and so does the name of the wine), the wine itself is much easier to appreciate. It is certainly rich, with a touch of tannin and mineral texture. Full of ripe white fruits, it offers good acidity at the end. It could age longer; drink from 2017.",Fins Lieux No 1 Millésimé Grand Cru Brut,93,70.0,Champagne,Champagne,,Roger Voss,@vossroger,Pehu-Simonet 2010 Fins Lieux No 1 Millésimé Grand Cru Brut Pinot Noir (Champagne),Pinot Noir,Pehu-Simonet
90033,Germany,"The 2014 vintage produced so many standouts for St. Urbans-Hof, it's hard to decide on favorites, but this luminous Spätlese pulls quite a bit of weight for its dimunitive price tag. While delicate in frame, it's dramatic in composure, shifting from floral fruity exuberance to waxy, mineral and taut in each sip. It's drinking gorgeously now but should hold well, and perhaps improve, through at least 2020.",Schodener Saarfeilser Marienberg Spätlese Erste Lage,93,25.0,Mosel,,,Anna Lee C. Iijima,,St. Urbans-Hof 2014 Schodener Saarfeilser Marienberg Spätlese Erste Lage Riesling (Mosel),Riesling,St. Urbans-Hof
90034,US,"Gorgeous fruit aromas and flavors fill out this plush-textured and softly balanced wine. It offers ripe black cherry and raspberry tones and a full body, but has a delightful, light touch on the palate. The finish lingers nicely, too.",Anderson Valley,93,44.0,California,Anderson Valley,,Jim Gordon,@gordone_cellars,Stemmler 2013 Anderson Valley Pinot Noir (Anderson Valley),Pinot Noir,Stemmler
90035,US,"An oily character of tangerine skin, peach flesh and condensed nuts meets with caramel, pinched soda and cut stone-fruit freshness on the nose of this top bottling from the Los Gatos producer. The palate shows ripe Granny Smith apple flesh, seared pears and almond oil, with a sea-salt splash on the finish.",Diana's,93,70.0,California,California,California Other,Matt Kettmann,@mattkettmann,Testarossa 2013 Diana's Chardonnay (California),Chardonnay,Testarossa
90036,US,"The fantastic nose pitches French toast together with Meyer lemon pith, crushed rock, struck match and a slight sour-cream element. This wine is immediately lively on the tongue, with lots of but not overdone acidity. Yeasty toast flavors are cut by lemon and poached pear on a racy and focused palate.",La Rinconada Vineyard,93,48.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Testarossa 2013 La Rinconada Vineyard Chardonnay (Sta. Rita Hills),Chardonnay,Testarossa
90037,Germany,"Spicy orange rind and sunny tangerine notes offset steely shards of lime and mineral in this bracing, deeply concentrated Riesling. The midpalate smooths out richly, glazed by a sheen of lanolin that stretches out the finish. Drinks beautifully already, but should improve through 2020.",Saulheimer Probstey Trocken,93,43.0,Rheinhessen,,,Anna Lee C. Iijima,,Thörle 2013 Saulheimer Probstey Trocken Riesling (Rheinhessen),Riesling,Thörle
90038,Italy,"Classic Nebbiolo aromas of red berry, leather, crushed flower and a balsamic note unfold in the glass. The full-bodied palate doles out juicy black cherry, licorice and tobacco alongside firm, refined tannins. Drink 2018–2026.",,93,49.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Mirafiore 2011  Barolo,Nebbiolo,Mirafiore
90039,US,"Made by Robert Foley, a sought-after winemaker in the Napa Valley, this older-vintage Cab evokes mocha-chocolate fudge bar in aroma and secondary flavors, accompanied by strong, full-bodied jolts of blackberry jam. Brooding, soft and lightly spicy in clove, it finishes with elusive hints of pencil and cedar.",,93,95.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Padis 2010 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Padis
90040,France,"A blending of recent good vintages, this young-tasting Champagne is at the delicious fruit stage. It is crisp, citrus-flavored and bright with fruitiness. As it develops, the more mineral texture will come through, giving a richer, impressive wine that retains a zesty character. Ideally wait a few months after purchase before drinking.",Sélection Belles Années Blanc de Blancs Brut,93,45.0,Champagne,Champagne,,Roger Voss,@vossroger,Pierre Gimonnet et Fils NV Sélection Belles Années Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,Pierre Gimonnet et Fils
90041,Portugal,"This blend of Touriga Nacional and Castelão has produced an impressive wine that is packed with rich tannins and a dark brooding structure. Intense acidity cuts through the rich, powerful texture to give a fresh aftertaste. It is still young, so drink from 2018.",Terras do Anjo Tinto,93,30.0,Lisboa,,,Roger Voss,@vossroger,Quinta do Pinto 2012 Terras do Anjo Tinto Red (Lisboa),Portuguese Red,Quinta do Pinto
90042,Portugal,"The Herdade da Boavista vineyard has produced a serious powerful wine. It has dark tarry tannins with concentrated black fruits and a dense structure. It is big and solid in all senses, while still keeping a surprising amount of elegance with its fresh fruits and juicy aftertaste. Drink from 2018.",Outeiro,93,35.0,Alentejano,,,Roger Voss,@vossroger,Terras de Alter 2012 Outeiro Red (Alentejano),Portuguese Red,Terras de Alter
90043,Germany,"Primary yet deeply complex, this powerful Auslese juxtaposes intense mineral complexities against a bounty of luscious white grapefruit, yellow plum and lemon flavors. Though it feels so lithe in texture, it builds in fruit and smoky mineral tones, catapulted by a brisk line of acidity. It drinks beautifully now, but should deepen through 2025 and hold even longer.",Wehlener Sonnenuhr Auslese Erste Lage,93,43.0,Mosel,,,Anna Lee C. Iijima,,S.A. Prüm 2012 Wehlener Sonnenuhr Auslese Erste Lage Riesling (Mosel),Riesling,S.A. Prüm
90044,US,"Two-thirds Pinot Noir and one-third Chardonnay, this aged a decade in bottle on the yeast, before being disgorged in August 2015. Amazingly fresh, it bursts with subtle, well-integrated flavors of citrus rind, peach, almond and pastry. The length and imposing structure suggest it can age for another decade. Drink now through 2025.",Extended Tirage Brut,93,75.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Argyle 2005 Extended Tirage Brut Sparkling (Willamette Valley),Sparkling Blend,Argyle
90045,Germany,"Heady notes of saffron and pollen lend a savory spicy tone to honey-kissed chamomile and white grapefruit flavors in this dazzling auslese. Shocks of lemon-lime awaken the midpalate, leading to a long crystalline finish.",Berncasteler Doctor Auslese,93,40.0,Mosel,,,Anna Lee C. Iijima,,Dr. H. Thanisch (Erben Müller-Burggraef) 2013 Berncasteler Doctor Auslese Riesling (Mosel),Riesling,Dr. H. Thanisch (Erben Müller-Burggraef)
90046,Germany,"Rich succulent black cherry and berry notes mingle with swathes of ripe bramble and dried sage in this bold full-bodied Pinot Noir. Unabashedly luscious and fringed by a feathery fray of tannins, its forward but refined nature is appealing now.",Schwarzer Adler Franz Anton,93,42.0,Baden,,,Anna Lee C. Iijima,,Franz Keller 2013 Schwarzer Adler Franz Anton Pinot Noir (Baden),Pinot Noir,Franz Keller
90047,US,"Aiming to highlight one Cab clone grown in the dusty soils of the appellation, this well-crafted wine remains tight in grippy tannins for the meantime. Just enough compelling notes of cedar, grenadine, red cherry and truffle hit the palate to suggest further aging. Drink from 2017–2027.",Clone 4,93,145.0,California,Rutherford,Napa,Virginie Boone,@vboone,Beaulieu Vineyard 2012 Clone 4 Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Beaulieu Vineyard
90048,US,"Rich and layered on the nose, this wine shows peppercorn, bacon fat and blackberry jam aromas. It is full and soft on the palate, with deeply rich yet still a tad tart boysenberry and elderberry fruit as well as an asphalt-driven grip.",Purisima Mountain Vineyard,93,32.0,California,Ballard Canyon,Central Coast,Matt Kettmann,@mattkettmann,Beckmen 2013 Purisima Mountain Vineyard Syrah (Ballard Canyon),Syrah,Beckmen
90049,US,"On the wonderfully plump, dense and floral nose, this wine shows blackberry jam, black cherry, allspice, wet river stones and lilac aromas. The palate packs plenty of earthy tones, from juniper and asphalt to eucalyptus and black pepper, proving quite complex and layered.",Garys Vineyard,93,65.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Bernardus 2013 Garys Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Bernardus
90050,US,"Among a fascinating array of low-alcohol Pinots from this producer, this is the standout. Bright, tart raspberry fruit, immaculately clean and refreshing, is backed with crystalline minerality. There's a touch of wet cement and a persistent, engaging finish.",Sunnyside Vineyard,93,48.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Big Table Farm 2013 Sunnyside Vineyard Pinot Noir (Willamette Valley),Pinot Noir,Big Table Farm
90051,Italy,"Here's a bold, full-bodied red that opens with aromas of mature dark berry, Alpine herb, wild flower, and a whiff of menthol. The firm, radiant palate offers bright red cherry, baking spice, licorice and sage alongside bracing tannins and vibrant acidity. It's still young and needs time to develop but already boasts classic Nebbiolo sensations. Drink after 2021.",Ravera,93,80.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Cagliero 2011 Ravera  (Barolo),Nebbiolo,Cagliero
90052,France,"Dense and concentrated, this is a wine with a long-term future. Ripe apricot and apple flavors are cut with acidity. Equally, the tight, tense structure shapes a rich wine, taut and with a steely texture. It is serious while also likely to be delicious. Drink from 2019.",Bougros Grand Cru,93,65.0,Burgundy,Chablis,,Roger Voss,@vossroger,Domaine Chenevières 2014 Bougros Grand Cru  (Chablis),Chardonnay,Domaine Chenevières
90053,France,"Just beginning to soften, this is turning into a finely crafted, fruity wine with a tense, mineral structure. It is complex, ripe, packed with apples and with acidity. Taut, it needs to develop further. Drink from 2018.",Clos du Papillon,93,45.0,Loire Valley,Savennières,,Roger Voss,@vossroger,Domaine des Baumard 2012 Clos du Papillon  (Savennières),Chenin Blanc,Domaine des Baumard
90054,Italy,"Forest floor, truffle, wild berry and a whiff of grilled herb unfold on this full-bodied red. The savory, structured palate displays ripe black cherry, crushed raspberry, licorice, clove and a hint of chewing tobacco alongside a firm, tannic backbone. Drink 2019–2031.",Cascina Nuova,93,58.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Elvio Cogno 2011 Cascina Nuova  (Barolo),Nebbiolo,Elvio Cogno
90055,Italy,"This structured wine opens with a quintessential Nebbiolo nose of wild berry, baking spice, grilled herb, fragrant blue flower and a balsamic note. The bracing palate delivers wild cherry, raspberry, clove, licorice and a smattering of chopped herb alongside brisk acidity and tightly knit tannins. Drink 2019–2031.",Castellero,93,45.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Giacomo Fenocchio 2011 Castellero  (Barolo),Nebbiolo,Giacomo Fenocchio
90056,US,"Bright and balanced, this is a fine wine from an exceptional vineyard site that coaxes a lovely combination of elegance and complexity from the grapes. Opulent on the nose in caramel and quince, it's layered and lengthy, even viscous toward the finish, ending with depth and a touch of vanilla. Drink now through 2021.",Charles Heintz Vineyard,92,55.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Migration 2013 Charles Heintz Vineyard Chardonnay (Sonoma Coast),Chardonnay,Migration
90057,US,"Ken Wright recently sold the vineyard to Angela Estate, but continues to make these wines for the owners. The 2013 is sleek and refined, with pristine clarity. Let it breathe and it warms into nicely rounded flavors of cherry fruit, along with highlights of orange peel and pekoe tea. Finishing notes suggest coffee grounds and dark chocolate.",Abbott Claim,92,60.0,Oregon,Willamette Valley,,Paul Gregutt,@paulgwine ,Angela Estate 2013 Abbott Claim Pinot Noir,Pinot Noir,Angela Estate
90058,US,"Rich and creamy, this stylish, concrete-egg-fermented Pinot Gris is both muscular and fleshy. Generous fruit flavors combine pear and peach with highlights of orange peel and citrus. The flavors continue through a long, clean finish.",Ab Ovo,92,48.0,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Archery Summit 2014 Ab Ovo Pinot Gris (Dundee Hills),Pinot Gris,Archery Summit
90059,US,"Sometimes a Sauvignon Blanc this dry, acidic and low in alcohol can be unbalanced, but this one hits it out of the park. With tastes of citrus zest, white peach, green apple and spice, it's just a beautiful apèritif wine, and also is ideal supporting roast chicken, bruschetta with chèvre, and grilled veggies.",,90,17.0,California,Mendocino,,,,Navarro 2007 Sauvignon Blanc (Mendocino),Sauvignon Blanc,Navarro
90060,US,"Nicely made, this enters the palate with confidence and strikes a juicy pose, layered with white peach, apricot and pear. The fruit flavors gather strength in the midpalate, dappling in bits of baking spice, cinnamon and custard, and then gently fading into a smooth, supple finish. Classy winemaking here; this is a lovely, fruit-driven bottle with extra dimensions of texture and spice.",,90,16.0,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine ,Rex Hill 2006 Pinot Gris (Oregon),Pinot Gris,Rex Hill
90061,Italy,"Quartz is one of the best, if not the best Sauvignon from Italy. The wine's smooth density and elegant mouthfeel sets it apart: it delivers accents of exotic fruit, green melon and white flower and its natural sophistication makes it a perfect companion to lobster.",Quarz,90,54.0,Northeastern Italy,Alto Adige,,,,Cantina Terlano 2006 Quarz Sauvignon (Alto Adige),Sauvignon,Cantina Terlano
90062,France,"Still young, this wine shows the firm tannins of ripe Malbec, allied with some equally tannic Tannat. At this stage its berry fruits and acidity will cut through grilled red meats with ease. In 4–5 years, the richness of the wine will come through.",,90,49.0,Southwest France,Cahors,,Roger Voss,@vossroger,Clos Triguedina 2005 Red (Cahors),Red Blend,Clos Triguedina
90063,France,"Benefiting from the heat of 2003, here is a wine that is almost Burgundian in its richness. There is a hint of toast, of ripe apricots and a smooth, creamy texture. It's certainly atypical, even though there is a finishing streak of acidity.",Le L d'Or de Pierre Luneau,90,,Loire Valley,Muscadet Sèvre et Maine,,Roger Voss,@vossroger,Domaine Luneau-Papin 2003 Le L d'Or de Pierre Luneau  (Muscadet Sèvre et Maine),Melon,Domaine Luneau-Papin
90064,France,"This is a fascinating wine, just by reading the list of grapes in the blend: Duras, Braucol, Syrah and Cabernet Sauvignon. The first two, local grapes, lend a rough edge of tannins, which demands aging, but also give flavors of herbs, wild thyme and solid meaty character. The roundness comes from the ripe Syrah, which adds perfume.",Renaissance,90,26.0,Southwest France,Gaillac,,Roger Voss,@vossroger,Domaine Rotier 2004 Renaissance Red (Gaillac),Red Blend,Domaine Rotier
90065,Spain,"Fillaboa ranks among the most consistent high-quality producers of Albariño. This vintage delivers fresh lemon, melon and apple aromas. The palate is pointed but with some leesy richness and flavors of lemon, lime and stones. Finishes in mouthwatering style, with pineapple essence as the final act.",,90,19.0,Galicia,Rías Baixas,,Michael Schachner,@wineschach,Fillaboa 2007 Albariño (Rías Baixas),Albariño,Fillaboa
90066,US,"A lovely Syrah, dry, rich and deeply structured. Appeals immediately   for currant, mocha, Provençal herb and peppery spice flavors that have an exotic edge of balsam-splashed grilled Portobellos. Best now and through 2009.",,90,19.0,California,Sonoma County,Sonoma,,,Novy 2006 Syrah (Sonoma County),Syrah,Novy
90067,US,"This excellent Pinot Gris brings crisp, enticing flavors that perfectly mix pear skin, citrus and spice with a finish that somehow evokes coffee grounds and caramel. Huh? Don't know how that happens, but what a riot of flavor in such a simple wine. Better yet, the alcohol rests at an unbelievable 12.5%—unheard of in the last two decades. Tart and juicy, this is as European as it gets in Oregon.",,90,14.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Spindrift Cellars 2007 Pinot Gris (Willamette Valley),Pinot Gris,Spindrift Cellars
90068,Chile,"For Chilean Sauvignon Blanc with character, style and panache, Kingston Family's Cariblanco is a perennial pace-setter. There's mineral, sea air and tropical fruit aromas to get it going. Next in line is a flush palate of passion fruit and green apple. Finishes long and stylish, with elegance.",Cariblanco,90,16.0,Casablanca Valley,,,Michael Schachner,@wineschach,Kingston Family 2007 Cariblanco Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Kingston Family
90069,France,"Smooth, ultra-rich, ripe wine, packed with dense but sweet tannins, warm southern herbs and black plum flavors. There are layers of toasty wood here, blending well with the fruit tannins. The effect is big, powerful, but there is acidity as well, just edging the concentration.",Cuvée Sainte Hélene,90,50.0,Languedoc-Roussillon,Languedoc,,Roger Voss,@vossroger,Mas Belles Eaux 2005 Cuvée Sainte Hélene Red (Languedoc),Rhône-style Red Blend,Mas Belles Eaux
90070,US,"From one of the best Zinfandel producers in Napa Valley comes this likeable, balanced bottling. It's rich and spicy and succulent, yet complex and authoritative, and should develop over several years. Shows Zin's briary, crushed wild berry and anise character, with impeccable balance and finesse.",Blocks 7 & 22,90,30.0,California,Napa Valley,Napa,,,Hendry 2006 Blocks 7 & 22 Zinfandel (Napa Valley),Zinfandel,Hendry
