id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
25010,US,"Delicious. This is a full-bodied blush bubbly with instant appeal, from the coppery color to the long, spicy finish. Shows lush flavors of creamy raspberries and red cherries, brioche, vanilla and cinnamon spice, with a nutty sweetness. Elegant and complex. Drink now.",Cuvée de la Pompadour Brut Rosé,93,36.0,California,Carneros,Napa-Sonoma,,,Domaine Carneros NV Cuvée de la Pompadour Brut Rosé Sparkling (Carneros),Sparkling Blend,Domaine Carneros
25011,US,"This is one of the few Cab Francs in California that works on its own. It's really a gorgeous wine, showing the full-bodied firmness of Cabernet Sauvignon, but without the tannic weight and density. The flavors veer toward scrumptious red cherries, red currants, milk chocolate and anise, with a dry, complex finish. Lovely with a fine grilled steak and rosemary new potatoes.",,93,60.0,California,Sonoma County,Sonoma,,,Pride Mountain 2006 Cabernet Franc (Sonoma County),Cabernet Franc,Pride Mountain
25012,US,"The dryness and length of this Pinot Noir make it especially recommendable. It just feels lush and important in the mouth, offering a wealth of cherry, raspberry, currant, mocha and spice flavors, with a meaty note of beef jerky. Should develop for a good six years in the bottle.",Hein Vineyard,93,44.0,California,Anderson Valley,,,,Rockroom Winemaking Cooperative 2006 Hein Vineyard Pinot Noir (Anderson Valley),Pinot Noir,Rockroom Winemaking Cooperative
25013,Chile,"Montes Folly is the benchmark by which all other Chilean Syrahs must measure themselves. Yes, it's entirely New World in its approach, but how can you gripe about such a potent brew of balsam wood, tanned leather, licorice, mineral and monster black fruit? The palate is big but balanced by live-wire acidity, and even at 15% alcohol it's harmonious. A real winner; one of the best Folly wines to date.",Folly,93,95.0,Santa Cruz,,,Michael Schachner,@wineschach,Montes 2006 Folly Syrah (Santa Cruz),Syrah,Montes
25014,US,"From the winery's Annapolis Vineyard, at the cool, northern tip of the “true” Sonoma Coast, comes this chunky young Pinot Noir. Although the grapes were destemmed before fermentation, the tannins are significant, a reflection of the low yields and tough skins the berries develop. In fact, the wine is almost Zinny in its full body and spicy, briary fruit. It clearly needs time. Best after 2011.",Far Coast,93,70.0,California,Sonoma Coast,Sonoma,,,Hartford Court 2007 Far Coast Pinot Noir (Sonoma Coast),Pinot Noir,Hartford Court
25015,Chile,"Ripe, smooth and pure, with aromas of asphalt, tobacco and cedar-lined cigar box along with dry, elevated fruit. The palate is balanced to a tee, with floral, fresh flavors of berry, cola, herbs and tobacco. Seña has been on a roll lately, and this vintage is entirely inviting, balanced and savory. Drinkable now, but best from 2010 to 2013.",,93,78.0,Aconcagua Valley,,,Michael Schachner,@wineschach,Seña 2006 Red (Aconcagua Valley),Bordeaux-style Red Blend,Seña
25016,Austria,"Martin Mittelbach rolls out this intense, concentrated wine, which packs spice, ripe pineapple and apricots and a final floral character that fills the mouth. A wine to age for at least four years. Screwcap.",Höhereck,93,40.0,Wachau,,,Roger Voss,@vossroger,Tegernseerhof 2008 Höhereck Grüner Veltliner (Wachau),Grüner Veltliner,Tegernseerhof
25017,Italy,"Opulence and intensity set this wine apart and place it high on a list of the world's best sparkling wines. Made with creamy Chardonnay grapes, the brilliant bubbly delivers complexity and harmony thanks to its deep shadings of mature fruit, mineral and yeast. Fabulous.",Riserva del Fondatore,93,90.0,Northeastern Italy,Trento,,,,Giulio Ferrari 1999 Riserva del Fondatore Chardonnay (Trento),Chardonnay,Giulio Ferrari
25018,Italy,"This is a lovely and impressive sparkler with luminous intensity and more than a decade of careful aging. Aromas recall cedar wood, pineapple, apricot and hazelnut. It's an evolved and opulent wine with loads of personality and density.",Brut,92,85.0,Lombardy,Franciacorta,,,,Ca' del Bosco 1996 Brut Sparkling (Franciacorta),Sparkling Blend,Ca' del Bosco
25019,US,"Always pretty, always polished, St. Jean's '05 Cinq Cepages is a solid red wine that drinks well now and should develop with a few years in the cellar. It's dry and firm in tannins, with flavors of blackberries, cassis and new smoky oak, marked by a soft texture of finely ground tannins.",Cinq Cepages,92,75.0,California,Sonoma County,Sonoma,,,Chateau St. Jean 2005 Cinq Cepages Cabernet Sauvignon (Sonoma County),Cabernet Sauvignon,Chateau St. Jean
25020,US,"Shows the soft tannins and slight herbal quality of a top Alexander Valley Cab, along with low-yield mountain concentration of red and black currants, mocha and spice. Drink this polished, supple wine through 2012.",Highland Estates Hawkeye Mountain,92,60.0,California,Alexander Valley,Sonoma,,,Kendall-Jackson 2006 Highland Estates Hawkeye Mountain Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Kendall-Jackson
25021,France,"Mesnil sur Oger is at the pinnacle of Chardonnay in the Côte des Blancs of Champagne. This complex, rich wine is full and creamy initially. Then a dry core of pure grapefruit and lime kicks in, giving a line of purity and freshness that goes right through to the lingering finish.",Le Mesnil sur Oger Grand Cru Blanc de Blancs Brut,92,,Champagne,Champagne,,Roger Voss,@vossroger,Pascal Doquet NV Le Mesnil sur Oger Grand Cru Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,Pascal Doquet
25022,France,"With its fruit and acidity well in balance, this lively, bright wine shows fresh cherry flavors as well as some firmer tannins. The structure is light with fragrant aromas and a touch of spice. Wait until 2015 for this wine to be its best.",,88,14.0,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Trenel Fils 2013  Beaujolais-Villages,Gamay,Trenel Fils
25023,New Zealand,"The cherry fruit seems fairly delicate and supple, but it's firmly supported by walls of cedar and vanilla and glides to a silky, mouthwatering finish. If you like your Pinots with a substantial coat of oak, you'll like this even more. Drink now–2018.",T Letter Series,88,32.0,Marlborough,,,Joe Czerwinski,@JoeCz,Brancott 2011 T Letter Series Pinot Noir (Marlborough),Pinot Noir,Brancott
25024,Italy,"This straightforward wine is still rather closed but slowly reveals delicate aromas of violets, wet soil and berries. The palate is on the austere side, offering red cherry, white pepper and clove alongside bracing tannins.",Riserva Campoalto,88,24.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Casuccio Tarletti 2009 Riserva Campoalto  (Chianti Classico),Sangiovese,Casuccio Tarletti
25025,US,"A veritable harvest of sun-kissed peaches and melons, this is an unabashedly forward, fruity dry-style Riesling. Juicy and ripe with soft streaks of acidity, it should be enjoyed now for it's youthful glory.",Dry,88,15.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Chateau Lafayette Reneau 2013 Dry Riesling (Finger Lakes),Riesling,Chateau Lafayette Reneau
25026,France,"Mont-Redon's Lirac is a medium-bodied, supple blend of 70% Grenache, 20% Syrah and 10% Mourvèdre. Cherry, cinnamon and leather notes all make appearances, backed by nearly creamy-textured tannins. It's a smooth, easy-drinking red for drinking now–2017.",,88,25.0,Rhône Valley,Lirac,,Joe Czerwinski,@JoeCz,Château Mont-Redon 2011 Red (Lirac),Rhône-style Red Blend,Château Mont-Redon
25027,Italy,"Blue flower, sweet baking spices, ripe cherry and black raspberry sensations come together in this smooth, savory wine. Supple tannins and lively acidity support the juicy fruit palate.",3 Utin,88,26.0,Piedmont,Langhe,,Kerin O’Keefe,@kerinokeefe,Ciabot Berton 2012 3 Utin Nebbiolo (Langhe),Nebbiolo,Ciabot Berton
25028,US,"Cranberry and currant dominate this restrained wine, wound up in tannins with a streak of sage accented by black pepper. On the finish expect deeper layers of chocolate and vanilla-caramel.",,88,38.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Clos du Val 2011 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Clos du Val
25029,Chile,"Toasty oak, wood smoke and baked white-fruit aromas carry the nose. Juicy, cidery acidity bolsters flavors of hickory and bitter peach pit, while apple and woodspice flavors dominate the finish on what amounts to a woody but tangy wine.",Amelia Limited Release,88,50.0,Casablanca Valley,,,Michael Schachner,@wineschach,Concha y Toro 2012 Amelia Limited Release Chardonnay (Casablanca Valley),Chardonnay,Concha y Toro
25030,Chile,"Cool, foresty, woodsy aromas of smoky berry fruits are solid and well formed. This blend of Cab Sauvignon, Merlot and Syrah is chunky, with tannic grab and freshness. Flavors of baked, herbal berry fruits are spicy and earthy, while mint, licorice root and loamy notes define the finish.",Finis Terrae,88,26.0,Maipo Valley,,,Michael Schachner,@wineschach,Cousiño-Macul 2010 Finis Terrae Red (Maipo Valley),Red Blend,Cousiño-Macul
25031,France,"Structured and still dense, this will need aging to bring out all the fruit. For now, it has a dark, textured character, full of tannins and minerality. It just hints at the juicy acidity that will follow. Drink from 2015.",,88,22.0,Beaujolais,Morgon,,Roger Voss,@vossroger,Domaine de la Combe au Loup 2012  Morgon,Gamay,Domaine de la Combe au Loup
25032,Italy,"Morello cherry, black raspberry, dill, spearmint, underbrush and cinnamon-spice sensations all come together on this round, easy-drinking wine. There's no complexity, but it's soft with attractive fruit and ready to enjoy now.",,88,18.0,Tuscany,Rosso di Montalcino,,Kerin O’Keefe,@kerinokeefe,Fattoria La Lecciaia 2012  Rosso di Montalcino,Sangiovese,Fattoria La Lecciaia
25033,Italy,"Here's a casual but extremely enjoyable wine made with 85% Sangiovese and 15% Merlot and Cabernet Sauvignon. It boasts ripe black cherry and red currant flavors accented with notes of mocha, white pepper and clove alongside silky-smooth tannins.",San Felo,88,25.0,Tuscany,Morellino di Scansano,,Kerin O’Keefe,@kerinokeefe,Fattoria San Felo 2011 San Felo  (Morellino di Scansano),Red Blend,Fattoria San Felo
25034,France,"This ripe wine has a full-bodied character that is then cut with acidity. It's juicy and fruity, with a good depth of flavor. The texture is firm, still young and needing until 2015 to age.",Domaine de la Madonne des Loges,88,14.0,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Georges Duboeuf 2013 Domaine de la Madonne des Loges  (Beaujolais-Villages),Gamay,Georges Duboeuf
25035,France,"Ripe cherries dominate this rounded, full-in-the-mouth wine. An attractive smoky character enhances the red fruits and balanced acidity. The wine is developing, still young and fruity and bright with freshness at the end.",Domaine des Trois Vallons,88,14.0,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Georges Duboeuf 2013 Domaine des Trois Vallons  (Beaujolais-Villages),Gamay,Georges Duboeuf
25036,France,"With rich fruits, this is a ripe and full-bodied wine. With ease and concentration, it handles considerable youthful acidity plus berry fruits and structure. It should be fully integrated by the beginning of 2015.",Flower Label,88,13.0,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Georges Duboeuf 2013 Flower Label  (Beaujolais-Villages),Gamay,Georges Duboeuf
25037,Austria,"Notes of orange peel lend interest to this copper-glinting, citrussy fizz. The bubbles are fine and persistent, and there is both a yeasty backdrop and some earthiness. An interesting, softly pink number that will come into its own with a selection of canapés.",Brut Rosé,88,29.0,Österreichischer Sekt,,,Anne Krebiehl MW,@AnneInVino,Graf Hardegg 2010 Brut Rosé Sparkling (Österreichischer Sekt),Sparkling Blend,Graf Hardegg
25038,US,"Lots of fresh apple and tangy white peach flavor make this light-bodied wine attractive and appetizing. The flavors have great focus, the balance is bright and the alcohol is low.",,88,10.0,California,California,California Other,Jim Gordon,@gordone_cellars,McManis 2013 Pinot Grigio (California),Pinot Grigio,McManis
25039,US,"Accented by notes of apple and melon, it's lightly spritzy with a textured feel and a touch of sugar.",,88,16.0,Washington,Washington,Washington Other,Sean P. Sullivan,@wawinereport,6 Under 2013 Pinot Gris (Washington),Pinot Gris,6 Under
25040,Spain,"Fresh, minerally red-fruit aromas suggest raspberry and plum. This is juicy, crisp and nicely cut for under-$10 wine. A firm grip delivers both tannic bite and finesse, while pure red-fruit flavors suggest freshness.",Imus Selection,88,9.0,Catalonia,Montsant,,Michael Schachner,@wineschach,Agricola Falset-Marca 2012 Imus Selection Red (Montsant),Red Blend,Agricola Falset-Marca
25041,US,Stillwater Creek Vineyard was the source for this lightly spicy Sangiovese. Sour cherry candy and cayenne chocolate flavors combine gracefully in a wine that is balanced and crafted for near-term enjoyment.,Heritage Series di Donato,88,25.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Ancestry 2012 Heritage Series di Donato Sangiovese (Columbia Valley (WA)),Sangiovese,Ancestry
25042,US,"Modeled on a Right Bank, Bordeaux-style blend, this is 75% Merlot. It's supple and fruity, with ripe, balanced tannins. The wine does not have as much weight and depth as many Red Mountain reds, but it's well-balanced and suitable for drinking over the next few years.",Artz Vineyard Right Blend,88,45.0,Washington,Red Mountain,Columbia Valley,Paul Gregutt,@paulgwine ,Auclair 2011 Artz Vineyard Right Blend Red (Red Mountain),Bordeaux-style Red Blend,Auclair
25043,US,"There's a tropical element to this Cab, which otherwise traffics in bright red cassis and cranberry. The tannins are still resolving but tend to the softer side, woven tightly through to the finish.",Reserve,88,80.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Bacio Divino 2011 Reserve Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Bacio Divino
25044,Spain,"Green apple, citrus and distant celery aromas feed into a fresh, peppy, citrusy palate with tangerine, lime and pink grapefruit flavors. The finish is citrusy like the palate, meaning it's bright, juicy and dry.",Brut,88,14.0,Catalonia,Cava,,Michael Schachner,@wineschach,Biutiful NV Brut Sparkling (Cava),Sparkling Blend,Biutiful
25045,US,"A lovely sunset blush color, this is 100% estate-grown Syrah. It was picked and pressed specifically for this rosé—not a saignée style. Soft and smooth, it has generous strawberry fruit and touches lightly on tropical notes as well.",Murray,88,18.0,Washington,Red Mountain,Columbia Valley,Paul Gregutt,@paulgwine ,Hightower 2013 Murray Rosé (Red Mountain),Rosé,Hightower
25046,US,"Lushly textured, this weaves sophisticated flavors of pear and apple around a creamy center. The finish is light in oak and tropical vanilla, a nice complement to the crisp fruitiness.",,88,30.0,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Isabel Mondavi 2012 Chardonnay (Carneros),Chardonnay,Isabel Mondavi
25047,US,"Highlighted in cherry-vanilla and toasty oak, this wine is structured and brimming in juicy red fruit.",Olson Vineyard,88,25.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Joleté 2012 Olson Vineyard Cabernet Sauvignon (Dry Creek Valley),Cabernet Sauvignon,Joleté
25048,Italy,"A blend of 80% Sangiovese and 20% Canaiolo, this discloses aromas of red berries, wet leaves and balsamic herbs. The smooth palate offers sour cherry and black raspberry accented with notes of white pepper and clove. Enjoy now through 2016.",Capotondo,88,20.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Vèscine 2010 Capotondo  (Chianti Classico),Red Blend,Vèscine
25049,France,"Dominated by ripe Sémillon, this is a rich wine. It has a touch of herbaceousness, but the yellow fruits, pears and stroke of lemon give a full-bodied, rounded feel. Wood aging adds further to the satisfying flavors.",Cuvée des Conti,88,17.0,Southwest France,Bergerac Sec,,Roger Voss,@vossroger,Château Tour des Gendres 2013 Cuvée des Conti White (Bergerac Sec),Bordeaux-style White Blend,Château Tour des Gendres
25050,US,"This Chardonnay already shows quite a bit of age. Hazelnut and chestnut dominate the nose with burnt lemon peel acidity at the edges. The palate picks up roasted marshmallow and roasted nut flavors, followed by a toffee finish. Drink now.",Gravel Ridge Vineyard Estate,88,29.0,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,@mattkettmann,Cooper-Garrod 2011 Gravel Ridge Vineyard Estate Chardonnay (Santa Cruz Mountains),Chardonnay,Cooper-Garrod
25051,France,"At the suggested retail of $11, this is a super value.* The cherry fruit is modulated by herbal, balsamic elements that bring complexity, while the texture is supple without turning creamy or overly soft. Drink it over the next few years.    The suggested retail price has been updated post-publication to $15. (added by J.C. 11/04/14)",,88,15.0,Rhône Valley,Lirac,,Joe Czerwinski,@JoeCz,Domaine Coudoulis 2012 Red (Lirac),Rhône-style Red Blend,Domaine Coudoulis
25052,France,"This is a truly herbal Sauvignon that is sold under the label of one of the major wine retail chains in France. It's full of green fruit, intense acidity and crisp texture and is ready to drink.",Réserve,85,10.0,Southwest France,Côtes de Gascogne,,Roger Voss,@vossroger,Maison Nicolas 2016 Réserve Sauvignon Blanc (Côtes de Gascogne),Sauvignon Blanc,Maison Nicolas
25053,US,"This is a light-bodied wine, with mild fruity aromas and lean, herbaceous flavors. It's straightforward, low in alcohol and refreshing.",,85,10.0,California,California,California Other,Jim Gordon,@gordone_cellars,McManis 2016 Pinot Grigio (California),Pinot Grigio,McManis
25054,Portugal,"A crisp blend of six grapes, the wine is fruity with lemon, grapefruit backed by intense acidity. It has a light tang of texture and a crisp bright character that makes a wine that is ready to drink now.",Lagoalva Vinho Branco,85,15.0,Tejo,,,Roger Voss,@vossroger,Quinta da Lagoalva de Cima 2016 Lagoalva Vinho Branco White (Tejo),Portuguese White,Quinta da Lagoalva de Cima
25055,Portugal,"There is a delicious tangy character to this crisp green wine that's packed with fruit. It is light and lively, refreshing in its acidity and layer of citrus. It is ready to drink.",,85,20.0,Tejo,,,Roger Voss,@vossroger,Quinta do Casal Branco 2016 Fernão Pires (Tejo),Fernão Pires,Quinta do Casal Branco
25056,US,"Quite weak on the nose, this bottling shows dried lemon skin and orange rind aromas. There is a decent texture to the sip, with flavors of lemon reduction and pithy grapefruit.",,85,30.0,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,@mattkettmann,Russian Ridge 2016 Chardonnay (Santa Cruz Mountains),Chardonnay,Russian Ridge
25057,Portugal,"Lightly fizzy, this young fruity wine is an easygoing Vinho Verde. It is just off dry, giving a soft character to the lively fruit, citrus and floral wine. It is ready to drink.",Rotas de Portugal Branco,85,9.0,Vinho Verde,,,Roger Voss,@vossroger,Santos & Seixo NV Rotas de Portugal Branco White (Vinho Verde),Portuguese White,Santos & Seixo
25058,US,"The aromas pop, with notes of sliced green pepper and jalapeño pepper, leaning very hard into the green. The palate brings more of the same, drinking more like a Carmenere than a Cabernet.",Ascent One-half Mile Closer to the Moon,85,48.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Stemilt Creek 2014 Ascent One-half Mile Closer to the Moon Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Stemilt Creek
25059,France,"Pure Cabernet Sauvignon, this wines comes from the same region as Bordeaux. It has black currant flavors, balanced acidity and a touch of wood aging. Drink from 2018.",Le Phare Cabernet Sauvignon,85,10.0,France Other,Atlantique,,Roger Voss,@vossroger,Terre de Vignerons 2016 Le Phare Cabernet Sauvignon Cabernet Sauvignon (Atlantique),Cabernet Sauvignon,Terre de Vignerons
25060,US,"This wine is somewhat weedy and herbal, with extracted black fruit displaying prominently on the palate. Oaky and tannic, it overwhelms somewhat, needing time in the glass to settle down.",,85,55.0,California,Rockpile,Sonoma,Virginie Boone,@vboone,Trecini 2015 Zinfandel (Rockpile),Zinfandel,Trecini
25061,US,"Sweet and spicy, this medium-bodied Zinfandel-based wine smells like strawberries and tastes like vanilla, nutmeg and cherry syrup. It is soft in texture, low in acidity and characterized by spicy oaky nuances.",Old Patch Red Lot# 43,85,15.0,California,California,California Other,Jim Gordon,@gordone_cellars,Trentadue 2015 Old Patch Red Lot# 43 Red (California),Red Blend,Trentadue
25062,US,"Red currant, red plum, licorice and dried herbs are pronounced on the nose. The palate is tart and slightly medicinal in character, with charred oak and spice coming through as well.",,85,27.0,Virginia,Virginia,,Carrie Dykes,,Veramar 2016 Cabernet Franc (Virginia),Cabernet Franc,Veramar
25063,US,"This medium-bodied wine has fresh red cherry and strawberry aromas followed by light cherry and plum flavors, very mild tannins and a rather soft texture.",,85,8.0,California,California,California Other,Jim Gordon,@gordone_cellars,Woodbridge by Robert Mondavi 2015 Cabernet Merlot (California),Cabernet Merlot,Woodbridge by Robert Mondavi
25064,Portugal,"This is a lightly structured wine with a soft juicy black-fruit character. It is smooth, rounded and with a crisp aftertaste from the acidity. It is ready to drink.",Colheita,85,10.0,Douro,,,Roger Voss,@vossroger,Adega Vila Real 2015 Colheita Red (Douro),Portuguese Red,Adega Vila Real
25065,Portugal,"The vineyard is named for a 16th century archbishop whose jurisdiction in the Age of Discovery covered all lands discovered and to be discovered. This wine is soft with pear and peach fruit and light acidity. It is balanced and warm, its creamy texture giving an attractive roundness and smoothness. The wine is ready to drink.",Dom Martinho by Quinta do Carmo,85,10.0,Alentejano,,,Roger Voss,@vossroger,Bacalhôa Wines of Portugal 2016 Dom Martinho by Quinta do Carmo White (Alentejano),Portuguese White,Bacalhôa Wines of Portugal
25066,US,"Mildly fruity and very smooth in texture, this wine is quietly agreeable. It is medium to full bodied, feels rich on the palate and tastes ripe and subtle like honeydew melon.",Founders' Estate,85,10.0,California,California,California Other,Jim Gordon,@gordone_cellars,Beringer 2015 Founders' Estate Chardonnay (California),Chardonnay,Beringer
25067,Romania,"Aromas of lemongrass and freshly-cut grass carry to a streamlined, lemon-driven palate. It is a touch too acidic to drink on it's own but would pair well with vegetable dishes.",Origini Sec,85,16.0,Dealu Mare,,,Jeff Jenssen,@worldwineguys,Budureasca 2016 Origini Sec Sauvignon Blanc (Dealu Mare),Sauvignon Blanc,Budureasca
25068,Brazil,"Neutral aromas include hints of sea foam and salty brine. This Brazilian brut feels standard and regular. Peachy flavors are mild and a touch grassy, while this feels waxy on the finish.",Brut,85,23.0,Brazil,,,Michael Schachner,@wineschach,Casa Valduga 2015 Brut  (Brazil),Champagne Blend,Casa Valduga
25069,France,"Dense and dry, this is a tough, extracted wine. It has a hard edge followed by juicy acidity and will probably remain on the dry side.",,85,20.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Grand Bourgeau 2015  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Grand Bourgeau
25070,France,"This ripe wine is fruity, with both citrus and tropical flavors. Light and bright, with a crisp, tangy texture, it's ready to drink.",,85,16.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Grand Bourgeau 2016  Bordeaux Blanc,Sauvignon Blanc,Château Grand Bourgeau
25071,France,"The spicy wood aroma that shows strongly on the nose of this wine is confirmed on the palate, as it seems to have spent too much time in barrels. The fruit has been neglected and is dry. It will open up with time, although the dryness will probably remain.",,85,28.0,Bordeaux,Côtes de Bourg,,Roger Voss,@vossroger,Château le Piat 2015  Côtes de Bourg,Bordeaux-style Red Blend,Château le Piat
25072,Chile,"Pinched aromas of herbal plum show a hint of ammonia before settling. This feels raw due to high tartaric acidity. Oaky, roasted plum and berry flavors are backed by notes of carob and wood resin on the finish.",Tradition Réserve,85,11.0,Cachapoal Valley,,,Michael Schachner,@wineschach,Château Los Boldos 2015 Tradition Réserve Carmenère (Cachapoal Valley),Carmenère,Château Los Boldos
25073,France,"Barrel aged for 12 months, this 95% Merlot wine (with a dash of Cabernet Franc) is very dominated by its wood. That gives it a seriously toasty character that dominates the fruit. At five years old, it should be more balanced.",,85,49.0,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château Valade 2012  Saint-Émilion,Bordeaux-style Red Blend,Château Valade
25074,France,"Although drinking this wine while fishing would be just right, the name actually derives from the marine fossils in the soil. It's fruity, with a mineral texture and green, herbal character. At once rounded and cut with acidity, it's ready to drink.",Cuvée Marine,85,10.0,Southwest France,Côtes de Gascogne,,Roger Voss,@vossroger,Domaine de Ménard 2016 Cuvée Marine White (Côtes de Gascogne),White Blend,Domaine de Ménard
25075,Italy,"Aromas of clove and prune follow over to the simple palate along with dried cherry and ground pepper. It's easygoing, with soft tannins. Drink soon.",,85,,Veneto,Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Domìni Veneti 2016  Valpolicella Classico,Red Blend,Domìni Veneti
25076,Chile,"Roasted, smoky aromas push oak-based clove notes. This is a full-bodied, blocky PN that's tipping the scales in the direction of heavy. Roasted, medicinal berry and plum flavors follow the nose, while this ends with salty notes and a final blast of oaky clove.",Gran Reserva,85,15.0,Casablanca Valley,,,Michael Schachner,@wineschach,Indomita 2016 Gran Reserva Pinot Noir (Casablanca Valley),Pinot Noir,Indomita
