id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
45012,France,"Fulsome notes of ripe, juicy pear lead straight to a fluid, concentrated palate that holds a whole world of ripe pear flavors. This is still deep in its shell, ringing with primary fruit but burying many layers of spiced joy: think marzipan and gingerbread. This is one for laying down that will reward patient drinkers. The deep core of fruit, the concentration on the midpalate and the ultraclean finish all suggest a great future. Drink 2018–2028.",Clos Saint Urbain Rangen de Thann Grand Cru,94,105.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Zind-Humbrecht 2013 Clos Saint Urbain Rangen de Thann Grand Cru Pinot Gris (Alsace),Pinot Gris,Domaine Zind-Humbrecht
45013,Spain,"Raisin, horse hide and other heavy, earthy, sun-baked aromas create a somewhat ponderous bouquet. In the mouth, this is jammy but still fully alive, tannic and grabby. Flavors of black plum, boysenberry and herbs end with a reprise of firm tannins, overt oak and related woody flavors. Drink from 2017–2030.",Llanos del Almendro,94,150.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Dominio de Atauta 2011 Llanos del Almendro  (Ribera del Duero),Tinto Fino,Dominio de Atauta
45014,Germany,"Bursting of sweet yellow cherries, tangerines and peaches, this fragrant, finely filigreed spätlese screams classic Mosel. Searing lemon-lime acidity counters lush, sunny fruit flavors, finishing with a crystalline haze of honey and nectar. It's stunning now, but has plenty of stuffing to carry through 2025 with aplomb.",Erdener Treppchen Spätlese,94,34.0,Mosel,,,Anna Lee C. Iijima,,Dr. Loosen 2014 Erdener Treppchen Spätlese Riesling (Mosel),Riesling,Dr. Loosen
45015,Germany,"Touches of exotic spice and crushed minerals lend complexity to sun-kissed peach and melon flavors in this medium-sweet Riesling. It's punchy and spry, full of high-toned acidity and lift, but finishes long, lean and elegant. It's youthful and exuberant now, but should continue to meld beautifully through at least 2027.",Wehlener Sonnenuhr Spätlese,94,34.0,Mosel,,,Anna Lee C. Iijima,,Dr. Loosen 2014 Wehlener Sonnenuhr Spätlese Riesling (Mosel),Riesling,Dr. Loosen
45016,Argentina,"This lush, extracted Malbec oozes grapy aromas of blackberry and cassis. The palate matches the nose: it's intense and fully extracted. Toasty oak frames blackberry and marzipan flavors prior to a rich finish that's almost syrupy. This is a monster Malbec. Drink through 2022.",Mai,94,75.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Kaiken 2010 Mai Malbec (Mendoza),Malbec,Kaiken
45017,US,"This is a complex wine, jammy and funky in pomegranate and orange notes that are acid-driven but not lacking in fruit or spice components. Soft and silky on the palate, it conveys a twinge of sandalwood to round things out on the long finish.",Trenton View Vineyard,94,38.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Joseph Swan Vineyards 2011 Trenton View Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Joseph Swan Vineyards
45018,US,"High in acidity and well-defined minerality, this wine is also soft and velvety, with a sensibility of crushed rocks and preserved lemon. From a younger block of the famed Ritchie Vineyard, it celebrates youthful playfulness on the palate, with a long-lasting, voluptuous finish.",Kent the Younger,94,38.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Joseph Swan Vineyards 2013 Kent the Younger Chardonnay (Russian River Valley),Chardonnay,Joseph Swan Vineyards
45019,US,"Once again this designate amazes with a surfeit of beautifully integrated flavors. Mushrooms and baking spices adorn an explosion of strawberry pastries. There's plenty of ripe cherry fruit also, and a long, polished, lip-licking finish.",Winderlea Vineyard,94,105.0,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Adelsheim 2013 Winderlea Vineyard Pinot Noir (Dundee Hills),Pinot Noir,Adelsheim
45020,Spain,"Complex aromas of olive, dried leaves, kirsch and cassis set up a spunky, acid-rich palate that's integrated and well balanced. Flavors of vanilla, herbs, tobacco and earthy plum and raspberry finish with elegance and thoroughness. This intense, pure gran reserva will age well for another 15 years, maybe longer.",Gran Reserva,94,50.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Campillo 2005 Gran Reserva  (Rioja),Tempranillo,Campillo
45021,France,"This is a full-bodied wine that exudes yellow fruits and a smooth structure. It is ripe, packed with citrus acidity to keep it fresh while the mineral texture is so well-cushioned by the rich fruitiness. It is delicious now with the exuberance of young fruit although it will certainly age and will be even better from 2017.",Maxime Cuvée Silex,94,44.0,Loire Valley,Sancerre,,Roger Voss,@vossroger,Domaine Delaporte 2014 Maxime Cuvée Silex  (Sancerre),Sauvignon Blanc,Domaine Delaporte
45022,France,"The nose is still closed, there is an almost smoky aspect and a promise of far more perfume in the future. The palate comes with great concentration of still tightly coiled lemon zest notes but the aftertaste is almost salty. This is dry, linear, muscular and toned, affording glimpses of future grandeur through dense lemon and lime zestiness. Give this some time in bottle. Drink 2018–2030.",Clos Saint-Théobald Schistes Rangen Grand Cru,94,57.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Schoffit 2013 Clos Saint-Théobald Schistes Rangen Grand Cru Riesling (Alsace),Riesling,Domaine Schoffit
45023,Spain,"Lush prune and raisin aromas stop short of being mushy and make way for fresher notes of black currant and toast. Saturated, dense and chewy on the palate, this tastes ripe and toasty, with hefty blackberry and chocolate flavors. Additional toastiness and peppery spice flavors work the finish on this generous Tempranillo from an excellent vintage. Drink from 2017–2030.",Valdegatiles,94,125.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Dominio de Atauta 2011 Valdegatiles  (Ribera del Duero),Tinto Fino,Dominio de Atauta
45024,Spain,"This is the best wine from Liberalia we've reviewed to date. Jammy blackberry, wild raspberry and licorice aromas are controlled but potent. Flush, dense and wide on the palate, this features manageable tannins along with pure blackberry and cassis flavors touched up by toasty oak. Espresso and burnt toast notes take over on the finish as the fruit slips away. Drink through 2030.",Cinco,94,70.0,Northern Spain,Toro,,Michael Schachner,@wineschach,Liberalia 2011 Cinco  (Toro),Tinta de Toro,Liberalia
45025,Germany,"Wisps of smoke and slate extend savory, mineral contrasts to sun-kissed grapefruit and tangerine flavors in this penetrating dry Riesling. It's nervy and brisk, anchored by strikes of lime and lemon acidity and a lingering, steely finish. It's a powerful wine that should continue to improve through 2025.",Kaseler Nies'chen GG Trocken,94,50.0,Mosel,,,Anna Lee C. Iijima,,Reichsgraf von Kesselstatt 2014 Kaseler Nies'chen GG Trocken Riesling (Mosel),Riesling,Reichsgraf von Kesselstatt
45026,Argentina,"Pure, ripe blackberry aromas are heady, toasty and crisp like burnt bread crust. This Malbec has a profound, drawing mouthfeel defined by full extraction and muscular tannins. Savory flavors of blackberry and roasted plum end with depth, focus and welcome freshness. Drink through 2023.",Black Tears,94,65.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Tapiz 2011 Black Tears Malbec (Mendoza),Malbec,Tapiz
45027,France,"Very pure notes of red apple and Bosc pear on the nose relax into a juicy, delicious mix on the dry, poised palate. The abundance of fruit cannot conceal the absolute purity and concentration at the core of this dry, structured wine. This strikes a wonderful balance and finishes dry and long.",Eichberg Grand Cru,94,40.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Martin Schaetzel 2013 Eichberg Grand Cru Riesling (Alsace),Riesling,Martin Schaetzel
45028,Portugal,"A 30-year-old tawny that shows great intensity and rich dried fruits and honey as well as the woody flavors from long aging in barrel. It's a very fine wine, dry in character with touches of bitter marmalade and finished with intense acidity. Like all tawnies, the wine is ready to drink.",30 Years Old Tawny,94,142.0,Port,,,Roger Voss,@vossroger,Quinta do Vallado NV 30 Years Old Tawny  (Port),Port,Quinta do Vallado
45029,Germany,"A rich layer of caramelized honey penetrates through bristling limes, lemons and tangerines in this sprightly medium-sweet Riesling. It's light as a feather yet pulsating with sweet yellow peach and apricot flavors. Vibrantly acidic but nuanced and substantial, it drinks gorgeously now but has enough substance to age well through at least 2025.",Graach Josephshöfer Monopol Spätlese Grosse Lage,94,34.0,Mosel,,,Anna Lee C. Iijima,,Reichsgraf von Kesselstatt 2014 Graach Josephshöfer Monopol Spätlese Grosse Lage Riesling (Mosel),Riesling,Reichsgraf von Kesselstatt
45030,US,"Homer is the reserve cuvée, a barrel-selection seemingly chosen for a bit of extra concentration. It retains its elegance, with scents of lavender, incense and Asian spices leading into bright, intense flavors of cherry and plum. The wine gathers itself in the midpalate, showing that fruit density, and finishes with a lick of chocolate. Drink 2018–2030.",Homer,94,86.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Shea 2013 Homer Pinot Noir (Willamette Valley),Pinot Noir,Shea
45031,Australia,"A tip of the cap to the Angove family for turning out such an ageworthy wine. It's packed and stacked with mulberry fruit, lashings of vanilla and just a hint of mint. Full-bodied and tannic, it should drink well from 2020–2030.",The Medhyk Old Vine,94,95.0,South Australia,McLaren Vale,,Joe Czerwinski,@JoeCz,Angove 2012 The Medhyk Old Vine Shiraz (McLaren Vale),Shiraz,Angove
45032,South Africa,"A blend of 68% Shiraz, 18% Grenache, 10% Cinsault and 4% Tinta Barocca, this is one of the finest reds coming out of South Africa today. It is powerful and concentrated, yet elegant and refined, with notes of lush red cherry, raspberry and plum that are complemented by notes of game, pepper and fynbos. Fine yet gripping tannins and tight fruit flavors lend a solid structure to the rich mouthfeel, while notes of peppered berries and mentholated herbs linger long on the finish. Drink 2020–2025.",,94,43.0,Swartland,,,Lauren Buzzeo,@laurbuzz,A.A. Badenhorst Family Wines 2013 Red (Swartland),Red Blend,A.A. Badenhorst Family Wines
45033,US,"Crisp lemon and a light touch of oak provide a framework around memorably spicy bits of lemongrass and ginger. Along with a tightness of minerality, there's a complexity and succulence to this wine, which lingers elegantly in all of its elements on the finish.",Hawk Hill Vineyard,94,45.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Joseph Swan Vineyards 2012 Hawk Hill Vineyard Chardonnay (Russian River Valley),Chardonnay,Joseph Swan Vineyards
45034,Portugal,"From a year in which only single quinta vintage Ports were produced, this is a hugely concentrated toffee and dried fruit wine. It is rich with sweetness and a dense texture that is balancing complex flavors against the drier wood-aging flavors. It has been bottled just at the right stage of its development, rich and dense. Drink this beautiful wine now.",Special Edition Tawny,94,240.0,Port,,,Roger Voss,@vossroger,Kopke 1965 Special Edition Tawny  (Port),Port,Kopke
45035,US,"Bright cherry fruit expands in the glass, with a hard-candy character, juicy acids, and polished tannins. It's forward, as per the vintage, but structured for further development. Pretty spices and a lick of caramel come up in the finish. Drink now through 2025.",Estate,94,60.0,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Ayoub 2012 Estate Pinot Noir (Dundee Hills),Pinot Noir,Ayoub
45036,US,"Light and a little cloudy in the glass, this is a delicious and deep wine from a vineyard in the eastern Salinas Valley, with lime blossoms, squeezed lemons, wet cement and salted white peach on the nose. The palate deftly pairs chalk, sour cream, and lime zest with dried white peach, sea salt and fresh churned butter.",Coastview Vineyard,94,44.0,California,Monterey County,Central Coast,Matt Kettmann,@mattkettmann,Big Basin 2013 Coastview Vineyard Chardonnay (Monterey County),Chardonnay,Big Basin
45037,France,"Soft, gentle fruit of stewed apple shimmers on the nose but on the palate is contained by immense, lemony zestiness. There is real muscle and elegance. The body is dry, slender but concentrated and beautifully clean with inflections of stone. This is a beacon of clarity and clean fruit, shining with a pristine, citrus-kissed purity. Drink 2018–2030.",Zotzenberg Grand Cru,94,34.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Boeckel 2013 Zotzenberg Grand Cru Riesling (Alsace),Riesling,Boeckel
45038,Portugal,"A small, selected production of 2000 bottles has produced a dark and dense wine that is still so young. Powered by ripe tannins and equally ripe plum skins, this is a powerful wine with an elegant background. Juicy acidity is still fresh, lifting the fruit and giving a surprisingly fresh aftertaste. Drink from 2018.",Herdade de São Miguel Private Collection,94,,Alentejano,,,Roger Voss,@vossroger,Casa Agricola Alexandre Relvas 2012 Herdade de São Miguel Private Collection Red (Alentejano),Portuguese Red,Casa Agricola Alexandre Relvas
45039,France,"Stone, earth and hay are about to merge into notions of lanolin and chamomile: clearly this is a maturing wine at an early point of its evolution. The palate is fluid and has the texture of drenched chalky, stone. The fruit is hiding in the wings, only to appear as orange oil here or as apple scent there. The dryness shows every nuance of this earthy, wine from a historic, co-planed vineyard of Riesling, Pinot Gris and Gewurztraminer. What a triumph. Drink 2016–2026.",Osterberg Grand Cru Clos du Zahnacker,94,49.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Cave de Ribeauvillé 2009 Osterberg Grand Cru Clos du Zahnacker White (Alsace),Alsace white blend,Cave de Ribeauvillé
45040,US,"From the start this has superb tannins and fine acidity that frame the ripe, complex blackberry, black currant and cassis flavors, finishing with elegance and class. It's hard to resist drinking now, but this should develop over the next eight years.",,92,75.0,California,Oakville,Napa,,,Sabina Vineyards 2008 Cabernet Sauvignon (Oakville),Cabernet Sauvignon,Sabina Vineyards
45041,US,"As Barbara Streisand might have said, “Hello, gorgeous.” With brisk acidity that's almost tingly, this is basically dry, yet the exotic tropical fruit, peach and honeysuckle flavors are so pure, ending with a sweet finish. It's the perfect accompaniment to Asian-fusion fare.",Paragon Vineyard,92,17.0,California,Edna Valley,Central Coast,,,Tangent 2011 Paragon Vineyard Viognier (Edna Valley),Viognier,Tangent
45042,Italy,"The toasted oak aromas are still evident on the nose, so give this a few more years to unwind before opening. With patience, you'll be rewarded with tones of bright fruit, spice, licorice, molasses, brown sugar and tobacco. There's a hint of red apple on the finish, rendering it fresh and zesty.",Vigneto di Campo delle Strie,92,70.0,Veneto,Amarone della Valpolicella,,,,Tenuta Chiccheri 2007 Vigneto di Campo delle Strie  (Amarone della Valpolicella),"Corvina, Rondinella, Molinara",Tenuta Chiccheri
45043,Italy,"This expression is beautifully integrated and balanced, with notes of forest fruit and cassis that are set against touches of tar, licorice, brown sugar and cola. The lush and opulent finish delivers an impressive load of dark chocolate and exotic spice.",,92,75.0,Veneto,Amarone della Valpolicella Classico,,,,Tommasi 2008  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",Tommasi
45044,Spain,"Concentrated and rich up front, this has black fruit aromas of prune, blackberry and cassis, with notes of beef and herb. It feels full bodied, filling all corners of the palate. Flavors of black cherry, plum and black currant are ripe, while jammy characteristics of fruit cake and prune work the mellow finish. A blend of 60% Tempranillo, 30% Cabernet and 10% Merlot.",,91,19.0,Northern Spain,Navarra,,Michael Schachner,@wineschach,Clos Ventana 2006 Red (Navarra),Red Blend,Clos Ventana
45045,Italy,"This delivers enormous aromatic intensity that rises from the glass in a determined and immediate manner. The nose is awash in aromas of ripe fruit, leather, tobacco, exotic spice and black pepper. The soft, chewy mouthfeel is capped by a strong blast of roasted coffee bean.",Ca' Coato,91,70.0,Veneto,Amarone della Valpolicella Classico,,,,Antolini 2008 Ca' Coato  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Antolini
45046,US,"Flashy, soft and luscious, this is made in the modern cult style of Napa Cabernet. It's rich in flavors of blackberry jam, cassis and melted dark chocolate. Heady in alcohol, there's a pleasant, blood-warming heat. The concentration and tannins aren't there to warrant aging, so drink now.",,91,100.0,California,Napa Valley,Napa,,,Barbour 2007 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Barbour
45047,Spain,"A sensuous sweet Sherry, this has the full monty of fig, date, licorice, root beer and chocolate aromas and flavors. It's naturally thick and sweet but also balanced, so it doesn't come across like a spoonful of syrup. Great as a dessert wine with cake or blue cheese, but also as a topping for vanilla or coffee ice cream.",Oxford 1.970,91,15.0,Andalucia,Jerez,,Michael Schachner,@wineschach,Bodegas Dios Baco S.L. NV Oxford 1.970 Pedro Ximénez (Jerez),Pedro Ximénez,Bodegas Dios Baco S.L.
45048,US,"An aromatic blend of 46% Viognier, 37% Roussanne, 17% Riesling, this bears complex scents and flavors of oranges and apricots, which are joined by notes of grapefruit and melon, and complemented with juicy acidity. One-third was barrel fermented in neutral oak, and a portion was left on its lees for added texture.",Oriana,91,25.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Brian Carter Cellars 2010 Oriana White (Yakima Valley),White Blend,Brian Carter Cellars
45049,US,"Windthrow is a southern Rhône-style blend—66% Syrah, the rest a mix of Mourvèdre and Grenache. Dense, dark and smoky, it's got a peppery nose, followed by bright raspberry fruit and an accent of roasted game bird. The wine has both lift and length, with sharp acidity.",Windthrow,91,50.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Cadaretta 2009 Windthrow Red (Columbia Valley (WA)),Rhône-style Red Blend,Cadaretta
45050,US,"A blend of 75% Sauvignon Blanc and 25% Sémillon, this definitely reflects the cool 2011 vintage in its steely tension. The clean green-fruit flavors are well defined and highlighted with notes of grassy herbs and saline minerality.",sbs,91,23.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Cadaretta 2011 sbs Sauvignon Blanc-Semillon (Columbia Valley (WA)),Sauvignon Blanc-Semillon,Cadaretta
45051,Italy,"Notes of eucalyptus, dried rosemary, humus, licorice, black olive and dark berry give this a unique personality. It glides smoothly over the palate thanks to its supple, velvety tannins, and it finishes with an additional bright spot of tangy green herb.",Terre di San Zeno,91,55.0,Veneto,Amarone della Valpolicella Classico,,,,Corteforte 2005 Terre di San Zeno  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Corteforte
45052,Italy,"This has clean, linear aromas of fruit and spice that are tied together in one elegant package. The mouthfeel is similarly composed, with power and intensity that is elegant and never exaggerated or too heavy.",,91,65.0,Veneto,Amarone della Valpolicella Classico,,,,Santa Sofia 2007  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",Santa Sofia
45053,Italy,"This delivers a cheerful aromatic embroidery of cherry, cassis, toasted almond, Indian spice, leather and bitter chocolate. The mouthfeel is another selling point thanks to its smoothness and persistency.",Corte Brà,91,52.0,Veneto,Amarone della Valpolicella Classico,,,,Sartori 2007 Corte Brà  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Sartori
45054,US,"This bone-dry, Southern Rhône-style blend consists of 61% Grenache, 18% Mourvèdre, 12% Cinsault and 9% Counoise. Elegant and detailed flavors of light berry and Bing cherry are dusted with a cocoa accent.",Sugarloaf Vineyard,91,20.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Southard 2010 Sugarloaf Vineyard Red (Yakima Valley),Rhône-style Red Blend,Southard
45055,US,"A blend of Viognier and Roussanne, this humbly-labeled white is a revelation. On the palate, it has the style and sleekness of fine Burgundy, with flavors running through a spectrum of herb, citrus and tree fruits. This is polished and seductive.",,91,16.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Southard 2010 White (Columbia Valley (WA)),Rhône-style White Blend,Southard
45056,Italy,"Notes of sweet cherry, prune, blackberry and cinnamon make an immediate first impression. As the wine evolves in the glass, this delivers slow pulses of cured meat, bacon and crushed white pepper. The texture is soft, smooth and silky.",,91,88.0,Veneto,Amarone della Valpolicella Classico,,,,Terre di Leone 2006  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",Terre di Leone
45057,US,"This is a brambly, blueberry-laden Petite Sirah, with black cherry, plum and chocolate highlights. Firm, ripe tannins bring a streak of lemon verbena. It's gently earthy, absolutely flavorful and drinking beautifully.",Zephyr Ridge Vineyard,91,20.0,Washington,Horse Heaven Hills,Columbia Valley,Paul Gregutt,@paulgwine ,Thurston Wolfe 2009 Zephyr Ridge Vineyard Petite Sirah (Horse Heaven Hills),Petite Sirah,Thurston Wolfe
45058,US,"Made using grapes grown in Jarvis's mountain vineyard, this is a strongly flavored Merlot. It's brilliant and intense, with flavors of red cherry pie, red licorice, grilled Canadian bacon and sandalwood. The tannic structure is a joy—soft, furry and complex. There's lots of oak, too, which lends a smoky edge. Probably at its best now, so drink up.",Estate Grown,91,95.0,California,Napa Valley,Napa,,,Jarvis 2009 Estate Grown Merlot (Napa Valley),Merlot,Jarvis
45059,France,"This exudes notes of ripe yellow fruits while keeping an edge of structure. It's fragrant, with a fine dense texture that brings out acidity and a caramel flavor. It has aging potential, so keep it for over three years.",Fourchaume Premier Cru,91,35.0,Burgundy,Chablis,,Roger Voss,@vossroger,La Chablisienne 2010 Fourchaume Premier Cru  (Chablis),Chardonnay,La Chablisienne
45060,US,"Smooth and silky, this lovely Viognier begins with flavors of citrus, lemongrass and fresh herb, before continuing into a well-rounded, full-flavored midpalate that hints at just a touch of residual sugar.",,91,28.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Mark Ryan 2010 Viognier (Columbia Valley (WA)),Viognier,Mark Ryan
45061,France,"The toast character lends a firm structure to this solid, rich wine. A spice note pairs well with the white plum and apricot fruit, and there is a sense that this needs to age for several years in order to bring out its richness and full potential.",Clos Rochette,91,30.0,Burgundy,Mercurey,,Roger Voss,@vossroger,Domaine Faiveley 2010 Clos Rochette  (Mercurey),Chardonnay,Domaine Faiveley
45062,France,"Full and rounded, this has ripe apple and peach fruits that are contrasted with the taut, minerally line of citrusy acidity. It has weight and structure from the flavors of apple skin and orange zest. It needs to age at least four years. Screwcap.",Les Vaudevey Premier Cru,91,,Burgundy,Chablis,,Roger Voss,@vossroger,Domaine Laroche 2010 Les Vaudevey Premier Cru  (Chablis),Chardonnay,Domaine Laroche
45063,France,"Using grapes sourced from 102-year-old vines, this is superripe and concentrated. Yet despite its richness, it has tight acidity that meshes with plum and damson fruits. Age for at least five years.",Vieilles Vignes,91,,Burgundy,Chambolle-Musigny,,Roger Voss,@vossroger,Domaine Perrot-Minot 2010 Vieilles Vignes  (Chambolle-Musigny),Pinot Noir,Domaine Perrot-Minot
45064,France,"Opulent and ripe, this is full of sweet red fruit, with tannins that have absorbed into the fruit. The wood aging acts as support to the rich texture. It is developing well, but could certainly age for four years or more.",Château de Chamirey Les Cinq Premier Cru,91,68.0,Burgundy,Mercurey,,Roger Voss,@vossroger,Domaines Devillard 2009 Château de Chamirey Les Cinq Premier Cru  (Mercurey),Pinot Noir,Domaines Devillard
45065,US,"Sleek and elegant, showing a great sense of control, the cherry and currant fruits are strong, yet restrained, pulled in by crisp acidity and taut tannins. It should develop over the next six years or so.",Hallberg Vineyard,91,55.0,California,Russian River Valley,Sonoma,,,Gary Farrell 2009 Hallberg Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Gary Farrell
45066,US,"Big and quite tannic, this is a blend of 85% Cabernet Sauvignon and 15% Petit Verdot. The combination of Red Mountain fruit and the naturally tannic Petit Verdot is balanced against by the tart, juicy berry flavors and the influence from having aged in 100% new French oak. Nothing shy here, but the floral and citrusy aromatics add a welcome layer of complexity.",The Bully,91,45.0,Washington,Red Mountain,Columbia Valley,Paul Gregutt,@paulgwine ,Gorman 2008 The Bully Cabernet Sauvignon (Red Mountain),Cabernet Sauvignon,Gorman
