id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
85011,Spain,"What's up with this once proud value leader? Wines of character and balance used to be the norm (circa 2001-2002) but now Rívola has devolved into an herbal, green wine with difficult aromas and vegetal flavors. The mix is 60% Cabernet Sauvignon and 40% Tempranillo.",Rívola,81,17.0,Northern Spain,Vino de la Tierra de Castilla y León,,Michael Schachner,@wineschach,Abadia Retuerta 2004 Rívola Cabernet Sauvignon-Tempranillo (Vino de la Tierra de Castilla y León),Cabernet Sauvignon-Tempranillo,Abadia Retuerta
85012,US,"This is just this side of unctuous, a decadently ripe and rich late harvest Riesling. The residual sugar is at 23%, the alcohol a moderate 8%, and the balance impeccable, with a buoyant underpinning to the intense sweetness. It avoids sugary granularity as well, offering seamless, concentrated fruit that piles on flavors of peach, apricot, banana, mango, papaya and melon in wild profusion, trailing into sweet tea and honey. Apart from the winery's Single Berry Select Trockenbeerenauslese project with Ernie Loosen, this is the best dessert wine made in Washington.",Ethos Late Harvest,96,40.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Chateau Ste. Michelle 2006 Ethos Late Harvest White Riesling (Columbia Valley (WA)),White Riesling,Chateau Ste. Michelle
85013,US,"This is a densely structured young Cab. Although the tannins are  ripe and sweet, they still possess enough astringency to suggest cellaring. This wine is terrifically rich in black currants and exotic, smoky oak—a big, rich Cab whose impeccable structure defines Oakville. Unfined and unfiltered, it will be best after 2008 and through 2017.",Game Ranch Single Vineyard Selection,96,65.0,California,Oakville,Napa,,,Goldschmidt 2005 Game Ranch Single Vineyard Selection Cabernet Sauvignon (Oakville),Cabernet Sauvignon,Goldschmidt
85014,US,"Of all Testarossa's 2006 Pinots, this is the most complex, and also the most ageworthy. Offers a flood of cherry, red currant, Dr. Pepper, raspberry, licorice, vanilla cookie and oaky spice flavors that are fantastically intense and interesting. Interestingly, this bottling is one of Testarossa's highest-alcohol Pinots. Great now and for a good six more years.",Cuvée Niclaire,96,75.0,California,California,California Other,,,Testarossa 2006 Cuvée Niclaire Pinot Noir (California),Pinot Noir,Testarossa
85015,Austria,"Tight, taut and mineral, tense and concentrated. There is intense acidity and a touch of spice, but this is all about structure and suppressed fruit. Keep this wine at least until 2010.",Singerriedel Smaragd,95,88.0,Wachau,,,Roger Voss,@vossroger,Franz Hirtzberger 2006 Singerriedel Smaragd Riesling (Wachau),Riesling,Franz Hirtzberger
85016,Austria,"The extreme eastern vineyard of the Wachau is a stony valley, giving an extreme wine, all mineral and cool, poised fruit even in a warm year like 2006. Yes, there are pears and currant fruit flavors, but the wine goes more towards the lime and salt, to fit with its austere structure. Age for at least 10 years.",Loibner Steinertal Smaragd,95,65.0,Wachau,,,Roger Voss,@vossroger,F X Pichler 2006 Loibner Steinertal Smaragd Riesling (Wachau),Riesling,F X Pichler
85017,US,"Cabernet collectors who look beyond Napa Valley should be aware of this wine. It's an important addition to the Alexander Valley pantheon, a densely layered young wine. Shows brilliant red stone fruit, cassis, cola, date nut bread, mocha and tangerine zest flavors gorgeously lavished with the vanilla and smoky caramel of oak. Just delicious now, and should slowly spread its wings for many years.",Vyborny Vineyard Single Vineyard Selection,95,65.0,California,Alexander Valley,Sonoma,,,Goldschmidt 2005 Vyborny Vineyard Single Vineyard Selection Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Goldschmidt
85018,US,"Warm whiffs of cinnamon and brioche accent aromas of black cherry and plum on this plush, fruit-forward Saperavi. Plummy and soft with black-fruit flavor, it's a straightforward, yet tasty wine. Finishes with a fringe of fine, delicate tannins.",,86,30.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Standing Stone 2012 Saperavi (Finger Lakes),Saperavi,Standing Stone
85019,Italy,"This opens with pretty aromas of blue flower and rose petals. The palate delivers flavors of raw red cherry, but dried-berry characteristics seem to be developing on the back, so drink this soon to enjoy optiumum fruity freshness.",,86,25.0,Piedmont,Nebbiolo d'Alba,,Kerin O’Keefe,@kerinokeefe,Collina San Ponzio 2010  Nebbiolo d'Alba,Nebbiolo,Collina San Ponzio
85020,France,"A very fresh, very crisp wine that has initially shocking acidity. Then, as it opens up, more subtle apple and citrus fruits appear, keeping the cool character of the wine while adding more complexity.",Cabriole,86,24.0,France Other,Vin Mousseux,,Roger Voss,@vossroger,Domaine de Gensac NV Cabriole Sparkling (Vin Mousseux),Sparkling Blend,Domaine de Gensac
85021,US,"This perennial Best Buy is one of the richer, more expressive styles of Pinot Grigio. It combines a ripe pear aroma and tangy apple flavors in a smooth texture that stays crisp enough to linger on the finish.",,86,7.0,California,California,California Other,Jim Gordon,@gordone_cellars,Domino 2013 Pinot Grigio (California),Pinot Grigio,Domino
85022,US,"Fresh and tangy, with little or no oak influence, this refreshing, crisp white wine will be very versatile with or without food. It has citrus aromas, green apple flavors and a nicely tart finish.",The Beachhouse,86,11.0,California,California,California Other,Jim Gordon,@gordone_cellars,Douglas Green 2013 The Beachhouse Chardonnay (California),Chardonnay,Douglas Green
85023,Italy,"Sugary sweet, this robust Rosso delivers sensations of ripe—just short of overripe—black plum, cherry extract, vanilla-sweetened oak and espresso. It's forward and ready to drink now.",,86,25.0,Tuscany,Rosso di Montalcino,,Kerin O’Keefe,@kerinokeefe,Fanti 2012  Rosso di Montalcino,Sangiovese,Fanti
85024,US,"This forward, fruity Cabernet Sauvignon is plummy and ripe with notes of black cherry preserves and cassis liqueur. It's plush on the palate, with soft, sunny acidity, but moderate alcohol keeps it fresh and quaffable.",,86,23.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Fox Run 2012 Cabernet Sauvignon (Finger Lakes),Cabernet Sauvignon,Fox Run
85025,US,"Ripe white grapefruit and lychee notes perfume this refreshing, easy-drinking Grüner Veltliner. On the palate, gooseberry and lime flavors are delicate in concentration but it finishes with an invigorating brace of crushed minerals.",,86,14.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Fulkerson 2013 Grüner Veltliner (Finger Lakes),Grüner Veltliner,Fulkerson
85026,France,"Very young, very tannic, this wine is hard and not showing much fruit at the moment. Heavy extraction has left a wine that's tough and needs to age to get anywhere. Try again in 2016.",Le Bouteau,86,,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Pascal Granger 2013 Le Bouteau  (Beaujolais-Villages),Gamay,Pascal Granger
85027,Italy,"This dense wine doles out sensations of sweet oak, espresso, chocolate, plum cake and vanilla alongside notes of mature black berries. It's shy on freshness and has an almost sugary finish. Drink now.",Rasne,86,20.0,Tuscany,Rosso di Montalcino,,Kerin O’Keefe,@kerinokeefe,Poggio Nardone 2012 Rasne  (Rosso di Montalcino),Sangiovese,Poggio Nardone
85028,Chile,"Herbal, spicy berry aromas are varietally correct. This has a chunky mouthfeel and also some flatness to the palate. Flavors of herbal berry, spice and lactic oak finish a bit green, with herbal, olive notes.",Reserva,86,12.0,Cachapoal Valley,,,Michael Schachner,@wineschach,Santa Carolina 2012 Reserva Carmenère (Cachapoal Valley),Carmenère,Santa Carolina
85029,US,"Bright apple and lemon aromas are touched with hints of savory nuts on this brisk Riesling. It's dry in style, with a mouth-quenching freshness.",Randolph O'Neill Vineyard,86,25.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Silver Thread 2013 Randolph O'Neill Vineyard Riesling (Finger Lakes),Riesling,Silver Thread
85030,US,"This dry, light-footed Riesling offers savory notes of bruised apple and walnut skin. It's refreshingly breezy on the palate with streaks of lemon acidity, and finishes crisp and clean.",STV Estate Vineyard,86,25.0,New York,Seneca Lake,Finger Lakes,Anna Lee C. Iijima,,Silver Thread 2013 STV Estate Vineyard Riesling (Seneca Lake),Riesling,Silver Thread
85031,Italy,"Pretty fragrances recall blue flower, forest floor, spice and bright berry perfume. The palate isn't quite as expressive as the nose, delivering licorice, red cherry and a hint of white pepper. It's shy on freshness so drink now.",,86,28.0,Tuscany,Rosso di Montalcino,,Kerin O’Keefe,@kerinokeefe,Tenuta Friggiali 2012  Rosso di Montalcino,Sangiovese,Tenuta Friggiali
85032,Italy,"Aromas of apricot and nectarine carry over to the palate along with lemon drop, yellow peach and pineapple. It's round and ripe with a slightly sweet midpalate, but fresh acidity gives a clean, fresh finish.",Poggio al Tufo,86,15.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Tommasi 2013 Poggio al Tufo Vermentino (Toscana),Vermentino,Tommasi
85033,US,"There's a world of lemon chiffon and vanilla crème brûlée in this wine, both aromatically and in taste. Medium weight and well-balanced, it delivers a hit of tart lemon on the finish.",,86,18.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Twenty Bench 2013 Chardonnay (Napa Valley),Chardonnay,Twenty Bench
85034,Italy,"Burned tire rubber, oak, espresso and roasted coffee bean lead the nose on this extracted wine. The dense, monolithic palate offers sweet vanilla, toasted oak, chocolate, stewed prunes marinated in spirits, and overripe, sugary plum. It's already evolved and lacks energy.",Riserva,86,45.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,I Sodi 2010 Riserva  (Chianti Classico),Red Blend,I Sodi
85035,US,"This pretty, aromatic Riesling is lush with cherry-blossom and berry scents that mingle lusciously into layers of wax and lanolin. By contrast, the palate is crisp and bracing with tones of lemon and lime acidity.",Round Rock Vineyard,86,20.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Lamoreaux Landing 2013 Round Rock Vineyard Riesling (Finger Lakes),Riesling,Lamoreaux Landing
85036,France,"This blend of Merlot, Tannat and Syrah is soft, fruity and very tasty. It has a juicy character, its red berries lightly enveloped by some dry tannins. Acidity cuts through the wine, giving a lifted character that is ready to drink now.",Villa de Cocagne,86,13.0,France Other,Vin de France,,Roger Voss,@vossroger,Lionel Osmin & Cie 2012 Villa de Cocagne Red (Vin de France),Red Blend,Lionel Osmin & Cie
85037,New Zealand,"This is only 7% Malbec, so think of it as a Merlot when considering what to drink it with. Modest cherry fruit is framed by hints of toasted almond and dried herbs, and the wine finishes tart and crisp. It would probably be a great match with herb- or olive-seasoned lamb.",,86,20.0,Hawke's Bay,,,Joe Czerwinski,@JoeCz,Maimai 2011 Merlot-Malbec (Hawke's Bay),Merlot-Malbec,Maimai
85038,US,"A lot of this Cabernet-Merlot-Syrah-Cab Franc blend is produced, and for the money it gives you plenty of enjoyment. Soft raspberry fruit seems loaded with oak-derived flavors. Toast, vanilla, bare wood, even a streak of cola come through. The wine drinks far more mature than the recent vintage, so drink up.",Winemaker's,86,12.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Maryhill 2012 Winemaker's Red (Columbia Valley (WA)),Red Blend,Maryhill
85039,Italy,This wine has a firm tannic structure and fresh acidity but the fruit is drying up fast. You'll also detect the warmth of alcohol.,Petaso,86,27.0,Tuscany,Rosso di Montepulciano,,Kerin O’Keefe,@kerinokeefe,Montemercurio 2010 Petaso  (Rosso di Montepulciano),Red Blend,Montemercurio
85040,Chile,"Citrus and green herb with a prickle control the nose. Mixed citrus, passion fruit and arugula are the main flavors, and they are backed by matchstick bitterness, citric acid and sulfur on the finish.",Anderra,86,12.0,Central Valley,,,Michael Schachner,@wineschach,Baron Philippe de Rothschild 2013 Anderra Sauvignon Blanc (Central Valley),Sauvignon Blanc,Baron Philippe de Rothschild
85041,US,"A well-built red, this features a tasty core of plum and raspberry flavors surrounded by appealing, slightly sweet oak accents that come out as vanilla and cinnamon. Perhaps it's not tight or tannic enough for everyone, but it should be a crowd pleaser.",,86,10.0,California,California,California Other,Jim Gordon,@gordone_cellars,Belle Ambiance 2012 Red (California),Red Blend,Belle Ambiance
85042,Italy,"This simple wine has aromas that recall red berries, espresso and toast. The palate is on the lean side, displaying notes of clove, cinnamon and coffee bean. Pair it with hearty first courses, like pasta topped with ragù.",,86,25.0,Tuscany,Rosso di Montalcino,,Kerin O’Keefe,@kerinokeefe,Brunelli Martoccia 2012  Rosso di Montalcino,Sangiovese,Brunelli Martoccia
85043,Chile,"Smoky, rubbery aromas of berry and cassis are lightly herbal. This has a firm mouhtfeel with piercing acidity. Salty, briny plum and berry flavors lead to a finish that holds onto the saline notes and feels crisp.",Reserva,86,14.0,Colchagua Valley,,,Michael Schachner,@wineschach,Calcu 2011 Reserva Cabernet Sauvignon (Colchagua Valley),Cabernet Sauvignon,Calcu
85044,Italy,"Made with organically grown grapes, this ripe, simple wine delivers crushed black plum, prune and dark cherry flavors layered with notes of black pepper, nutmeg and licorice. It's already evolved so drink now to enjoy the juicy fruit.",,86,25.0,Tuscany,Rosso di Montepulciano,,Kerin O’Keefe,@kerinokeefe,Cavalierino 2011  Rosso di Montepulciano,Red Blend,Cavalierino
85045,France,"This soft, fruity wine features attractive light tannins and rounded berry fruits. It's balanced, the acidity giving a fresh, bright aftertaste.",Godou Exception,86,,France Other,Vin de France,,Roger Voss,@vossroger,Château de Gaudou 2013 Godou Exception Malbec (Vin de France),Malbec,Château de Gaudou
85046,New Zealand,"This wine's cranberry and raspberry fruit is framed by scents of smoky, toasty oak. It's light in body, with a tart, tangy finish. Try it with seafood dishes that can handle a light red, like grilled or broiled salmon.",,86,23.0,Wairau Valley,,,Joe Czerwinski,@JoeCz,Wither Hills 2011 Pinot Noir (Wairau Valley),Pinot Noir,Wither Hills
85047,US,"Pale pink in color, this predominantly Grenache (89%) blend has appealing notes of red currant, fresh herbs and watermelon Jolly Rancher. It drinks off dry (9.9g/L residual sugar), with abundant red fruit flavors.",Sadie Louise,86,13.0,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,@wawinereport,Mercer 2013 Sadie Louise Rosé (Horse Heaven Hills),Rosé,Mercer
85048,Spain,"Opens with alluring, classic aromas of spice, cinnamon, leather, vanilla and tomato along with raspberry. The palate is firm, healthy and dry, with tea, baked berry, dill and cinnamon flavors. Aged six months in American oak, this is a textbook Rioja crianza that's smooth, herbal and on the money.",Belezos Crianza,89,18.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Zugober 2007 Belezos Crianza  (Rioja),Tempranillo Blend,Bodegas Zugober
85049,US,"Flirtatious on the nose with whiffs of tropical fruit, honey and a touch of lanolin, this bright golden icewine seems to vacillate between the playful and the elegant. It's rich on the tongue with honey-coated mango and papaya flavors, but retreats beautifully with a bracing lemon-lime acidity and black tea flavors that carry through a long, clean finish.",Fiori Delle Stelle Limited Release Ice Wine,89,55.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Casa Larga 2008 Fiori Delle Stelle Limited Release Ice Wine Riesling (Finger Lakes),Riesling,Casa Larga
85050,Australia,"Tumbarumba is an up-and-coming cool-climate viticulture region, and this Chardonnay is a fine example of why the area is considered to have promise. The wine is medium in body and nicely plump in the mouth, and displays a harmonious blend of apple, pear, citrus and butter flavors and an elegant, lingering finish. Drink now and over the next 1–2 years.",,89,30.0,New South Wales,Tumbarumba,,Joe Czerwinski,@JoeCz,Hungerford Hill 2009 Chardonnay (Tumbarumba),Chardonnay,Hungerford Hill
85051,US,"A great first effort from the new Jaxon Keys winery's estate Sauvignon Blanc vineyard, with green apple, pear, ripe melon and honey prominent throughout the wine's rich, creamy texture, with just a touch of key lime. A great example of inland Mendocino Sauvignon Blanc.",,89,15.0,California,Mendocino County,,Virginie Boone,@vboone,Jaxon Keys 2009 Sauvignon Blanc (Mendocino County),Sauvignon Blanc,Jaxon Keys
85052,US,"This is pure varietal, about one fifth new oak. From young vines, it's sharp-toned, dark and juicy. Cassis, dark chocolate and coffee showcase a wine with a strong grip, tight and tannic. This needs time, but the fruit is crisply defined and immaculate; the varietal character peeks through in a hint of tanned leather.",,89,34.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Kerloo 2008 Tempranillo (Columbia Valley (WA)),Tempranillo,Kerloo
85053,US,"A fine, spicy Pinot Noir, elegant and silky. There's lots of candied raspberry, cherry, orange zest and persimmon fruit and caramelized oak, so the wine tastes almost sweet, but it's actually dry.",Savoy Vineyard,89,39.0,California,Anderson Valley,,,,Kutch 2009 Savoy Vineyard Pinot Noir (Anderson Valley),Pinot Noir,Kutch
85054,US,"A very rich, ripe, oaky Chardonnay. Made in an appealing style, with likeable pineapple jam, golden mango, buttered toast and spice flavors. It's an opulent wine to drink now.",Wulff Vineyards,89,42.0,California,Oak Knoll District,Napa,,,Lobo 2009 Wulff Vineyards Chardonnay (Oak Knoll District),Chardonnay,Lobo
85055,Italy,"This vintage of Grifalco shows beautiful aromas of smoky spice backed by loads of black fruit and drying mineral. There's a sweet element to the bouquet that recalls vanilla seed or cinnamon. The tannins are supertight so pair this wine with a sweet, fatty food such as aged cheese.",Grifalco,89,,Southern Italy,Aglianico del Vulture,,,,Lucania 2007 Grifalco  (Aglianico del Vulture),Aglianico,Lucania
85056,Australia,"Restraint is one of the buzzwords in Australian wine, which might be one reason that for all of this winery's cult status in Australia, it remains relatively unknown in America. This medium-bodied wine's black cherry fruit is definitely restrained, flecked with delicate herbal notes and rounded out by supple tannins. It's well made and well balanced, but lacks sizzle.",,89,125.0,Victoria,Yarra Valley,,Joe Czerwinski,@JoeCz,Mount Mary 2006 Pinot Noir (Yarra Valley),Pinot Noir,Mount Mary
85057,Spain,"A little prickly and sharp on the nose, with cherry, raspberry and piney aromas. The palate is racy, healthy and solid, with wild herb notes giving character to more basic but ripe blackberry and oak-based coffee flavors. Finishes long and whole, with a final dusting of dried herbs.",Los Cerezales,89,22.0,Northern Spain,Bierzo,,Michael Schachner,@wineschach,Pago de Valdetruchas 2008 Los Cerezales Mencía (Bierzo),Mencía,Pago de Valdetruchas
85058,France,"With a crisp nose of brisk green apple accented by lime rind and yellow florals, this is a beautiful Limoux Chard with great expression. Mineral notes drive the palate, with ripe apple and lime juice flavors lingering through the softly spiced finish.",Odyssée,89,20.0,Languedoc-Roussillon,Limoux,,Lauren Buzzeo,@laurbuzz,Château Rives-Blanques 2008 Odyssée Chardonnay (Limoux),Chardonnay,Château Rives-Blanques
85059,Australia,"In 5–10 years, this rating may look conservative, but right now, this wine's tannins are just too rustic and tough to be certain of its future evolution. It's a massive wine overall, with brambly, briary fruit, tinged with clove, cedar and chocolate, and those drying, astringent tannins on the finish.",Emily's Paddock Shiraz-Cabernet Franc,89,125.0,Victoria,Heathcote,,Joe Czerwinski,@JoeCz,Jasper Hill 2007 Emily's Paddock Shiraz-Cabernet Franc Red (Heathcote),Red Blend,Jasper Hill
85060,Australia,"Full bodied and supple, this nicely balanced Barossa Shiraz shows that value still exists even in big-name regions of Australia. Intense blueberry and spice aromas give way to mixed berries and vanilla on the palate, and if it's not overly complex, it's a still a concentrated mouthful of Shiraz at a bargain price.",Gamekeeper's,89,13.0,South Australia,Barossa,,Joe Czerwinski,@JoeCz,St Hallett 2008 Gamekeeper's Shiraz (Barossa),Shiraz,St Hallett
85061,Australia,"This wine's aromas and flavors amount to an inconsistent mix of superripe (chocolate and prune) notes with those that are less so (herbal, tart raspberry) at first, but it does seem to settle down with some time in the glass, becoming more integrated but staying rather crisp on the finish. Drink 2013–2020.",Dry Red Wine No. 2,89,75.0,Victoria,Yarra Valley,,Joe Czerwinski,@JoeCz,Yarra Yering 2007 Dry Red Wine No. 2 Red (Yarra Valley),Red Blend,Yarra Yering
85062,US,"Just two barrels of 100% Syrah were made, using fruit from this dry-farmed vineyard with a distinctive flavor stamp. Tart, acidic, a bit spiky, with fruit flavors of sweet cherry tomato and grape candy. It hits a wall in the midpalate, seems to hover there for awhile, perhaps awaiting another couple of years of bottle age to flow freely through the finish.",Patina Vineyard,89,38.0,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Otis Kenyon 2008 Patina Vineyard Syrah (Walla Walla Valley (WA)),Syrah,Otis Kenyon
85063,US,"Bill Easton's “large” production GSM (Grenache, Syrah and Mourvèdre) blend out of the Sierra Foothills exhibits intense mushroom and licorice notes and makes for a great first entry into Easton's headier wines. An affordable Rhône-red pairing with earthy dishes.",Tête-à-Tête,89,18.0,California,Sierra Foothills,Sierra Foothills,Virginie Boone,@vboone,Domaine de la Terre Rouge 2008 Tête-à-Tête Red (Sierra Foothills),Rhône-style Red Blend,Domaine de la Terre Rouge
85064,France,"Round and soft, very much in the style of warm-hearted Brouilly. The wine has a layer of tannins, while it's the delicious red berry fruits that dominate. Ripe, full and ready to drink.",Combiaty,89,18.0,Beaujolais,Brouilly,,Roger Voss,@vossroger,Domaines Dominique Piron 2009 Combiaty  (Brouilly),Gamay,Domaines Dominique Piron
85065,Chile,"With fruit from coastal Leyda in the blend, this Curicó wine surprises with crisp, focused understatement. The mouth is fresh but basic, with juicy, perky apple and citrus flavors followed by a crisp, slightly pithy finish. Overachieves in the context of  Echeverria's past Sauvignon Blancs.",Reserva,89,11.0,Molina,,,Michael Schachner,@wineschach,Echeverria 2010 Reserva Sauvignon Blanc (Molina),Sauvignon Blanc,Echeverria
85066,US,"A really rich Cabernet, jam-packed with blackberry, cherry, raspberry and mocha flavors that are slightly sweet, with a brown sugar taste. The sweetness comes from the caramelized oak, not residual sugar, but the wine does have a candied quality. A bit rustic now. Give it 5–6 years and try again.",Rennie Reserve,89,100.0,California,St. Helena,Napa,,,Flora Springs 2008 Rennie Reserve Cabernet Sauvignon (St. Helena),Cabernet Sauvignon,Flora Springs
85067,US,"Dry, hard tannins mark this wine. Made from Pope Valley fruit, it's rich in blackberries, currants, herbs and chocolate. Feels somewhat coarse at this point, but could age well. It's a gamble.",Wild Boar Vineyard,89,85.0,California,Napa Valley,Napa,,,Flora Springs 2008 Wild Boar Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Flora Springs
85068,Spain,"Dark to the eye, with bacon, ham, spice and savory fruit aromas. The palate is extracted and grating in feel, with dark berry, herb, pepper, smoke and barrel resin flavors. Spicy on the finish, with a blast of clove and cardamom. Very good but not as filled out as in prior years.",Tinto Figuero 12 Crianza,89,29.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,García Figuero 2008 Tinto Figuero 12 Crianza  (Ribera del Duero),Tempranillo,García Figuero
85069,US,"Piercing aromas of very ripe fruit, verging on scents of raisins and prunes, mix in with dark streaks of cedar, coffee, and baking chocolate. Nothing shy here! This is full-bodied, forceful, big, bold and still balanced, though not a wine to pair with anything but the most robust foods.",,89,45.0,Washington,Lake Chelan,Columbia Valley,Paul Gregutt,@paulgwine ,Hard Row To Hoe 2008 Cabernet Franc (Lake Chelan),Cabernet Franc,Hard Row To Hoe
85070,US,"Sourced from excellent Yakima Valley sites, fermented in stainless steel, and ripened perfectly to 13.5% alcohol, this juicy, fresh, fruit-laden wine captures the ideal mix of snappy citrus and luscious stone fruits. Delicious.",,89,11.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Waterbrook 2009 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,Waterbrook
85071,Austria,"Peppery and tight, a wine with a distinctly dry character. Its black currant flavors are enveloped by the texture of the wine, although there is an excellent pink juicy character. Age for a year. Glass stopper.",,89,15.0,Burgenland,,,Roger Voss,@vossroger,Zantho 2009 Zweigelt (Burgenland),Zweigelt,Zantho
85072,Austria,"A great success, this perfumed and dry wine gives a forward burst of lime juice and green apple. The wine is delicious. Glass stopper.",,89,13.0,Burgenland,,,Roger Voss,@vossroger,Zantho 2010 Muskat Ottonel (Burgenland),Muskat Ottonel,Zantho
85073,US,"An interesting blend, with 10% Petit Verdot. The PV puts a rich and evocative bouquet front and forward—a lush and seductive mix of incense, cinnamon, Asian spice and coffee cream. You are saying yum before you take a sip. The fruit tastes young and clean, raspberries and strawberries and Rainier cherries, with enough acid to keep it lively and fresh. Drinking well now, but give it another three or four years and it should fill out perfectly.",,89,30.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Browne Family Vineyards 2007 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Browne Family Vineyards
