id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
60010,US,"This new cuvée is sourced from a 2008 planting of the Swan clone, rare in Oregon. The aromatics are dazzling, with a lightly peppery, meaty aspect around slightly muted notes of herb and rock. The fruit is especially generous, with blackberry and boysenberry predominant. The wine is stylish, with cut and precision. Though truly exceptional, it needs your complete attention and some extra aeration to show its best.",Cygnus Block,95,65.0,Oregon,McMinnville,Willamette Valley,Paul Gregutt,@paulgwine ,Brittan Vineyards 2014 Cygnus Block Pinot Noir (McMinnville),Pinot Noir,Brittan Vineyards
60011,US,"This rich and voluptuous wine wins one over with its baked pear and vanilla sumptuousness, etched with an apple blossom aroma. Robust and velvety on the palate, it's balanced by fresh citrus and wet stone nuances. The lifted acidity provokes both succulence and complexity.",Brumaire,95,40.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,EnRoute 2015 Brumaire Chardonnay (Russian River Valley),Chardonnay,EnRoute
60012,France,"A funky whiff of yeast has to blow off before wonderfully pure orange zest notes appear. The palate has a wonderful richness of texture, something earthy with a pithy, beautiful grip. The flavors are still taut, for now (just zesty aromatic orange peel) but much more still hides and sleeps below the surface. This is powerful and concentrated, with a lovely and enduring backbone of freshness. This needs bottle age to come into its own. The finish is fresh, clean and lasting. Drink 2020–2037.",Hengst Grand Cru,95,56.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Barmès-Buecher 2015 Hengst Grand Cru Riesling (Alsace),Riesling,Domaine Barmès-Buecher
60013,France,"The nose at first is all about aromatic orange zest but with a little more air there are lovely hints of jasmine and honeysuckle. The palate adds a judicious bitterness and counters this with residual sweetness. The counterpoint here is between texture and full fruit. This is incredibly powerful, as if some inner force was at work. This seems like a genie in a bottle—willful, driven and deliciously aromatic. The finish is off dry and long. Lovely now but sure to last. Drink 2017–2040.",Clos Saint-Théobald Rangen Grand Cru,95,49.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Schoffit 2015 Clos Saint-Théobald Rangen Grand Cru Muscat (Alsace),Muscat,Domaine Schoffit
60014,US,"This head-turning wine was made from vines planted in the 1970s and 1990s—a selection that shocks with its complex beauty. Pine forest and Christmas spice notes accent cranberry, rhubarb and tart citrus flavors, all seemingly infused with seductive smoke. At its juicy core is an earthy, mushroomy component.",Rochioli Vineyard,95,75.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Gary Farrell 2015 Rochioli Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Gary Farrell
60015,France,"A touch of luscious peach plays among the ripe lemon notes of the nose. A heady chamomile lift hints at some evolution. The absolutely dry palate is still vividly fresh and has barely begun to unfurl its store of rich aromas. For now the luminous freshness and brightness of pure ripe lemon zest still dominates. Here and there a touch of candle wax, stone and chamomile appears. From the 2011, this has barely begun its journey. A lovely, incisive, intense but elegant wine with a clean refreshing finish. Drink 2017–2030.",Altenberg de Bergheim Grand Cru,95,60.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Gustave Lorentz 2011 Altenberg de Bergheim Grand Cru Riesling (Alsace),Riesling,Gustave Lorentz
60016,France,"Heady notes of chamomile and dried hay flower stream from the glass immediately hinting at a wine with some evolution. A touch of candied lemon peel makes the nose even more enticing. The palate is generous but dry, showing off the pristine pear fruit and wonderful phenolic texture that gives as much structure to this wine as its fine pure lemony acidity. Savored slowly, the full depth of pure pear fruit becomes apparent. This is a class act just coming into its drinking window now, with ample potential for further aging. Drink 2017–2035.",Grossi Laüe,95,75.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Hugel 2011 Grossi Laüe Pinot Gris (Alsace),Pinot Gris,Hugel
60017,France,"A tender but enticing touch of peach rises from the glass. There also is a glint of smoke and a touch of lemon zestiness. It is lemon and tangy citrus that takes over on the taut linear palate. Zestiness fizzes and gives the concentrated palate a wonderfully weightless feel that belies the depth of fruit. This is totally appetizing and refreshing with a dry, moreish finish. Drink 2017–2035.",Wiebelsberg Grand Cru,95,45.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Jean Biecher & Fils 2016 Wiebelsberg Grand Cru Riesling (Alsace),Riesling,Jean Biecher & Fils
60018,France,"A funky earthy touch hovers on the nose before hints of nettle and lemon balm add an aromatic edge to lemon freshness. On the exquisitely dry palate, it is the vivid, bright and intense lemon freshness that takes over, but those earthier notes still flash up around the edges, adding interest and depth. They will unfurl more as time passes. While this is linear, incisive and precise now, it will truly shine with bottle age. Drink 2017–2037.",Kastelberg Grand Cru,95,45.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Marc Kreydenweiss 2014 Kastelberg Grand Cru Riesling (Alsace),Riesling,Marc Kreydenweiss
60019,US,"This classic Napa Cabernet is juicy in explosive black cherry and cassis flavors that pair with firm, integrated tannin and an elegant structure. The oak is restrained, contributing complementary baking-spice accents. Long and sublime on the finish. Best from 2024–2040.",Martin Stelling Vineyard,95,165.0,California,Oakville,Napa,Virginie Boone,@vboone,Nickel & Nickel 2014 Martin Stelling Vineyard Cabernet Sauvignon (Oakville),Cabernet Sauvignon,Nickel & Nickel
60020,France,"Now at its peak, this impressive wine has moved from fruit to maturity, adding toastiness to its acidity and giving the wine richness. It's full and ripe while keeping the taut, steely edge proper to a Chardonnay Champagne. There's no need to age further. Drink now.",Belle Epoque Blanc de Blancs Brut,95,300.0,Champagne,Champagne,,Roger Voss,@vossroger,Perrier Jouët 2004 Belle Epoque Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,Perrier Jouët
60021,France,"This estate, owned by the same family since 1787, has amazing stocks of old sweet wines maturing in its cellars. With red apple, honey and apricot aromas, this wine, mature and yet so fresh, is proof of the aging ability of Chenin Blanc. It is the balance between the ripe honeyed flavors and the intense acidity that keeps it so vibrant. Drink this superb wine now.",,95,55.0,Loire Valley,Coteaux du Layon,,Roger Voss,@vossroger,Moulin Touchais 1996 Chenin Blanc (Coteaux du Layon),Chenin Blanc,Moulin Touchais
60022,France,"Made from equal parts Pinot Noir and Chardonnay, this still young Champagne is rich in the Taittinger style, with an elegant poise that is impressive. The wine, with its apricot and ripe apple fruit, is generously tempered by bright acidity and a crisp edge. Drink from 2021.",Millésimé Brut,95,97.0,Champagne,Champagne,,Roger Voss,@vossroger,Taittinger 2012 Millésimé Brut  (Champagne),Champagne Blend,Taittinger
60023,France,"Dried lemon peel and hay flowers make for an inviting nose. On the palate, the vivid brightness of lemon brightens notes of tart apple and the merest touch of earth and stone. This is precise and pure, absolutely dry and magnificent. The freshness is incisive and invigorating. It's another one of those gloriously bright and unapologetically fresh 2014 Rieslings. Clearly a vintage for adults only. The finish is lip-smackingly clean and utterly moreish. Drink 2017–2037.",Schlossberg Grand Cru,95,36.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Paul Blanck 2014 Schlossberg Grand Cru Riesling (Alsace),Riesling,Paul Blanck
60024,US,"Made from vines planted several decades ago, this wine shows its worldly sophistication with pungent, smoky earth and gravelly texture. The overall impression is sensual and seductive, enriched by bright blackberry and raspberry flavors and appreciable acidity.",Headpruned Block,95,50.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Limerick Lane 2015 Headpruned Block Syrah (Russian River Valley),Syrah,Limerick Lane
60025,US,"With its high-toned sparkle of lemon zest and orange, this lovely wine evolves to show rich oak and apple pie notes, evoking baked Gravenstein apple, cinnamon and nutmeg. Medium-bodied, it wears its concentration of flavor and texture well, finding a well-earned balance through the lengthy finish.",Old Wente,95,55.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Lynmar 2015 Old Wente Chardonnay (Russian River Valley),Chardonnay,Lynmar
60026,US,"Austin Hope's latest releases are all about power and ripeness, and this blend of 35% Grenache, 35% Mourvèdre and 30% Syrah achieves balance and elegance amidst that strength. Cuban coffee, fig jam, dried blueberry and chocolate aromas lead into a pillowy-soft palate that's layered with espresso, cocoa, roasted fig and plum jam flavors. Steady acidity and finely chiseled tannins frame it all.",Avery #3 The Magic Sun,95,75.0,California,Templeton Gap District,Central Coast,Matt Kettmann,@mattkettmann,Austin Hope 2014 Avery #3 The Magic Sun G-S-M (Templeton Gap District),G-S-M,Austin Hope
60027,England,"A restrained but impressive notion of honeyed oatmeal on the nose makes for a promising opening. A crisp green-apple note plays alongside ripe lemon. The palate shows fine, elegant mousse, amplifying those restrained aromas of honey, oatmeal and biscuit. This wine is at a perfect juncture of freshness and evolution, with wonderfully developed autolytic notes and great balance. The finish is long and moreish.",Three Graces,95,50.0,England,,,Anne Krebiehl MW,@AnneInVino,Chapel Down 2011 Three Graces Sparkling (England),Sparkling Blend,Chapel Down
60028,France,"A very shy closed nose gives little away but the palate reveals all. A beautifully lithe and fluid synthesis of ripe and tart orchard fruits is leavened by bright citrus, green pear, Cox's apple and pure ripe Amalfi lemon. There also is a fine hint of discreet herbal lift—chamomile and chervil can be glimpsed here and there. What an aromatic, statuesque beauty. Alluring now but absolutely certain to become spectacular with some age. The finish is totally dry, aromatic and long. Drink 2017–2037.",Kastelberg Grand Cru,95,72.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Gresser 2014 Kastelberg Grand Cru Riesling (Alsace),Riesling,Domaine Gresser
60029,France,"Hay flowers, honey and ripe yellow pear create an alluring nose. The palate adds even more fruit, with juicy mirabelle and peach carried by boost of residual sugar. This richness is aptly countered by lemon and tangerine zest. This joyful exuberant medium-sweet wine has a tightrope balance and incredibly deep and rich dimensions of fruit. The finish is lasting and pure. Drink 2017–2037.",Altenberg de Bergheim Grand Cru,95,74.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Marcel Deiss 2012 Altenberg de Bergheim Grand Cru White (Alsace),Alsace white blend,Domaine Marcel Deiss
60030,France,"A golden, liquorous wine, ripe honey and botrytis, yellow fruits and the most intense richness. The contrast is between the botrytis texture and crisp orange zest acidity that offers a beautifully balance wine for long-term aging.",Les Guerches,93,55.0,Loire Valley,Quarts de Chaume,,Roger Voss,@vossroger,Château la Varière 2010 Les Guerches  (Quarts de Chaume),Chenin Blanc,Château la Varière
60031,US,"This Bordeaux-style blend includes 62% Cabernet Sauvignon, 24% Merlot and 14% Cab Franc. It's a balanced and fine-tuned effort, with a lovely mix of tart, sleek, red and purple fruits. There's a nice underpinning of dried herb, ripe tannins, and a graceful, lingering finish. At almost six years of age, the wine remains fresh and lively.",DuBrul Vineyard Carriage House,93,50.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Côte Bonneville 2007 DuBrul Vineyard Carriage House Red (Yakima Valley),Bordeaux-style Red Blend,Côte Bonneville
60032,Argentina,"Blackberry, blueberry and maple aromas announce a rich, ripe wine. There's also toast and char on the nose. In the mouth, this is layered and grabby, with mossy black-fruit flavors that end in a cool, earthy swirl of cola and licorice. This blend of 75% Malbec and 25% Syrah is a stunner and should be consumed now through 2016.",de Uco Gran Reserva,93,40.0,Mendoza Province,Uco Valley,,Michael Schachner,@wineschach,DiamAndes 2008 de Uco Gran Reserva Red (Uco Valley),Red Blend,DiamAndes
60033,US,"At nearly eight years of age, this Napa-based Cabernet has just been released by Gershon Bachus, which is based in Temecula. It's a beautiful wine, poised at that delicate balance where the fresh fruit is starting to turn the corner. Already throwing some sediment, it's just at the beginning of a long journey. Drink now–2020.",Aquilo North Wind Special Edition Robbins Vineyards,93,75.0,California,Napa Valley,Napa,,,Gershon Bachus 2005 Aquilo North Wind Special Edition Robbins Vineyards Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Gershon Bachus
60034,Australia,"A perennial favorite, Leeuwin's 2008 is another success, marrying ample weight and texture with easy elegance. Notes of toasted hazelnuts and grilled tropical fruit mingle into an opulent parfait of flavor that's held together by bright acidity, while a lingering veil of smoke hangs on the finish.",Art Series,93,89.0,Western Australia,Margaret River,,Joe Czerwinski,@JoeCz,Leeuwin Estate 2008 Art Series Chardonnay (Margaret River),Chardonnay,Leeuwin Estate
60035,France,"A seven-acre vineyard surrounding an ancient castle, with vines planted in 1938. They give a densely concentrated and powerful wine, with wood and sweet, fleshy red fruits allied to delicious acidity. The whole structure promises long-term aging—give it five years or more.",Clos d'Isoré,93,24.0,Loire Valley,Chinon,,Roger Voss,@vossroger,Jean-Maurice Raffault 2010 Clos d'Isoré  (Chinon),Cabernet Franc,Jean-Maurice Raffault
60036,US,"A blend of 33% Merlot (from the original, 1976 block), 38% Cabernet Sauvignon, 16% Petit Verdot and 13% Cab Franc, this shows Euro-style refinement from first sniff to last swallow. The alcohol has climbed up a bit without any sacrifice of detail. A mix of berries, cherries and cassis, the fruits are woven around tightly defined, perfectly ripened tannins, with an underlayer of acid and mineral.",Ciel du Cheval Vineyard,93,38.0,Washington,Red Mountain,Columbia Valley,Paul Gregutt,@paulgwine ,Seven Hills 2010 Ciel du Cheval Vineyard Red (Red Mountain),Bordeaux-style Red Blend,Seven Hills
60037,US,"Sestina is the bigger sister to the winery's Gravura; again Cabernet Sauvignon takes front and center, with Merlot (18%) and Cabernet Franc (9%) filling in the rest. 70% of the French oak used was new, and the wine has more toast, smoke and barrel depth than its companion, though less of the luscious red fruit is showing. Espresso, cacao and other dark, roasted flavors wrap around black cherry cola and milk chocolate; the finish thoroughly delicious.",Sestina,93,50.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Avennia 2010 Sestina Red (Columbia Valley (WA)),Red Blend,Avennia
60038,France,"With vineyards on the south bank of the Vienne river, facing Chinon, the Charles Joguet style is firm and tannic, with a need for aging. This wine is proof, big, structured, very firm and concentrated. Tannins dominate now, but the fruit is all there, a panoply of ripe blackberries, impressively rich and succulent. Age this wine for five years and more.",Clos de la Dioterie,93,52.0,Loire Valley,Chinon,,Roger Voss,@vossroger,Charles Joguet 2010 Clos de la Dioterie  (Chinon),Cabernet Franc,Charles Joguet
60039,France,"A perfumed, red-fruited wine, packed with tannins and huge, concentrated fruit. It has richness, dark structure and an intensity that promises a long future. The balance is not there yet, so wait at least 7–8 years.",,93,46.0,Southwest France,Cahors,,Roger Voss,@vossroger,Château Lagrézette 2010 Malbec (Cahors),Malbec,Château Lagrézette
60040,France,"This is a dark purple colored wine, packed with tannins that come both from the rich fruit and new wood used in aging. It's still a young wine with black fruits showing strongly through the structure. Powerful and concentrated, it will age well over many years.",L'Extase,93,39.0,Southwest France,Côtes de Bergerac,,Roger Voss,@vossroger,Domaine l'Ancienne Cure 2010 L'Extase Red (Côtes de Bergerac),Bordeaux-style Red Blend,Domaine l'Ancienne Cure
60041,US,"This 100% Cabernet shows the deeply concentrated fruit and powerful yet refined tannins of Mount Veeder. It's packed with black-berries and black currants, with plenty of new French oak. Flashy, but needs time. Should easily unfold over the next 8–9 years.",,93,49.0,California,Mount Veeder,Napa,,,V. Sattui 2009 Cabernet Sauvignon (Mount Veeder),Cabernet Sauvignon,V. Sattui
60042,US,"). You'll want to cellar this young 100% Cab because it's not showing its full potential yet. Dry and tannic, it's very rich in black currants and blackberry jam, but all of the wine's parts need more time to fully integrate; currently, the oak is forward, the acids are tart and citrusy, and the tannins are fierce. Should improve over the next 10 years, maybe even 20.",Family Reserve,93,145.0,California,Napa Valley,Napa,,,Venge 2010 Family Reserve Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Venge
60043,France,"One of Amirault's single parcel wines, this is a rich and smoothly tannic. There is a black fruit and smoky wood element, while big juicy fruits dominate the firm structure, giving a wine that has both potential and drinkability sooner. Age this powerful wine for 4–5 years.",Le Grand Clos,93,,Loire Valley,Bourgueil,,Roger Voss,@vossroger,Yannick Amirault 2009 Le Grand Clos Cabernet Franc (Bourgueil),Cabernet Franc,Yannick Amirault
60044,France,"An impressively rich, firmly tannic and dark wine. It shows less of the Cabernet Franc perfume than of its strong structure and black currant fruits. There is an austere line of minerality that shows the wine's youth. Keep this wine for 4–5 years.",La Petite Cave,93,,Loire Valley,Bourgueil,,Roger Voss,@vossroger,Yannick Amirault 2010 La Petite Cave Cabernet Franc (Bourgueil),Cabernet Franc,Yannick Amirault
60045,France,"En Paradis—“in paradise”—refers to a vineyard owned by Régine and Jean Rijckaert. The wine is deliciously and very lightly oxidized, showing a great line of tangy, juicy green and white fruits which are overlaid by pineapple acidity. It has fine concentration and a so-refreshing lemon-zest aftertaste.",En Paradis Vieilles Vignes,93,,France Other,Arbois,,Roger Voss,@vossroger,Rijckaert 2010 En Paradis Vieilles Vignes Chardonnay (Arbois),Chardonnay,Rijckaert
60046,US,"Beautiful and lush, with wildly delicious raspberry, cherry and red currant flavors. That's not all. There are fine mineral notes, the acidity is near perfect, and the tannins are soft, ripe and succulent. Balanced in alcohol and gorgeous to drink now, making it one of the best Solomon Hills Pinots ever.",Solomon Hills Vineyards,93,49.0,California,Santa Maria Valley,Central Coast,,,RN Estate 2011 Solomon Hills Vineyards Pinot Noir (Santa Maria Valley),Pinot Noir,RN Estate
60047,US,"Working with both Klipsun and Ciel du Cheval, winemaker Casey McClellan extracts the essence of both these great vineyards in his Red Mountain cuvées. Here is the raw power of 100% Klipsun Cabernet Sauvignon, full-throttle black fruits and mineral-soaked, chewy, dark tannins. It's all done in a wine with both length and precision; one that will surely age well over at least a decade.",Klipsun Vineyard,93,45.0,Washington,Red Mountain,Columbia Valley,Paul Gregutt,@paulgwine ,Seven Hills 2010 Klipsun Vineyard Cabernet Sauvignon (Red Mountain),Cabernet Sauvignon,Seven Hills
60048,US,"Terre Rouge's Ascent is, as intended, indeed its best of the best, from a selection of worship-worthy sites strewn across the Sierra Foothills. With deep layers of black pepper, roasted game, leather and a mouthful of dust, it's structured, balanced and intense, and full of concentrated fruit. Give it 7–10 years or plenty of air before enjoying with a dish of herb-encrusted meat.",Ascent,93,85.0,California,Sierra Foothills,Sierra Foothills,Virginie Boone,@vboone,Terre Rouge 2010 Ascent Syrah (Sierra Foothills),Syrah,Terre Rouge
60049,US,"Greg Bjornstad brings his deft touch to this lovely wine. Hard to imagine a better restaurant Pinot for the wine list, with food-friendly bright acidity. It's light and silky, brisk in acidity, and compellingly rich. The raspberry and cherry fruit has earthy notes of mushrooms, giving the wine great complexity. Good as it is now, it will easily develop bottle notes over the next 5–6 years.",Hellenthal Vineyard,93,50.0,California,Sonoma Coast,Sonoma,,,Bjornstad 2009 Hellenthal Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Bjornstad
60050,France,"A powerfully concentrated wine, its ripe yellow fruits smoothly filling the mouth with their unctuous honeyed character. Ginger and other spices add an edge to this gorgeous, full wine that needs aging over many years.",Les Roches,93,45.0,Loire Valley,Bonnezeaux,,Roger Voss,@vossroger,Château la Varière 2009 Les Roches  (Bonnezeaux),Chenin Blanc,Château la Varière
60051,France,"Straw gold in color, this smooth, creamy Chardonnay is ripe with melon and green-plum fruits touched with toast and spice. There's an intensely juicy character here, balaned by great acidity and a final, concentrated ripeness.",Vignes des Voises Vieilles Vignes,93,,France Other,Côtes du Jura,,Roger Voss,@vossroger,Rijckaert 2010 Vignes des Voises Vieilles Vignes Chardonnay (Côtes du Jura),Chardonnay,Rijckaert
60052,US,"A fancy Pinot Noir from this coveted vineyard. The wine is very rich and slightly high in alcohol, offering deep flavors of oak-inspired raspberry jam, softened cola and bacon, brightened with crisp acidity and chewy in finely-ground tannins. Lovely to drink now, but try giving it 4–5 years for all the parts to knit together.",Keefer Ranch,93,50.0,California,Green Valley,Sonoma,,,Bjornstad 2009 Keefer Ranch Pinot Noir (Green Valley),Pinot Noir,Bjornstad
60053,US,"Pretty, structured, layered and bright, Kite's Rest is a blend of all three block designates found on the 12-acre Black Kite Vineyard on the southern side of the Anderson Valley. The wine highlights attributes found in its sister wines.",Kite's Rest Vineyard,93,45.0,California,Anderson Valley,,Virginie Boone,@vboone,Black Kite 2010 Kite's Rest Vineyard Pinot Noir (Anderson Valley),Pinot Noir,Black Kite
60054,France,"Wood and fruit tannins push through strongly in this powerful wine. It has weight and plush fruit texture, and behind the tannins, dark chocolate and licorice flavors. It's dense and concentrated, needing several years, at least 5–6, to shine.",,93,46.0,Southwest France,Cahors,,Roger Voss,@vossroger,Château Lagrézette 2009 Malbec (Cahors),Malbec,Château Lagrézette
60055,US,"Somms will have fun pairing this wine with just the right foods. It's very complex, with the blackberry, currant and cocoa fruit balanced by earthy, meaty notes. The tannins are rich and fine, hinting at future development. This is Larner's inaugural release, making it a winery to watch. Drink now–2015.",Estate Grown,92,38.0,California,Santa Ynez Valley,Central Coast,,,Larner 2009 Estate Grown Syrah (Santa Ynez Valley),Syrah,Larner
60056,Portugal,"Lisboa's coastal climate keeps this wine fresh and with good acidity despite its richness. Wood aging has smoothed the natural tannins of the fruit, yileding a concentrated wine with a deep, solid base that could still benefit from some aging.",,92,24.0,Lisboa,,,Roger Voss,@vossroger,Quinta do Pinto 2009 Touriga Nacional (Lisboa),Touriga Nacional,Quinta do Pinto
60057,US,Juicy and peppery this is everything one could want in a Mourvèdre—smooth and delicious with a backbone of earthy leather.,,92,25.0,California,Sierra Foothills,Sierra Foothills,Virginie Boone,@vboone,Terre Rouge 2010 Mourvèdre (Sierra Foothills),Mourvèdre,Terre Rouge
60058,US,"It's too bad California can't produce more Grenache Blanc, especially along these lines. This is a crisp, dry, layered white complex in almond, honey, green apple and dried apricot tones and tartness. Very dark in color, like an apricot liqueur, but the flavors are fresh and refreshing.",,92,22.0,California,Sierra Foothills,Sierra Foothills,Virginie Boone,@vboone,Terre Rouge 2011 Grenache Blanc (Sierra Foothills),Grenache Blanc,Terre Rouge
60059,Spain,"This is almost exactly like the winery's excellent 2004 Gran Reserva, proof that Olabarri knows how to make this style of Tempranillo. This is smooth and concentrated, with a deep color and ripe plum, blackberry and tobacco aromas. Flavors of mossy berry, fresh prune, chocolate and vanilla come with light herbal accents. This is elegant, with aging potential. Drink now–2020.",Gran Reserva,92,32.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Viña Olabarri 2005 Gran Reserva  (Rioja),Tempranillo,Viña Olabarri
60060,Italy,"This opens with aromas of Spanish broom and wild berry. On the fresh easygoing palate, zesty acidity supports juicy red cherry and black raspberry. A nectarine note gives it a tangy close.",Masseria Surani Helios Negroamaro,86,13.0,Southern Italy,Puglia,,Kerin O’Keefe,@kerinokeefe,Tommasi 2016 Masseria Surani Helios Negroamaro Rosato (Puglia),Rosato,Tommasi
60061,Chile,"Oaky, nutty, slightly oily aromas lead to a regular-feeling palate with resiny weight. Salty, lightly oaked flavors of stone fruits don't change much on a finish with melony flavors and light barrel notes.",,86,10.0,Casablanca Valley,,,Michael Schachner,@wineschach,Veramonte 2016 Chardonnay (Casablanca Valley),Chardonnay,Veramonte
60062,Chile,"Slightly oily, gritty aromas display some but not a lot of citrus essence. This is a tightly wound SB with briny lime and tart kiwi flavors. A fresh snappy finish tastes of high-acid citrus fruits.",Vitral Reserva,86,11.0,Chile,,,Michael Schachner,@wineschach,Viña Maipo 2016 Vitral Reserva Sauvignon Blanc (Chile),Sauvignon Blanc,Viña Maipo
